"date","Madhya Pradesh/Agar Malwa","Madhya Pradesh/Alirajpur","Madhya Pradesh/Anuppur","Madhya Pradesh/Ashoknagar","Madhya Pradesh/Balaghat","Madhya Pradesh/Barwani","Madhya Pradesh/Betul","Madhya Pradesh/Bhind","Madhya Pradesh/Bhopal","Madhya Pradesh/Burhanpur","Madhya Pradesh/Chhatarpur","Madhya Pradesh/Chhindwara","Madhya Pradesh/Damoh","Madhya Pradesh/Datia","Madhya Pradesh/Dewas","Madhya Pradesh/Dhar","Madhya Pradesh/Dindori","Madhya Pradesh/Guna","Madhya Pradesh/Gwalior","Madhya Pradesh/Harda","Madhya Pradesh/Hoshangabad","Madhya Pradesh/Indore","Madhya Pradesh/Jabalpur","Madhya Pradesh/Jhabua","Madhya Pradesh/Katni","Madhya Pradesh/Khandwa","Madhya Pradesh/Khargone","Madhya Pradesh/Mandi","Madhya Pradesh/Mandla","Madhya Pradesh/Mandsaur","Madhya Pradesh/Morena","Madhya Pradesh/Narsinghpur","Madhya Pradesh/Neemuch","Madhya Pradesh/Niwari","Madhya Pradesh/Other Region","Madhya Pradesh/Panna","Madhya Pradesh/Raisen","Madhya Pradesh/Rajgarh","Madhya Pradesh/Ratlam","Madhya Pradesh/Rewa","Madhya Pradesh/Sagar","Madhya Pradesh/Satna","Madhya Pradesh/Sehore","Madhya Pradesh/Seoni","Madhya Pradesh/Shahdol","Madhya Pradesh/Shajapur","Madhya Pradesh/Sheopur","Madhya Pradesh/Shivpuri","Madhya Pradesh/Sidhi","Madhya Pradesh/Singrauli","Madhya Pradesh/Tikamgarh","Madhya Pradesh/Ujjain","Madhya Pradesh/Umaria","Madhya Pradesh/Vidisha","Madhya Pradesh/bhind","Madhya Pradesh/bhopal","Madhya Pradesh/dewas","Madhya Pradesh/dhar","Madhya Pradesh/khargone","Madhya Pradesh/sheopur","Madhya Pradesh/ujjain","Madhya Pradesh/vidisha"
"2021-02-19","","","2042","","2865","2683","3469","","37578","","","2797","2665","1766","","3789","970","1376","15386","2001","3625","47857","15478","2256","2121","2189","4991","","","2626","","3426","2862","","","1036","2301","","4065","3683","4983","3092","2584","1489","2865","1687","1371","3433","1870","1760","1205","4544","","3121","","","","","","","",""
"2021-02-20","611","","2043","","2865","2688","3482","","37610","851","1950","2806","2671","","2632","","972","","15391","2003","3628","47988","15485","2259","","2189","4992","","","2628","","3426","2863","","","1036","","2289","4071","","4986","3093","2587","1490","2866","","1371","","1878","1760","","4548","","3121","","","","","","","",""
"2021-02-21","","","2044","","2870","2692","3491","","37665","855","","2814","2672","1766","","","973","1377","15392","","3628","48123","15502","2262","2122","2190","4997","","1142","2628","","3428","2866","612","","1036","2301","2291","4077","3685","4993","3095","2591","1491","2867","1687","1374","3434","1881","1761","","4549","1230","3128","","","","","","","",""
"2021-02-22","","","2044","","2870","2697","3498","","37741","859","","2825","2675","1766","","3789","978","1380","15395","","3630","48227","15515","2265","","2194","5004","","1145","2628","","3429","","","","1037","2303","2291","4078","3691","4995","3097","2594","1491","2867","","1376","","1885","1764","1206","4562","","3128","","","","","","","",""
"2021-02-23","","1200","2045","","2875","2701","3508","","37781","861","1951","2835","2676","","2633","","980","","15398","2004","","48329","15524","2269","2124","2197","5006","","","2629","","3430","2868","","","1037","2304","2298","4080","3695","5000","3098","2595","1493","2867","1689","1377","","1888","1769","1207","4566","","","","","","","","","",""
"2021-02-24","614","1202","2047","","2878","2706","3523","","37851","869","","2844","2677","1766","2634","3791","","","15400","2005","3631","48468","15538","2273","2124","2201","5011","","","2632","3130","3432","2871","","","1039","2305","2305","4080","3697","5006","3101","","1495","","1692","1380","","1891","1773","","4572","1231","3130","","","","","","","",""
"2021-02-25","617","","2049","977","2883","2710","3530","","37921","877","1952","2855","2679","1767","2636","3793","997","1382","15402","","3632","48601","15560","2275","","2205","5013","","1146","2637","3131","3432","2871","","","","2306","2312","4085","3709","5015","3104","","","2867","1696","1382","","1895","1775","","4579","","3132","","","","","","","",""
"2021-02-26","617","1203","2050","979","2887","2713","3539","","37979","882","","2863","2684","1768","","3796","999","1382","15420","2007","3633","48697","15578","2279","","2211","5019","","1154","2645","3132","3433","2876","","","1043","2306","2320","4090","3716","5025","3107","2596","1495","2867","1698","1384","3435","1898","1780","","4583","1231","3133","","","","","","","",""
"2021-02-27","618","1206","2052","","2889","2716","3552","","38081","888","","2875","2702","","","3797","1002","1384","15426","2008","3636","48819","15589","2283","2124","2215","5021","","","2649","3134","3438","2878","","","","2309","2325","4092","3718","5027","3109","2602","1498","","1701","1386","3435","1907","1782","1210","4591","","3137","","","","","","","",""
"2021-02-28","","","","","2893","2719","3564","","38130","896","","2887","2711","","","3799","1002","","15429","2008","3639","48984","15600","2287","2130","2220","5028","","1155","2652","","3440","2879","","","","2310","2326","4097","3721","5032","3110","2606","1501","2867","1703","1390","3436","1911","1787","1211","4603","","3138","","","","","","","",""
"2021-03-01","620","","","","2895","2723","3570","","38198","905","","2901","2713","","","3803","","1385","15432","2016","3642","49125","15610","2291","2133","2221","5035","","","2656","","3442","2880","","","","2312","","4098","3724","5036","3111","2606","1502","2868","","1391","","1915","","1213","4617","","3141","","","","","","","",""
"2021-03-02","625","1206","2054","","2899","2725","3577","","38244","909","1956","2920","2724","1769","2636","3805","1002","1388","15436","2017","3646","49259","15628","2294","2134","2221","5038","","1155","2663","","3442","2882","","","1044","2315","2328","4100","3725","5041","3113","2608","","","1705","1395","3436","1921","1789","1215","4619","","3149","","","","","","","",""
"2021-03-03","626","","2056","","2899","2728","3591","","38334","917","1956","2934","2726","1769","","3810","1002","1396","15443","2018","3651","49415","15644","2298","2139","2224","5045","","1156","2670","","3444","2886","","","1047","2316","2331","4103","3730","5043","3115","2609","1503","2868","1705","1396","","1923","1798","1215","4633","1231","3154","","","","","","","",""
"2021-03-04","","","2060","","2905","2730","3604","","38445","921","1953","2942","2728","","","3814","1002","1396","15446","2021","3655","49577","15671","2302","2140","2224","5053","","","2677","3134","3445","2896","","","1050","2321","2332","4107","3731","5047","3116","2612","1504","2870","1705","1397","3438","1931","1799","","4643","1232","3165","","","","","","","",""
"2021-03-05","627","1210","2061","979","2911","2733","3613","","38522","931","1953","2956","2728","","2638","3817","1004","1399","15455","","3660","49753","15692","2306","2141","2227","5059","","1161","2685","3134","3446","2900","","","1054","2324","2334","4111","3742","5059","3117","2612","1506","2870","1707","1403","3441","1932","1803","1218","4662","","3167","","","","","","","",""
"2021-03-06","630","1213","2062","","2911","2737","3624","","38626","946","","2970","2732","","2639","3817","1005","1400","15461","2022","3663","49926","15720","2309","","2229","5063","","1162","2689","","3446","2901","","","1058","2325","2339","4116","3742","5070","3120","2617","1508","2873","1710","1407","3441","1939","1805","","4681","1233","3171","","","","","","","",""
"2021-03-07","632","","2063","","2913","2740","3631","","38703","963","","2980","2733","","2642","3821","1009","1400","15472","2022","3668","50087","15734","2313","2144","2233","5072","","1164","2696","","3447","2904","","","1061","2331","2340","4123","3756","5079","3124","","1510","2875","1711","1412","","1942","1805","1219","4694","","3174","","","","","","","",""
"2021-03-08","632","1214","2064","981","2914","2746","3638","","38753","978","","2994","2737","1772","2645","3825","1010","1401","15487","","3673","50253","15758","2317","2146","2240","5085","","1164","2704","3134","3448","2909","","","1064","","2340","4130","3766","5084","3126","2617","1514","2876","1712","1415","3441","1946","1805","1220","4712","","3179","","","","","","","",""
"2021-03-09","","1216","2066","984","","2749","3641","","38839","988","","3009","2738","1773","2647","3829","1011","1403","15503","","3677","50410","15786","2322","2148","2247","5100","","1167","2712","3134","3450","2912","","","1068","2331","2344","4137","3774","5096","3130","2618","1517","2879","1713","1417","","1948","1806","1221","4728","","3182","","","","","","","",""
"2021-03-10","633","1221","2066","","2917","2754","3656","","38931","996","","3021","2738","1774","2650","3832","","1403","15518","2024","3682","50594","15816","2326","2149","2252","5119","","1167","2718","3135","3452","2918","","","1071","2332","2347","4152","3776","5100","3134","2622","1520","2883","1716","1418","3445","1955","1808","1221","4747","1235","3189","","","","","","","",""
"2021-03-11","635","1226","2066","","2922","2763","3670","","38989","1011","1953","3034","2738","1775","2654","3835","","1407","15533","2026","3688","50790","15855","2330","2152","2260","5136","","1169","2723","3135","3456","2922","","","1074","2334","2353","4171","3778","5110","3137","2627","1521","2884","1720","1425","","1958","1809","1222","4765","1236","3194","","","","","","","",""
"2021-03-12","637","1227","2066","","2923","2767","3683","","39127","1027","","3053","","","2657","3837","1011","1407","15558","2027","3689","51009","15881","2332","2153","2269","5152","","1173","2728","","3457","2926","","","1077","2336","2353","4186","3788","5121","3140","2631","1522","2887","1722","1426","3452","1962","1813","1223","4780","","3198","","","","","","","",""
"2021-03-13","638","1234","2067","985","2929","2772","3700","","39245","1048","","3076","2745","","2662","3841","1012","1411","15584","2027","3694","51256","15928","2337","2154","2274","5156","","1175","2728","3144","3458","2929","616","","1078","2340","2355","4205","3789","5126","3143","2642","1524","2887","1728","1426","3452","1970","1817","1224","4800","1239","3203","","","","","","","",""
"2021-03-14","639","","2067","987","2933","2777","3716","","39384","1071","","3098","2749","1778","2665","3847","1013","1413","15614","2031","3696","51519","15973","2341","2156","2283","5174","","1175","2732","3145","3462","2934","619","","1079","2345","2358","4229","3790","5138","3147","2648","1526","2888","1735","1431","3458","1978","1817","1226","4824","1240","3209","","","","","","","",""
"2021-03-15","640","1235","2067","","2938","2784","3732","","39583","1090","","3123","2751","","2669","3850","1013","1416","15639","","3701","51778","16032","2345","2158","2297","5188","","1175","2739","","3462","2937","","","1081","2349","2360","4250","","5157","3149","2658","1527","2889","1739","1433","3467","1980","1818","1227","4858","","3214","","","","","","","",""
"2021-03-16","641","1237","2070","","2942","2793","3740","","39779","1114","","3144","2756","1780","2673","3855","1014","1417","15669","","3702","52042","16076","2350","2160","2315","5193","","1175","2752","3150","3462","2949","","","1083","2353","2366","4275","3799","5172","3157","2666","1529","2889","1748","1436","3468","1987","1820","1228","4885","1242","3215","","","","","","","",""
"2021-03-17","644","1238","2072","","2946","2801","3755","1421","39975","1127","","3159","2763","1783","2681","3860","","1425","15698","2035","3708","52274","16148","2354","2161","2339","5210","","1177","2759","3153","3470","2951","","","1085","2359","2372","4304","3806","5175","3162","2673","1531","2891","1754","1441","3469","1989","1826","1230","4917","1243","3222","","","","","","","",""
"2021-03-18","","1243","2073","991","2954","2807","3780","1421","40159","1141","","3181","2767","1786","2690","3864","1017","1433","15718","2035","3712","52568","16213","2357","2169","2361","5228","","1178","2767","3155","3478","2960","","","1087","2367","2378","4333","3812","5199","3165","2678","1531","2893","1763","1447","3471","1994","1827","1234","4952","1244","3229","","","","","","","",""
"2021-03-19","","1247","2078","992","2961","2822","3806","1422","40431","1156","1954","3205","2779","1789","2705","3871","1017","1440","15757","2037","3712","52877","16310","2362","2172","2386","5247","","1181","2785","3156","3486","2977","","","1090","2377","2389","4372","3822","5229","3168","2679","1533","2895","1771","1450","3479","1998","1828","1238","4978","1246","3241","","","","","","","",""
"2021-03-20","645","1251","","995","2973","2839","3841","1424","40776","1172","1957","3234","2789","1797","2723","3878","1019","1447","15794","2040","3717","53194","16426","2367","2178","2414","5277","","1186","2802","3158","3500","2989","","","1091","2392","2402","4411","3829","5262","3174","2686","1536","2899","1781","1453","3487","2000","1831","1239","5005","1247","3250","","","","","","","",""
"2021-03-21","645","1259","","995","2976","2858","3883","1424","41158","1193","1958","3261","2800","1804","2732","3885","1022","1449","15835","2044","3723","53520","16534","2371","2183","2434","5312","","1188","2813","3159","3515","2994","622","","1094","2407","2415","4449","3834","5296","3180","2695","1539","2908","1789","1456","3491","2004","1831","","5033","1249","3260","","","","","","","",""
"2021-03-22","647","","2080","999","2993","2871","3950","1426","41507","1211","1959","3295","2808","1805","2745","3891","1031","1461","15881","2045","3723","53876","16636","2374","2184","2445","5346","","1193","2826","3160","3521","2999","","","1102","2418","2426","4494","3841","5326","3185","2703","1542","2916","1789","1458","3496","2007","1833","1239","5061","1262","3277","","","","","","","",""
"2021-03-23","650","1264","2083","","3011","2894","4008","","41869","1232","1962","3322","2810","1808","2763","3909","1033","1468","15918","2054","3729","54263","16760","2374","2189","2455","5385","","1200","2837","3161","3539","3016","","","1110","2426","2434","4531","3848","5371","3194","2722","1553","2929","1795","1461","3501","2012","1837","1242","5094","1268","3305","","","","","","","",""
"2021-03-24","651","1275","2083","1005","3021","2918","4063","1427","42254","1253","1970","3349","2821","1812","2777","3926","1033","1472","15972","2061","3736","54740","16903","2378","2193","2470","5448","","1203","2855","3162","3555","3020","623","","1117","2434","2447","4591","3863","5407","3202","2731","1566","2943","1814","1464","3506","2014","1839","1246","5138","1273","3334","","","","","","","",""
"2021-03-25","657","1287","2085","","3035","2932","4121","1430","42652","1275","1971","3388","2836","1820","2790","3942","1038","1477","16033","2069","3745","55324","17012","2383","2203","2486","5517","","1206","2867","3163","3578","3029","","","1124","2447","2450","4647","3874","5466","3216","2746","1580","2960","1832","1469","3506","2018","1842","1246","5196","1276","3369","","","","","","","",""
"2021-03-26","661","1290","2102","1009","3061","2969","4175","1432","43077","1293","1978","3423","2849","1826","2808","3960","1039","1487","16096","2077","3760","55936","17168","2388","2216","2502","5577","","1216","2874","3165","3611","3040","","","1132","2460","2462","4712","3881","5510","3229","2757","1599","2987","1854","1470","3515","2029","1847","1250","5279","1288","3385","","","","","","","",""
"2021-03-27","663","1299","2106","1013","3080","2980","4231","1433","43537","1315","1980","3459","2863","1839","2833","3974","1043","1502","16163","2078","3774","56555","17327","2393","2235","2519","5616","","1217","2887","3173","3637","3053","625","","1146","2475","2470","4788","3894","5542","3244","2774","1618","3012","1871","1473","3521","2032","1853","1258","5364","1296","3443","","","","","","","",""
"2021-03-28","666","1324","2114","1018","3096","3015","4299","1434","44035","1331","1986","3497","2873","1849","2868","4013","1047","1519","16225","2085","3793","57158","17499","2410","2252","2535","5671","","1229","2907","","3689","3061","626","","1156","2506","2473","4872","3909","5577","3259","2783","1636","3030","1891","1475","3540","2035","1858","1265","5433","1303","3454","","","","","","","",""
"2021-03-29","668","1326","2126","1024","3110","3079","4366","1440","44504","1349","1989","3527","2878","1853","2900","4051","1051","1534","16320","2092","3811","57767","17658","2429","2272","2569","5745","","1231","2938","3184","3727","3071","626","","1161","2524","2492","4966","3918","5612","3278","2799","1641","3047","1912","1475","3563","2037","1862","1275","5505","1309","3484","","","","","","","",""
"2021-03-30","677","1345","2129","1024","3110","3124","4431","","45001","1357","1997","3552","2893","1854","2934","4073","1060","1546","16373","2099","3828","58395","17806","2447","2286","2597","5823","","1238","2957","3185","3738","3088","628","","1166","2543","2512","5045","3937","5646","3289","2824","1650","3064","1935","1479","3580","2038","","1278","5537","","3519","","","","","","","",""
"2021-03-31","687","1351","2141","1029","3128","3149","4499","1442","45499","1379","2007","3594","2907","1857","2949","4117","1063","1563","16428","2104","3846","59038","17967","2471","2308","2624","5912","","1241","2975","3188","3760","3103","631","","1176","2562","2533","5099","3965","5680","3305","2858","1662","3070","1966","1481","3593","2043","","1293","5607","1325","3543","","","","","","","",""
"2021-04-01","698","1360","2145","1033","3150","3195","4566","1445","45998","1400","2016","3634","2918","1864","2976","4157","1065","1571","16535","2112","3863","59676","18137","2494","2361","2649","5989","","1261","2984","","3799","3118","641","","1185","2580","2551","5183","3990","5714","3326","2879","1682","3087","2000","1482","3625","2052","1868","1307","5693","1338","3586","","","","","","","",""
"2021-04-02","707","1375","2150","1042","3187","3245","4632","1453","46526","1421","2023","3700","2937","1871","3012","4201","1073","1592","16650","2116","","60358","18322","2543","2404","2676","6064","","1277","3014","3191","3834","3144","651","","1197","2599","2570","5268","4010","5745","3348","2903","1707","3114","2029","1485","3670","2054","1872","1326","5778","1349","3625","","","","","","","",""
"2021-04-03","713","1386","2190","1046","3221","3317","4697","1453","47028","1443","2029","3771","2956","1882","3046","4237","1073","1617","16770","2131","3886","61066","18527","2590","2454","2704","6138","","1298","3017","3197","3861","3181","658","","1209","2628","2592","5347","4031","5783","3365","2919","1716","3139","2076","1490","3697","2056","1879","1333","5867","1363","3669","","","","","","","",""
"2021-04-04","729","1410","2214","1060","3233","3393","4760","1458","47554","1462","2035","3839","2980","1897","3073","4286","1093","1640","16890","2144","3905","61803","18751","2636","2509","2729","6216","","1303","3058","3207","3926","3209","675","","1228","2647","2627","5424","4060","5826","3394","2958","1758","3184","2162","1494","3727","2063","1900","1341","5961","1375","3714","","","","","","","",""
"2021-04-05","746","1432","2261","1071","3246","3466","4821","1476","48103","1481","2051","3901","3004","1908","3101","4333","1114","1667","17036","2155","3923","62591","18987","2682","2574","2766","6291","","1325","3096","3221","3987","3237","679","","1247","2691","2653","5509","4102","5873","3412","3006","1814","3221","2213","1501","3757","2067","1921","1362","6059","1416","3762","","","","","","","",""
"2021-04-06","768","1456","2312","1097","3275","3545","4887","1480","48685","1509","2070","3971","3032","1932","3132","4390","1149","1709","17196","2175","3939","63396","19244","2728","2628","2797","6370","","1340","3128","3236","4077","3291","698","","1265","2720","2688","5604","4159","5917","3465","3055","1879","3274","2240","1508","3792","2075","1944","1401","6133","1469","3810","","","","","","","",""
"2021-04-07","786","1480","2319","1109","3314","3653","4955","1487","49303","1523","2082","4041","3060","1954","3167","4444","1177","1739","17377","2191","3969","64262","19513","2777","2718","2831","6464","","1372","3182","3251","4158","3333","711","","1294","2769","2726","5696","4219","5965","3508","3101","1947","3334","2287","1512","3827","2088","1985","1422","6256","1583","3862","","","","","","","",""
"2021-04-08","808","1498","2356","1134","3390","3757","5038","1496","49960","1539","2101","4113","3083","1973","3197","4496","1203","1773","17602","2215","3998","65160","19811","2845","2884","2863","6551","","1399","3213","3269","4210","3360","725","","1339","2820","2763","5805","4272","6013","3572","3148","2022","3396","2354","1516","3903","2104","2015","1454","6350","1619","3922","","","","","","","",""
"2021-04-09","856","1524","2401","1177","3481","3864","5134","1519","50646","1563","2110","4190","3112","2011","3235","4560","1236","1827","17900","2236","4033","66047","20137","2915","3038","2897","6644","","1445","3251","3277","4298","3426","739","","1382","2843","2821","5949","4354","6062","3658","3217","2115","3460","2408","1523","3944","2127","2060","1498","6480","1683","3976","","","","","","","",""
"2021-04-10","893","1556","2433","1200","3575","3969","5264","1525","51382","1591","2128","4281","3132","2049","3266","4622","1271","1875","18223","2257","4073","66959","20506","2984","3165","2926","6731","","1511","3290","3289","4393","3486","751","","1425","2891","2889","6089","4437","6109","3729","3266","2210","3525","2449","1536","4000","2149","2121","1533","6630","1683","4048","","","","","","","",""
"2021-04-11","917","1605","2495","1263","3695","4089","5391","1534","52175","1619","2183","4394","3168","2098","3314","4693","1321","1945","18681","2277","4135","67878","20908","3111","3291","2948","6819","","1594","3328","3303","4492","3522","782","","1466","2969","2968","6235","4532","6204","3795","3355","2299","3598","2517","1548","4026","2156","2184","1619","6848","1804","4123","","","","","","","",""
"2021-04-12","968","1660","2588","1282","3840","4207","5519","1544","52999","1636","2278","4490","3209","2140","3366","4786","1338","2027","19178","2299","4200","68801","21377","3238","3479","2967","6912","","1622","3360","3326","4630","3601","801","","1512","3068","3086","6365","4639","6369","3874","3432","2395","3690","2605","1564","4111","2173","2222","1706","7060","1901","4263","","","","","","","",""
"2021-04-13","1024","1710","2656","1392","3956","4444","5692","1566","54455","1665","2347","4574","3263","2173","3414","4888","1456","2105","19754","2321","4310","70353","21929","3411","3634","2994","7006","","1691","3476","3411","4771","3652","835","","1570","3192","3235","6495","4805","6557","3989","3507","2520","3775","2798","1613","4170","2239","2311","1818","7377","1983","4419","","","","","","","",""
"2021-04-14","1150","1747","2701","1429","4100","4629","5847","1592","55952","1692","2500","4652","3337","2246","3485","5029","1524","2241","20454","2347","4466","71964","22531","3591","3788","3027","7172","","1760","3553","3498","4881","3754","860","","1668","3328","3375","6647","5016","6775","4108","3586","2656","3872","3021","1635","4272","2282","2396","1961","7626","2073","4625","","","","","","","",""
"2021-04-15","1205","1805","2801","1523","4214","4777","6055","1609","57589","1721","2596","4724","3434","2296","3534","5190","1547","2305","21049","2382","4627","73657","23184","3846","3941","3050","7307","","1858","3651","3557","5040","3841","904","","1811","3525","3540","6796","5220","6943","4319","3680","2774","4065","3279","1640","4383","2351","2545","2080","7893","2122","4802","","","","","","","",""
"2021-04-16","1293","1864","2924","1637","4334","4888","6225","1645","59270","1749","2783","4799","3562","2394","3569","5352","1628","2447","21741","2423","4737","75336","23908","3936","4169","3069","7525","","1878","3774","3624","5256","3963","937","","1975","3718","3725","6954","5346","7221","4527","3796","2922","4263","3536","1709","4629","2441","2619","2222","8168","2268","4954","","","","","","","",""
"2021-04-17","1380","1918","3041","1719","4472","5012","6480","1675","60939","1777","2959","4873","3645","2490","3634","5522","1660","2558","22726","2469","4908","76992","24706","4096","4263","3089","7584","","1956","3854","3690","5310","4073","990","","2170","3907","3915","7149","5661","7545","4710","3916","3071","4405","3690","1766","4786","2601","2739","2365","8491","2407","5147","","","","","","","",""
"2021-04-18","1537","1990","3197","1756","4614","5126","6724","1743","62618","1806","3165","4946","3785","2632","3730","5690","1779","2689","23750","2514","5092","78684","25493","4181","4544","3109","7684","","2040","3950","3836","5524","4204","1087","","2395","4031","4094","7355","5935","7717","4904","4073","3230","4621","3854","1831","4979","2774","2884","2534","8727","2605","5387","","","","","","","",""
"2021-04-19","1598","2042","3394","1823","4761","5305","6959","1777","64321","1832","3341","5014","3895","2715","3870","5853","1807","2797","24907","2566","5256","80382","26370","4374","4787","3133","7916","","2142","4195","4029","5729","4346","1170","","2632","4208","4361","7526","6284","7903","5088","4232","3389","4856","3969","1900","5165","2967","3058","2787","9038","2726","5551","","","","","","","",""
"2021-04-20","1663","2113","3794","1858","4900","5459","7167","1806","66015","1861","3534","5084","3980","2858","4042","6051","1905","2902","25968","2626","5427","82135","27244","4629","5208","3165","8065","","2275","4241","4212","5780","4468","1245","","2787","4357","4545","7743","6619","8083","5282","4410","3551","5023","4107","1988","5343","3094","3209","3009","9293","2880","5770","","","","","","","",""
"2021-04-21","1708","2185","3976","1879","5057","5713","7375","1844","67724","1890","3720","5149","4081","3093","4137","6245","2063","3023","27187","2710","5617","83916","28033","4766","5407","3197","8309","","2425","4313","4357","6023","4586","1332","","2904","4550","4735","7906","6952","8319","5574","4602","3706","5182","4289","2061","5515","3325","3464","3119","9481","2938","6218","","","","","","","",""
"2021-04-22","1769","2314","4123","2002","5209","5821","7591","1894","69453","1920","3927","5206","4181","3203","4224","6440","2146","3120","28377","2830","5811","85697","28836","4872","5576","3214","8506","","2608","4434","4543","6101","4629","1443","","3014","4748","4897","8051","7295","8561","5816","4800","3849","5333","4378","2109","5686","3474","3657","3303","9730","2995","6548","","","","","","","",""
"2021-04-23","1824","2415","4213","2123","5352","6011","7786","1913","71206","1949","4139","5268","4346","3393","4446","6638","2309","3218","29573","3008","6008","87479","29642","5064","5710","3240","8785","","2775","4597","4775","6306","4744","1553","","3212","4927","5035","8286","7622","8829","6054","4997","3991","5526","4439","2140","5832","3749","3860","3495","9989","3180","6883","","","","","","","",""
"2021-04-24","1865","2511","4345","2176","5484","6067","7855","1953","72982","1978","4328","5313","4463","3575","4471","6873","2395","3283","30725","3134","6199","89292","30475","5249","5887","3275","9035","","2959","4730","5020","6482","4887","1664","","3340","5095","5151","8549","7919","9224","6336","5219","4139","5717","4501","2193","6046","3930","4137","3665","10339","3229","7113","","","","","","","",""
"2021-04-25","1908","2554","4517","2273","5570","6262","8054","1997","74784","2006","4695","5371","4608","3750","4569","7122","2454","3350","31945","3197","6375","91118","31295","5333","6059","3304","9270","","3145","4865","5223","6677","5029","1782","","3535","5260","5271","8809","8261","9637","6588","5449","4285","5900","4592","2221","6285","4266","4384","3857","10643","3309","7360","","","","","","","",""
"2021-04-26","1976","2636","4667","2333","5719","6357","8257","2040","76608","2029","5030","5413","4657","3949","4717","7377","2527","3429","33153","3242","6556","92959","32102","5514","6209","3331","9496","","3253","4892","5406","6834","5246","1863","","3722","5419","5376","9054","8600","9863","6830","5659","4427","6089","4612","2270","6493","4445","4540","4056","10947","3322","7558","","","","","","","",""
"2021-04-27","2031","2688","4924","2496","5845","6397","8569","2084","78444","2057","5183","5460","4687","4177","4851","7637","2623","3501","34351","3314","6727","94796","32901","5688","6381","3360","9598","","3381","5007","5602","7120","5412","1985","","3967","5576","5479","9353","8949","10086","7062","5855","4561","6310","4690","2335","6677","4707","4805","4324","11273","3426","7764","","","","","","","",""
"2021-04-28","2088","2759","5096","2571","5983","6502","8763","2137","80297","2081","5376","5515","4768","4446","4995","7888","2684","3555","35375","3401","6904","96607","33696","5864","6548","3386","9818","","3489","5116","5694","7370","5544","2019","","4160","5730","5569","9625","9280","10337","7300","6050","4623","6499","4751","2421","6937","4927","5049","4673","11522","3480","7966","","","","","","","",""
"2021-04-29","2123","2806","5281","2686","6111","6562","8886","2175","82108","2100","5524","5565","4863","4596","5133","8147","2754","3641","36295","3493","7109","98396","34437","6083","6757","3415","10055","","3586","5290","5847","7591","5681","2198","","4358","5879","5664","9921","9628","10616","7527","6259","4761","6621","4814","2494","7184","5098","5258","4945","11830","3669","8176","","","","","","","",""
"2021-04-30","2186","2867","5390","2757","6253","6702","9069","2227","83821","2116","5664","5625","4992","4796","5283","8396","2828","3745","37275","3580","7256","100207","35213","6186","6944","3441","10235","","3678","5364","6013","7786","5790","2286","","4546","6027","5762","10201","9973","10873","7759","6464","4879","6877","4873","2558","7424","5247","5436","5172","12162","3804","8388","","","","","","","",""
"2021-05-01","2237","2938","5629","2777","6378","6796","9263","2275","85504","2132","5824","5675","5025","4983","5432","8643","2905","3825","38380","3635","7440","102039","35972","6327","7054","3469","10422","","3762","5539","6156","8037","5923","2426","","4726","6211","5864","10456","10321","11138","8026","6674","5000","7001","4942","2656","7654","5374","5638","5338","12446","3883","8605","","","","","","","",""
"2021-05-02","2293","2990","5841","2833","6490","6931","9591","2324","87182","2152","5952","5723","5293","5135","5546","8876","2965","3903","39452","3713","7617","103860","36703","6437","7244","3505","10614","","3864","5730","6286","8176","6034","2507","","4975","6392","5974","10781","10667","11360","8283","6886","5116","7177","5023","2735","7930","5547","5854","5426","12708","4027","8814","","","","","","","",""
"2021-05-03","2346","3035","5994","2845","6557","7028","9785","2350","88851","2160","6092","5786","5390","5288","5672","9121","3050","4004","40362","3768","7805","105647","37442","6529","7382","3534","10808","","3952","5971","6495","8318","6144","2711","","5123","6564","6097","11126","11006","11590","8555","7083","5224","7325","5065","2823","8182","5763","6094","5555","12941","4156","9005","","","","","","","",""
"2021-05-04","2421","3043","6217","2890","6670","7116","9971","2405","90524","2177","6213","5827","5422","5370","5787","9361","3145","4093","41458","3858","7995","107452","38153","6627","7522","3560","11006","","4060","6249","6579","8534","6210","2785","","5316","6728","6262","11481","11336","11823","8803","7279","5328","7482","5106","2882","8402","6015","6290","5688","13266","4348","9200","","","","","","","",""
"2021-05-05","2503","3080","6415","2945","6804","7157","10156","2432","92103","2197","6289","5879","5569","5500","5904","9613","3260","4158","42632","3951","8192","109269","38979","6687","7654","3588","11149","","4150","6352","6747","8713","6352","2870","","5459","6887","6448","11789","11677","12059","9034","7473","5434","7663","5159","2940","8730","6209","6522","5822","13621","4486","9393","","","","","","","",""
"2021-05-06","2575","3109","6635","2978","6958","7256","10319","2464","93687","2225","6397","5928","5739","5620","6001","9861","3380","4210","43652","4018","8390","111061","39849","6761","7827","3617","11298","","4243","6490","6857","8882","6478","2980","","5607","7036","6628","12174","11978","12298","9260","7663","5543","7841","5224","3002","9133","6446","6715","5953","14031","4617","9581","","","","","","","",""
"2021-05-07","2605","3144","6809","3025","7127","7368","10476","2501","95263","2259","6491","5964","5875","5736","6096","10092","3479","4280","44562","4127","8559","112814","40644","6844","7964","3641","11446","","4328","6643","6969","9121","6579","3033","","5746","7181","6798","12554","12287","12529","9502","7869","5622","8017","5274","3069","9431","6594","6919","6036","14401","4731","9759","","","","","","","",""
