"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2021-01-12","   .06 %"," ##.## %"," 16.42 %","   .65 %"," ##.## %","  1.20 %","   .50 %","   .62 %","   .81 %"," ##.## %","   .27 %"," ##.## %","  1.20 %","  3.55 %","   .42 %","-10.94 %","  1.46 %"
"2021-01-13","   .03 %"," ##.## %"," 15.86 %","   .36 %"," ##.## %","  1.33 %","   .49 %","   .68 %","   .73 %"," ##.## %","   .00 %"," ##.## %","  1.82 %","  1.05 %","   .41 %"," ##.## %","  1.50 %"
"2021-01-14","   .03 %"," 71.74 %","  7.60 %","   .32 %"," 66.77 %","  1.35 %","   .50 %","   .74 %","   .73 %"," ##.## %","   .81 %"," ##.## %","  1.65 %","  1.28 %","   .38 %"," ##.## %","  1.52 %"
"2021-01-15","   .07 %"," 89.94 %","  8.16 %","   .94 %"," ##.## %","  1.47 %","   .49 %","   .69 %","   .81 %"," ##.## %","   .00 %"," ##.## %","  1.82 %","   .91 %","   .35 %"," ##.## %","  1.71 %"
"2021-01-16","   .07 %"," ##.## %"," 16.28 %","   .45 %"," ##.## %","  1.61 %","   .46 %","   .69 %","   .72 %"," ##.## %","   .45 %"," ##.## %","   .00 %","   .00 %","   .32 %"," ##.## %","  1.25 %"
"2021-01-17","   .05 %"," 72.27 %","  8.04 %","   .31 %"," 59.60 %","  1.26 %","   .45 %","   .53 %","   .54 %"," ##.## %","   .27 %"," ##.## %","   .00 %","   .00 %","   .27 %"," ##.## %","  1.15 %"
"2021-01-18","   .03 %"," ##.## %"," 19.71 %","   .10 %"," ##.## %","  1.00 %","   .44 %","   .37 %","   .53 %"," ##.## %","   .00 %"," ##.## %","  3.74 %","   .00 %","   .25 %"," ##.## %","  1.10 %"
"2021-01-19","   .03 %"," ##.## %"," 14.06 %","   .85 %"," ##.## %","  1.13 %","   .44 %","   .44 %","   .55 %"," ##.## %","   .22 %"," ##.## %","  1.47 %","  1.87 %","   .28 %"," ##.## %","   .97 %"
"2021-01-20","   .03 %"," ##.## %"," 10.46 %","   .58 %"," ##.## %","  1.36 %","   .46 %","   .57 %","   .54 %"," ##.## %","   .00 %"," ##.## %","  1.75 %","   .88 %","   .27 %"," ##.## %","  1.12 %"
"2021-01-21","   .02 %"," ##.## %"," 12.28 %","   .52 %"," ##.## %","  1.25 %","   .46 %","   .58 %","   .47 %"," ##.## %","   .40 %"," ##.## %","  1.84 %","   .93 %","   .26 %"," ##.## %","  1.08 %"
"2021-01-22","   .02 %"," ##.## %"," 17.93 %","   .50 %"," ##.## %","  1.43 %","   .47 %","   .56 %","   .58 %"," ##.## %","   .00 %"," ##.## %","  1.75 %","   .78 %","   .25 %"," ##.## %","  1.13 %"
"2021-01-23","   .02 %"," 23.99 %","  4.55 %","   .77 %","  6.76 %","  1.26 %","   .45 %","   .55 %","   .52 %"," 35.58 %","   .31 %"," 33.68 %","   .00 %","   .00 %","   .24 %"," ##.## %","   .94 %"
"2021-01-24","   .04 %"," 49.61 %","  8.01 %","   .59 %"," 19.69 %","  1.21 %","   .43 %","   .47 %","   .58 %"," 74.28 %","   .22 %"," 88.21 %","   .00 %","   .00 %","   .22 %"," ##.## %","   .83 %"
"2021-01-25","   .01 %"," ##.## %"," 10.46 %","   .09 %"," ##.## %","  1.01 %","   .46 %","   .35 %","   .47 %"," ##.## %","   .09 %"," ##.## %","  3.75 %","   .00 %","   .23 %"," ##.## %","   .61 %"
"2021-01-26","   .02 %","-12.38 %"," -1.23 %","   .42 %"," -2.97 %","  1.31 %","   .47 %","   .43 %","   .73 %","-12.37 %","   .22 %","-10.03 %","  1.40 %","  1.67 %","   .29 %"," -9.66 %","   .55 %"
"2021-01-27","   .03 %"," 16.03 %","  3.54 %","   .05 %","  3.32 %","  1.18 %","   .48 %","   .61 %","   .65 %"," 24.09 %","   .17 %"," 15.71 %","  1.53 %","   .75 %","   .31 %"," 23.23 %","   .69 %"
"2021-01-28","   .02 %"," 22.02 %","  4.57 %","  1.02 %","  5.65 %","  1.34 %","   .47 %","   .57 %","   .61 %"," 33.81 %","   .26 %"," 27.87 %","  1.31 %","   .73 %","   .30 %"," 39.91 %","   .77 %"
"2021-01-29","   .02 %"," 98.60 %"," 10.44 %","   .66 %"," 90.10 %","  1.33 %","   .47 %","   .54 %","   .59 %"," ##.## %","  -.09 %"," ##.## %","  1.41 %","   .43 %","   .28 %","-15.94 %","   .78 %"
"2021-01-30","   .02 %"," ##.## %"," 10.95 %","   .27 %"," ##.## %","  1.38 %","   .45 %","   .50 %","   .46 %"," ##.## %","   .04 %"," ##.## %","   .00 %","   .00 %","   .28 %"," ##.## %","   .62 %"
"2021-01-31","   .02 %"," ##.## %"," 19.14 %","   .22 %"," ##.## %","  1.13 %","   .44 %","   .44 %","   .39 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .27 %"," ##.## %","   .56 %"
"2021-02-01","   .02 %"," 79.53 %"," 10.19 %","   .06 %"," 48.72 %","  1.02 %","   .47 %","   .31 %","   .43 %"," ##.## %","   .13 %"," ##.## %","  2.90 %","   .00 %","   .31 %"," ##.## %","   .49 %"
"2021-02-02","   .02 %"," ##.## %"," 11.62 %","   .97 %"," ##.## %","   .95 %","   .48 %","   .38 %","   .59 %"," ##.## %","   .04 %"," ##.## %","  1.03 %","  1.70 %","   .31 %"," 24.40 %","   .44 %"
"2021-02-03","   .03 %"," ##.## %"," 13.77 %","   .73 %"," ##.## %","  1.09 %","   .48 %","   .51 %","   .57 %"," ##.## %","   .22 %"," ##.## %","  1.11 %","   .75 %","   .32 %"," ##.## %","   .50 %"
"2021-02-04","   .01 %"," ##.## %"," 13.52 %","   .68 %"," ##.## %","  1.03 %","   .49 %","   .53 %","   .46 %"," ##.## %","   .09 %"," ##.## %","  1.04 %","   .65 %","   .32 %"," ##.## %","   .53 %"
"2021-02-05","   .02 %"," ##.## %"," 19.61 %","   .45 %"," ##.## %","  1.05 %","   .49 %","   .55 %","   .49 %"," ##.## %","   .00 %"," ##.## %","   .98 %","   .58 %","   .31 %"," ##.## %","   .49 %"
"2021-02-06","   .01 %"," ##.## %"," 23.28 %","  1.96 %"," ##.## %","  1.07 %","   .48 %","   .51 %","   .46 %"," ##.## %","   .22 %"," ##.## %","   .00 %","   .00 %","   .31 %"," ##.## %","   .47 %"
"2021-02-07","   .02 %","   .00 %"," 19.79 %","   .00 %"," ##.## %","   .94 %","   .48 %","   .44 %","   .36 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .26 %"," ##.## %","   .40 %"
"2021-02-08","   .01 %"," ##.## %"," 23.10 %","   .04 %"," ##.## %","   .71 %","   .50 %","   .30 %","   .37 %"," ##.## %","   .09 %"," ##.## %","  1.60 %","   .00 %","   .32 %"," -5.19 %","   .36 %"
"2021-02-09","   .04 %"," ##.## %"," 18.66 %","   .87 %"," ##.## %","   .75 %","   .52 %","   .40 %","   .54 %"," ##.## %","   .09 %"," ##.## %","   .55 %","  1.38 %","   .34 %"," ##.## %","   .31 %"
"2021-02-10","   .03 %","-27.77 %"," -1.49 %","   .80 %","-16.76 %","   .75 %","   .51 %","   .49 %","   .62 %","-13.71 %","   .00 %","-13.21 %","   .60 %","   .68 %","   .34 %","-12.01 %","   .33 %"
"2021-02-11","   .03 %"," 66.08 %","  9.47 %","  1.04 %"," 23.44 %","   .71 %","   .50 %","   .57 %","   .49 %"," 96.16 %","   .09 %"," ##.## %","   .59 %","   .72 %","   .30 %"," ##.## %","   .34 %"
"2021-02-12","   .02 %"," 79.52 %"," 10.24 %","   .89 %"," 37.08 %","   .83 %","   .49 %","   .52 %","   .44 %"," ##.## %","   .09 %"," ##.## %","   .48 %","   .63 %","   .30 %"," ##.## %","   .38 %"
"2021-02-13","   .02 %"," 75.49 %","  9.91 %","   .56 %"," 30.38 %","   .74 %","   .47 %","   .50 %","   .39 %"," ##.## %","   .09 %"," ##.## %","   .00 %","   .00 %","   .30 %"," ##.## %","   .33 %"
"2021-02-14","   .01 %"," ##.## %"," 13.15 %","  1.09 %"," ##.## %","   .56 %","   .49 %","   .41 %","   .41 %"," ##.## %","   .26 %"," ##.## %","   .00 %","   .00 %","   .24 %"," ##.## %","   .27 %"
"2021-02-15","   .02 %"," ##.## %"," 23.76 %","   .04 %"," ##.## %","   .53 %","   .51 %","   .27 %","   .54 %"," ##.## %","   .04 %"," ##.## %","   .99 %","   .00 %","   .31 %"," ##.## %","   .24 %"
"2021-02-16","   .02 %"," ##.## %"," 19.89 %","   .29 %"," ##.## %","   .82 %","   .52 %","   .38 %","   .74 %"," ##.## %","   .13 %"," ##.## %","   .33 %","  1.55 %","   .30 %"," ##.## %","   .26 %"
"2021-02-17","   .00 %","-12.19 %","  -.62 %","   .88 %"," -3.38 %","   .79 %","   .52 %","   .44 %","   .73 %"," -6.61 %","   .17 %"," -5.91 %","   .35 %","   .69 %","   .28 %","  2.35 %","   .31 %"
"2021-02-18","   .02 %"," ##.## %","   .72 %","  1.43 %"," ##.## %","   .73 %","   .52 %","   .50 %","   .66 %"," ##.## %","   .17 %"," ##.## %","   .47 %","   .79 %","   .28 %"," ##.## %","   .30 %"
"2021-02-19","   .01 %"," 82.80 %"," 10.25 %","   .03 %"," 34.91 %","   .85 %","   .52 %","   .56 %","   .52 %"," ##.## %","   .09 %"," ##.## %","   .37 %","   .66 %","   .28 %"," ##.## %","   .30 %"
"2021-02-20","   .02 %","-21.03 %"," -1.01 %","  1.20 %","-10.66 %","   .64 %","   .51 %","   .54 %","   .48 %"," -9.12 %","   .00 %"," -8.84 %","   .00 %","   .00 %","   .30 %"," ##.## %","   .25 %"
"2021-02-21","   .01 %"," 81.90 %"," 10.06 %","   .53 %"," 30.84 %","   .57 %","   .51 %","   .48 %","   .38 %"," ##.## %","   .30 %"," ##.## %","   .00 %","   .00 %","   .25 %"," ##.## %","   .24 %"
"2021-02-22","   .02 %"," ##.## %"," 20.91 %","   .01 %"," ##.## %","   .80 %","   .52 %","   .34 %","   .41 %"," ##.## %","   .25 %"," ##.## %","   .67 %","   .00 %","   .31 %"," ##.## %","   .26 %"
"2021-02-23","   .01 %"," 97.26 %"," 10.87 %","  1.10 %"," 49.65 %","   .76 %","   .53 %","   .47 %","   .50 %"," ##.## %","   .08 %"," ##.## %","   .24 %","  1.73 %","   .34 %"," ##.## %","   .21 %"
"2021-02-24","   .03 %"," 96.63 %"," 10.80 %","   .37 %"," 46.31 %","   .58 %","   .52 %","   .58 %","   .45 %"," ##.## %","   .13 %"," ##.## %","   .29 %","   .84 %","   .36 %"," -7.48 %","   .24 %"
"2021-02-25","   .03 %"," ##.## %"," 18.89 %","  1.06 %"," ##.## %","   .65 %","   .51 %","   .70 %","   .46 %"," ##.## %","   .13 %"," ##.## %","   .30 %","   .77 %","   .36 %"," ##.## %","   .24 %"
"2021-02-26","   .03 %"," ##.## %"," 19.03 %","   .28 %"," ##.## %","   .63 %","   .50 %","   .71 %","   .45 %"," ##.## %","   .04 %"," ##.## %","   .26 %","   .74 %","   .34 %"," ##.## %","   .21 %"
"2021-02-27","   .02 %"," 59.27 %","  7.85 %","   .67 %"," 14.67 %","   .47 %","   .49 %","   .65 %","   .40 %"," 76.37 %","   .17 %"," 71.66 %","   .00 %","   .00 %","   .34 %"," 93.78 %","   .18 %"
"2021-02-28","   .03 %"," 10.78 %","   .53 %","   .00 %","  2.44 %","   .42 %","   .49 %","   .60 %","   .40 %","  7.68 %","   .08 %","  6.58 %","   .00 %","   .00 %","   .31 %"," ##.## %","   .14 %"
"2021-03-01","   .03 %"," ##.## %"," 20.19 %","   .92 %"," ##.## %","   .50 %","   .52 %","   .45 %","   .38 %"," ##.## %","   .17 %"," ##.## %","   .50 %","   .00 %","   .37 %"," ##.## %","   .13 %"
"2021-03-02","   .03 %"," ##.## %"," 20.16 %","   .02 %"," ##.## %","   .43 %","   .52 %","   .58 %","   .49 %"," ##.## %","   .08 %"," ##.## %"," -2.32 %","  1.80 %","   .44 %"," ##.## %","   .15 %"
"2021-03-03","   .04 %"," ##.## %"," 20.36 %","   .98 %"," ##.## %","   .51 %","   .52 %","   .71 %","   .47 %"," ##.## %","   .21 %"," ##.## %","   .20 %","   .92 %","   .42 %"," ##.## %","   .15 %"
"2021-03-04","   .05 %"," 85.76 %"," 10.07 %","   .01 %"," 27.36 %","   .54 %","   .51 %","   .77 %","   .44 %"," ##.## %","   .00 %"," ##.## %","   .19 %","   .72 %","   .41 %"," ##.## %","   .16 %"
"2021-03-05","   .03 %"," ##.## %"," 19.67 %","   .64 %"," ##.## %","   .51 %","   .50 %","   .80 %","   .46 %"," ##.## %","   .38 %"," ##.## %","   .21 %","   .71 %","   .41 %"," ##.## %","   .14 %"
"2021-03-06","   .02 %"," ##.## %"," 14.01 %","   .82 %"," ##.## %","   .42 %","   .49 %","   .78 %","   .45 %"," ##.## %","   .04 %"," ##.## %","   .00 %","   .00 %","   .43 %"," ##.## %","   .14 %"
"2021-03-07","   .04 %"," ##.## %"," 11.25 %","   .01 %"," 53.68 %","   .42 %","   .48 %","   .68 %","   .37 %"," ##.## %","   .25 %"," ##.## %","   .00 %","   .00 %","   .40 %"," ##.## %","   .12 %"
"2021-03-08","   .05 %"," ##.## %"," 20.26 %","   .24 %"," ##.## %","   .50 %","   .49 %","   .45 %","   .48 %"," ##.## %","   .17 %"," ##.## %","   .38 %","   .00 %","   .48 %"," ##.## %","   .11 %"
"2021-03-09","   .04 %"," 61.66 %","  7.39 %","   .13 %"," 14.26 %","   .46 %","   .50 %","   .64 %","   .50 %"," 71.41 %","   .04 %"," 65.01 %","   .13 %","  1.61 %","   .49 %"," 81.58 %","   .14 %"
"2021-03-10","   .06 %"," 69.12 %","  8.03 %","   .05 %"," 16.30 %","   .40 %","   .50 %","   .72 %","   .50 %"," 80.46 %","   .25 %"," 74.41 %","   .22 %","   .85 %","   .52 %"," 95.49 %","   .14 %"
"2021-03-11","   .04 %"," 36.59 %","  4.06 %","  1.11 %","  7.58 %","   .37 %","   .48 %","   .82 %","   .52 %"," 36.47 %","   .04 %"," 25.53 %","   .20 %","   .76 %","   .50 %"," ##.## %","   .16 %"
"2021-03-12","   .03 %","  8.68 %","   .40 %","   .16 %","  2.29 %","   .46 %","   .47 %","   .85 %","   .52 %","  3.86 %","   .21 %","  3.49 %","   .17 %","   .75 %","   .53 %","  2.86 %","   .16 %"
"2021-03-13","   .02 %"," ##.## %"," 20.63 %","   .16 %"," ##.## %","   .33 %","   .45 %","   .82 %","   .48 %"," ##.## %","   .04 %"," ##.## %","   .00 %","   .00 %","   .53 %"," ##.## %","   .13 %"
"2021-03-14","   .04 %"," 18.89 %","   .88 %","   .48 %","  4.73 %","   .33 %","   .44 %","   .67 %","   .40 %"," 10.51 %","   .29 %","  9.40 %","   .00 %","   .00 %","   .47 %","  7.63 %","   .11 %"
"2021-03-15","   .02 %"," 11.58 %","   .58 %","   .26 %","  3.29 %","   .39 %","   .46 %","   .47 %","   .38 %","  5.15 %","   .08 %","  4.74 %","   .36 %","   .00 %","   .54 %","  3.94 %","   .12 %"
"2021-03-16","   .06 %"," -5.04 %","  -.16 %","   .07 %"," -2.96 %","   .38 %","   .48 %","   .63 %","   .49 %"," -1.79 %","   .08 %"," -1.65 %","   .16 %","  1.79 %","   .58 %","  2.26 %","   .13 %"
"2021-03-17","   .04 %"," ##.## %"," 12.62 %","   .98 %"," ##.## %","   .48 %","   .44 %","   .71 %","   .46 %"," ##.## %","   .00 %"," ##.## %","   .19 %","   .93 %","   .65 %"," ##.## %","   .14 %"
"2021-03-18","   .06 %"," ##.## %"," 23.21 %","   .12 %"," ##.## %","   .46 %","   .43 %","   .76 %","   .48 %"," ##.## %","   .41 %"," ##.## %","   .19 %","   .88 %","   .68 %"," ##.## %","   .15 %"
"2021-03-19","   .03 %"," ##.## %"," 12.95 %","   .19 %"," ##.## %","   .43 %","   .43 %","   .78 %","   .46 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .78 %","   .71 %"," ##.## %","   .11 %"
"2021-03-20","   .01 %","  5.97 %","   .29 %","   .04 %","  2.57 %","   .39 %","   .42 %","   .72 %","   .46 %","  1.99 %","   .37 %","  1.99 %","   .00 %","   .00 %","   .71 %"," 29.06 %","   .13 %"
"2021-03-21","   .03 %"," ##.## %"," 10.62 %","   .67 %"," 33.42 %","   .30 %","   .40 %","   .60 %","   .42 %"," ##.## %","   .37 %"," ##.## %","   .00 %","   .00 %","   .68 %"," ##.## %","   .12 %"
"2021-03-22","   .02 %"," 58.12 %","  5.93 %","   .02 %"," 13.83 %","   .39 %","   .41 %","   .73 %","   .35 %"," 55.10 %","   .00 %"," 42.46 %","   .51 %","   .00 %","   .74 %"," 51.32 %","   .13 %"
"2021-03-23","   .03 %"," ##.## %"," 19.74 %","   .02 %"," ##.## %","   .36 %","   .40 %","   .55 %","   .43 %"," ##.## %","   .32 %"," ##.## %","   .17 %","  1.89 %","   .86 %"," ##.## %","   .13 %"
"2021-03-24","   .03 %"," 13.21 %","   .54 %","  1.29 %","  5.49 %","   .36 %","   .42 %","   .62 %","   .43 %","  4.54 %","   .24 %","  4.51 %","   .00 %","  1.01 %","   .97 %"," ##.## %","   .13 %"
"2021-03-25","   .03 %"," 72.00 %","  7.17 %","   .02 %"," 18.41 %","   .41 %","   .41 %","   .69 %","   .49 %"," 69.52 %","   .12 %"," 60.68 %","   .41 %","  1.01 %","   .93 %"," ##.## %","   .15 %"
"2021-03-26","   .04 %","  6.90 %","   .20 %","   .26 %","  4.11 %","   .34 %","   .44 %","   .69 %","   .50 %","  2.33 %","   .08 %","  2.10 %","   .23 %","   .82 %","   .93 %","   .48 %","   .14 %"
"2021-03-27","   .02 %"," ##.## %"," 20.42 %","   .02 %"," ##.## %","   .30 %","   .44 %","   .68 %","   .48 %"," ##.## %","   .04 %"," ##.## %","   .00 %","   .00 %","   .95 %"," ##.## %","   .09 %"
"2021-03-28","   .06 %"," 86.29 %","  8.28 %","   .92 %"," 23.26 %","   .27 %","   .47 %","   .56 %","   .38 %"," 83.84 %","   .44 %"," 77.46 %","   .00 %","   .00 %","   .91 %"," ##.## %","   .09 %"
"2021-03-29","   .07 %"," ##.## %"," 12.21 %","   .02 %"," 84.69 %","   .33 %","   .50 %","   .37 %","   .43 %"," ##.## %","   .08 %"," ##.## %","   .48 %","   .00 %","  1.01 %"," ##.## %","   .11 %"
"2021-03-30","   .03 %"," ##.## %"," 10.07 %","   .02 %"," 31.11 %","   .31 %","   .55 %","   .45 %","   .49 %"," ##.## %","   .08 %"," ##.## %","   .15 %","  2.11 %","  1.15 %"," ##.## %","   .09 %"
"2021-03-31","   .06 %"," 60.13 %","  5.44 %","  1.24 %"," 17.36 %","   .39 %","   .55 %","   .67 %","   .53 %"," 49.59 %","   .16 %"," 36.28 %","   .26 %","  1.06 %","  1.20 %"," 41.19 %","   .09 %"
"2021-04-01","   .04 %"," ##.## %"," 13.44 %","   .28 %"," ##.## %","   .41 %","   .62 %","   .62 %","   .54 %"," ##.## %","   .00 %"," ##.## %","   .21 %","  1.03 %","  1.23 %"," ##.## %","   .10 %"
"2021-04-02","   .03 %","  8.03 %","   .28 %","  -.14 %","  6.84 %","   .35 %","   .61 %","   .61 %","   .52 %","  2.44 %","   .00 %","  2.60 %","   .00 %","   .00 %","  1.26 %","  4.52 %","   .08 %"
"2021-04-03","   .02 %"," ##.## %"," 20.42 %","  1.33 %"," ##.## %","   .29 %","   .60 %","   .59 %","   .52 %"," ##.## %","   .00 %"," ##.## %","   .29 %","   .00 %","  1.32 %"," ##.## %","   .08 %"
"2021-04-04","   .03 %"," ##.## %"," 20.02 %","   .00 %"," ##.## %","   .44 %","   .61 %","   .49 %","   .45 %"," ##.## %","   .24 %"," ##.## %","   .00 %","   .00 %","  1.22 %"," ##.## %","   .06 %"
"2021-04-05","   .03 %"," ##.## %"," 12.39 %","  -.17 %"," 88.32 %","   .24 %","   .72 %","   .29 %","   .45 %"," ##.## %","   .68 %"," ##.## %","   .31 %","   .00 %","  1.22 %"," ##.## %","   .06 %"
"2021-04-06","   .05 %"," -3.67 %","  -.18 %","   .01 %"," -8.56 %","   .30 %","   .90 %","   .21 %","   .63 %"," -1.29 %","   .28 %"," -1.28 %","   .20 %","  2.68 %","  1.40 %"," -1.59 %","   .05 %"
"2021-04-07","   .02 %"," 55.43 %","  4.10 %","  1.01 %"," 21.09 %","   .32 %","  1.07 %","   .37 %","   .65 %"," 37.52 %","   .95 %"," 29.01 %","   .26 %","   .82 %","  1.53 %"," ##.## %","   .06 %"
"2021-04-08","   .02 %"," ##.## %"," 21.47 %","   .34 %"," ##.## %","   .36 %","  1.14 %","   .47 %","   .62 %"," ##.## %","   .23 %"," ##.## %","   .30 %","   .93 %","  1.54 %"," ##.## %","   .07 %"
"2021-04-09","   .02 %"," 11.00 %","   .45 %","   .17 %"," 11.75 %","   .34 %","  1.12 %","   .51 %","   .62 %","  3.40 %","   .39 %","  3.53 %","   .33 %","   .91 %","  1.51 %","  4.06 %","  -.11 %"
"2021-04-10","   .03 %","  1.24 %","   .04 %","  1.42 %","  2.15 %","   .30 %","   .97 %","   .47 %","   .56 %","   .49 %","   .12 %","   .39 %","   .00 %","   .00 %","  1.41 %","   .48 %","   .06 %"
"2021-04-11","   .05 %"," ##.## %"," 21.80 %","   .00 %"," ##.## %","   .26 %","  1.03 %","   .42 %","   .54 %"," ##.## %","   .35 %"," ##.## %","   .00 %","   .00 %","  1.33 %"," ##.## %","   .04 %"
"2021-04-12","   .03 %"," -1.14 %","  -.04 %","   .02 %"," -3.89 %","   .31 %","  1.13 %","   .26 %","   .49 %","  -.41 %","   .15 %","  -.35 %","   .68 %","   .00 %","  1.42 %","  -.49 %","   .08 %"
"2021-04-13","   .07 %"," ##.## %"," 18.20 %","  1.01 %"," ##.## %","   .36 %","  1.18 %","   .36 %","   .66 %"," ##.## %","   .08 %"," ##.## %","   .19 %","  2.23 %","  1.52 %"," ##.## %","   .06 %"
"2021-04-14","   .06 %"," ##.## %"," 21.62 %","   .16 %"," ##.## %","   .36 %","  1.21 %","   .43 %","   .63 %"," ##.## %","   .08 %"," ##.## %","   .31 %","  1.01 %","  1.58 %"," ##.## %","   .06 %"
"2021-04-15","   .05 %"," 63.78 %","  4.63 %","   .19 %"," 33.50 %","   .39 %","  1.17 %","   .45 %","   .60 %"," 42.23 %","   .00 %"," 32.69 %","   .29 %","   .80 %","  1.53 %"," ##.## %","   .06 %"
"2021-04-16","   .05 %"," 23.48 %","   .96 %","   .12 %"," 26.64 %","   .34 %","  1.16 %","   .42 %","   .58 %","  7.22 %","   .00 %","  7.64 %","   .31 %","   .86 %","  1.54 %","  8.04 %","   .06 %"
"2021-04-17","   .07 %"," ##.## %"," 12.48 %","   .09 %"," ##.## %","   .32 %","   .97 %","   .40 %","   .59 %"," ##.## %","   .15 %"," ##.## %","   .00 %","   .00 %","  1.51 %"," ##.## %","   .05 %"
"2021-04-18","   .05 %"," 98.04 %","  8.05 %","  1.62 %"," 51.28 %","   .29 %","   .98 %","   .33 %","   .47 %"," 79.74 %","   .04 %"," 71.62 %","   .00 %","   .00 %","  1.32 %"," ##.## %","   .04 %"
"2021-04-19","   .08 %"," 42.09 %","  1.66 %","   .01 %"," 40.35 %","   .31 %","  1.09 %","   .23 %","   .48 %"," 15.62 %","   .04 %"," 15.67 %","   .62 %","   .00 %","  1.29 %"," 14.54 %","   .07 %"
"2021-04-20","   .07 %"," ##.## %"," 13.89 %","   .07 %"," ##.## %","   .34 %","  1.13 %","   .31 %","   .63 %"," ##.## %","   .08 %"," ##.## %","   .00 %","  1.85 %","  1.41 %"," ##.## %","   .06 %"
