"date","California/Alameda","California/Alpine","California/Amador","California/Butte","California/Calaveras","California/Colusa","California/Contra Costa","California/Del Norte","California/El Dorado","California/Fresno","California/Glenn","California/Humboldt","California/Imperial","California/Inyo","California/Kern","California/Kings","California/Lake","California/Lassen","California/Los Angeles","California/Madera","California/Marin","California/Mariposa","California/Mendocino","California/Merced","California/Modoc","California/Mono","California/Monterey","California/Napa","California/Nevada","California/Orange","California/Placer","California/Plumas","California/Riverside","California/Sacramento","California/San Benito","California/San Bernardino","California/San Diego","California/San Francisco","California/San Joaquin","California/San Luis Obispo","California/San Mateo","California/Santa Barbara","California/Santa Clara","California/Santa Cruz","California/Shasta","California/Sierra","California/Siskiyou","California/Solano","California/Sonoma","California/Stanislaus","California/Sutter","California/Tehama","California/Trinity","California/Tulare","California/Tuolumne","California/Unassigned","California/Ventura","California/Yolo","California/Yuba"
"2020-08-07","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .28 %","  2.67 %","  6.67 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","  2.38 %","  1.31 %","   .00 %","  3.77 %","   .79 %","  1.52 %","  2.67 %","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .70 %","  2.05 %","   .00 %","   .11 %","  2.94 %","   .00 %","  1.79 %","   .00 %","   .00 %","   .88 %","   .00 %","  1.36 %","   .00 %","   .00 %","  1.48 %","   .00 %","   .00 %","  1.32 %","   .00 %","   .00 %","  2.22 %","   .00 %","  4.68 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.36 %","   .00 %","   .00 %","  1.03 %","   .00 %","   .00 %"
"2020-08-08","  2.55 %","   .00 %","  1.23 %","  3.30 %","  8.09 %","   .00 %","  2.99 %","  3.12 %","  1.82 %","  2.44 %","   .00 %","   .71 %","   .96 %","-25.58 %","  2.80 %","   .00 %","   .00 %","   .00 %","  1.23 %","  1.54 %","   .57 %","   .00 %","  4.68 %","  3.23 %"," 25.00 %","   .00 %","  1.09 %","   .00 %","   .31 %","   .83 %","  4.14 %","   .00 %","   .00 %","  2.38 %","  1.43 %","  1.47 %","  2.09 %","  1.45 %","  1.52 %","  2.25 %","  2.21 %","   .78 %","  1.23 %","   .73 %","  1.70 %","   .00 %","  1.09 %","  1.77 %","  2.17 %","  1.68 %","  3.14 %","  1.85 %","   .00 %","   .00 %","  3.40 %","   .00 %","  1.38 %","  1.81 %","  2.80 %"
"2020-08-09","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.77 %","   .00 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .00 %"," 39.06 %","  4.23 %","   .00 %","   .00 %","   .00 %","   .86 %","   .00 %","   .76 %","  1.67 %"," 13.42 %","   .00 %","   .00 %","   .65 %","  1.55 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .85 %","   .73 %","  1.73 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.64 %","  1.03 %","  2.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.83 %","  2.04 %"
"2020-08-10","  3.16 %","   .00 %"," 10.98 %"," 13.06 %","   .00 %","  8.01 %","  2.42 %","  1.01 %","  3.57 %","  3.22 %","   .00 %","  1.42 %","   .00 %"," 19.10 %","  3.63 %","   .00 %","  9.09 %","  7.05 %","   .95 %","  6.99 %","  1.45 %","  1.64 %","  9.51 %"," 14.45 %","   .00 %","  2.60 %","  2.89 %","  2.68 %"," 10.87 %","  2.24 %","  6.08 %","  5.88 %","  3.78 %"," 11.53 %","  6.99 %","  1.01 %","  2.00 %","   .99 %","  4.56 %","  7.69 %","  3.40 %","   .00 %","  8.62 %","   .40 %","  9.81 %"," 33.33 %","  9.68 %","  6.08 %","  3.21 %","  6.20 %","  1.06 %","   .00 %","   .00 %","  3.69 %","  1.97 %","   .00 %","  5.99 %","  6.57 %","  7.67 %"
"2020-08-11","   .00 %","   .00 %","  1.65 %","   .00 %","   .00 %","  1.28 %","  4.07 %","   .00 %","   .00 %","   .00 %"," 21.11 %","   .00 %","  1.80 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .88 %","  5.12 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  1.94 %","   .00 %","   .00 %","   .00 %","   .91 %","  7.82 %","  1.06 %","  1.79 %","  4.36 %","  2.11 %","  3.54 %","  2.18 %","   .00 %","   .00 %","   .00 %","  2.26 %","   .00 %","  4.62 %","  9.78 %","   .00 %","  6.32 %","   .00 %","   .00 %","  1.23 %","   .00 %","  3.10 %"
"2020-08-12","  3.53 %","   .00 %","  5.41 %","  3.39 %","  9.52 %","   .25 %","  3.23 %","  4.00 %","  3.97 %","   .74 %","   .00 %","  2.45 %","   .53 %","  6.60 %","   .74 %"," 13.79 %","  5.42 %","   .00 %","  1.62 %","  5.16 %","  1.24 %","  1.61 %","  1.27 %","  6.38 %","   .00 %","  1.27 %","  2.44 %","  1.15 %","   .00 %","  3.20 %","   .00 %","  2.78 %","  3.32 %","   .00 %","   .26 %","  6.15 %","   .55 %","  1.85 %","   .00 %","   .97 %","  1.62 %","  1.11 %","   .00 %","  2.25 %","   .00 %"," 25.00 %","  3.92 %","  1.50 %","  1.92 %","  5.76 %","  2.31 %","   .33 %"," 20.00 %","   .81 %","  2.58 %","   .00 %","   .00 %","  3.49 %","  1.80 %"
"2020-08-13","  3.09 %","   .00 %","  1.54 %","  1.95 %","   .00 %","  1.01 %","  3.75 %","   .00 %","  1.02 %","  2.04 %","   .00 %","  2.05 %","   .38 %","  1.77 %","  1.27 %","  1.18 %","  5.53 %","  1.61 %","   .07 %","  6.53 %","  2.05 %","   .00 %","  2.30 %","  2.00 %","   .00 %","   .00 %","  3.11 %","   .00 %","   .00 %","   .83 %","  4.59 %","  2.70 %","  1.40 %","  7.67 %","   .78 %","   .00 %","   .71 %","  1.40 %","  2.93 %","  1.04 %","  1.61 %","   .13 %","   .75 %","  3.12 %","  1.49 %","   .00 %","  2.83 %","  1.75 %","   .89 %","  6.79 %","  2.16 %","   .33 %","   .00 %","  1.75 %","   .00 %","   .00 %","   .57 %","  1.05 %","  1.47 %"
"2020-08-14","   .07 %","   .00 %","  5.05 %","  4.98 %","  8.07 %","  2.00 %","  2.61 %","  1.92 %","  4.29 %","  4.43 %","   .00 %","  3.34 %","   .78 %"," 10.43 %","  1.53 %","  2.26 %","   .37 %","   .14 %","  2.05 %","  5.98 %","  1.63 %","   .00 %","  8.18 %","  8.88 %","   .00 %","   .00 %","  1.50 %","  5.60 %","  1.40 %","  1.62 %","  2.29 %","  2.63 %","  3.82 %","  3.02 %","  5.43 %","  2.83 %","  2.01 %","  1.37 %","  2.63 %","  4.95 %","  2.45 %","  2.70 %","  6.17 %","  1.03 %","  2.52 %"," 20.00 %","  1.83 %","  4.12 %","  5.29 %","  3.11 %","  4.80 %","  2.30 %"," 33.33 %","  2.18 %","   .63 %","   .00 %","  3.41 %","  2.50 %","  7.56 %"
"2020-08-15","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .23 %","   .00 %","  1.46 %","  1.28 %","   .00 %","   .00 %","   .93 %","   .00 %","   .63 %","  1.59 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.84 %","   .00 %","  2.76 %","  1.20 %","  1.53 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.45 %","   .00 %","  1.29 %","   .00 %","   .00 %","  2.19 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.31 %","   .00 %","   .00 %","  1.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-16","  2.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.95 %","   .00 %","   .00 %","  3.88 %"," -6.65 %","   .00 %","   .00 %","   .00 %","  1.16 %","  1.86 %","   .00 %","  1.15 %","   .50 %","   .00 %","   .70 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .27 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.60 %","  1.95 %","   .82 %","  1.66 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.47 %","  2.39 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.27 %","  3.56 %","   .27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","  2.43 %"
"2020-08-17","  1.00 %","   .00 %","   .96 %","   .00 %","   .00 %","  1.47 %","  1.60 %","   .00 %","   .00 %","   .00 %","  1.47 %","   .00 %","   .86 %","   .00 %","   .82 %","  1.94 %","  1.49 %","   .00 %","   .57 %","   .00 %","   .42 %","   .00 %","   .74 %","   .00 %","   .00 %","   .62 %","  1.35 %","  3.23 %","   .00 %","   .49 %","  1.67 %","   .00 %","   .00 %","  5.22 %","   .97 %","  1.07 %","   .97 %","   .65 %","  2.44 %","  5.04 %","  2.85 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","  1.80 %","   .00 %","  1.96 %","  1.31 %","  3.93 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","  1.34 %","   .00 %"
"2020-08-18","  2.08 %","   .00 %","   .48 %","  3.72 %","   .00 %","  1.20 %","  2.28 %","  1.89 %","  2.66 %","  5.58 %","  1.94 %","  3.56 %","  1.21 %"," 16.54 %","   .67 %","   .53 %","  1.10 %","   .00 %","   .39 %","  7.01 %","   .24 %","   .00 %","  2.77 %","  3.90 %","   .00 %","   .00 %","  1.74 %","  1.53 %","  3.22 %","   .65 %","   .69 %","   .00 %","  4.00 %","  1.93 %","  1.44 %","  1.41 %","   .81 %","   .97 %","  1.29 %","   .35 %","  1.09 %","  2.47 %","  1.43 %","  3.51 %","  4.71 %","   .00 %","   .88 %","  3.72 %","  2.01 %","  1.01 %","  1.76 %","  3.77 %","   .00 %","  2.14 %","  3.12 %","   .00 %","  2.28 %","  1.47 %","  3.69 %"
"2020-08-19","  2.58 %","   .00 %"," 24.17 %","  5.14 %","  4.02 %","   .24 %","  1.87 %","  3.70 %","  3.30 %","  3.75 %","   .48 %","  4.06 %","   .35 %","   .68 %","   .80 %","  1.59 %","  2.18 %","   .00 %","   .77 %","  3.42 %","   .76 %","  7.81 %","  4.14 %","  2.67 %","   .00 %","   .00 %","  1.85 %","  1.42 %","  2.34 %","   .67 %","   .76 %","  2.56 %","  2.40 %","  1.08 %","  2.83 %","  1.89 %","  1.19 %","  1.20 %","  1.17 %","   .31 %","  1.29 %","   .72 %","  3.07 %","  2.72 %","   .78 %","   .00 %","   .00 %","  3.69 %","  7.03 %","  2.11 %","  2.51 %","  3.03 %","   .00 %","   .93 %","   .61 %","   .00 %","  2.08 %","  2.02 %","  4.45 %"
"2020-08-20","  2.20 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","  1.69 %","   .00 %","  2.70 %","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","   .86 %","  1.02 %","   .96 %","   .98 %","   .00 %","   .67 %","   .03 %","  3.44 %","  1.22 %","   .66 %","   .97 %","  1.94 %","   .00 %","   .83 %","   .00 %","  1.15 %","  1.49 %","  1.17 %","   .00 %","   .00 %","  1.27 %","  1.76 %","  1.15 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.02 %","  1.37 %","   .00 %"
"2020-08-21","  1.76 %","   .00 %","   .76 %","  2.11 %","   .00 %","  -.71 %","  1.79 %","  1.79 %","   .91 %","  1.66 %","   .24 %","   .88 %","   .40 %","  6.04 %","   .71 %","   .50 %","   .36 %","   .00 %","   .75 %","  1.86 %","   .34 %","   .00 %","   .86 %","  1.45 %","   .00 %","   .00 %","  1.58 %","  1.01 %","   .75 %","   .83 %","   .60 %","   .00 %","  1.07 %","  3.26 %","  1.77 %","  1.09 %","   .85 %","  1.06 %","   .64 %","  1.32 %","  1.22 %","   .93 %","  1.56 %","  2.29 %","  1.92 %","   .00 %","   .88 %","   .84 %","  1.62 %","   .28 %","  2.28 %","  2.92 %","   .00 %","  1.45 %","  2.41 %","   .00 %","  1.64 %","   .79 %","   .97 %"
"2020-08-22","  1.36 %","   .00 %","   .38 %","  2.13 %","  8.84 %","   .24 %","  2.10 %","  1.75 %","  1.24 %","  1.35 %","   .24 %","   .00 %","   .26 %","  3.80 %","  1.02 %","   .78 %","  2.84 %","   .14 %","   .70 %","   .00 %","   .46 %","   .00 %","  3.60 %","  1.28 %","   .00 %","   .00 %","  1.19 %","   .84 %","  1.25 %","  1.09 %","  1.29 %","   .00 %","   .00 %","   .01 %","  3.16 %","  1.50 %","   .81 %","  1.02 %","   .70 %","  1.99 %","   .84 %","   .99 %","   .00 %","   .75 %","   .00 %","   .00 %","  6.96 %","   .00 %","  2.53 %","  1.23 %","   .82 %","  1.42 %","   .00 %","   .73 %","  1.18 %","   .00 %","  1.24 %","   .92 %","  1.81 %"
"2020-08-23","   .18 %","   .00 %","   .00 %","  2.28 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .45 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .93 %","  3.31 %","   .34 %","   .00 %","   .45 %","   .00 %","   .00 %","   .00 %","  3.14 %","   .88 %","   .00 %","   .00 %","  1.53 %","   .84 %","  1.23 %","   .33 %","  1.35 %","   .00 %","   .93 %","  1.76 %","  2.43 %","   .97 %","   .93 %","   .91 %","  1.13 %","   .00 %","   .00 %","   .42 %","  1.24 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .74 %","   .00 %","  3.08 %"," 25.00 %","   .60 %","   .00 %","   .00 %","   .95 %","   .96 %","   .00 %"
"2020-08-24","   .38 %","   .00 %","   .00 %","  1.17 %","   .00 %","  1.19 %","  1.09 %","   .00 %","   .11 %","   .94 %","   .00 %","  4.06 %","   .03 %","   .00 %","   .81 %","   .49 %","  2.75 %","   .00 %","   .52 %","  4.34 %","   .87 %","   .00 %","   .80 %","  1.08 %","   .00 %","   .00 %","  2.05 %","  1.51 %","  2.43 %","   .77 %","   .65 %","   .00 %","  1.60 %","  5.25 %","   .82 %","   .47 %","   .51 %","   .73 %","   .39 %","   .53 %","  1.79 %","   .52 %","  2.95 %","   .49 %","   .00 %","   .00 %","   .00 %","  3.13 %","  1.80 %","   .77 %","  3.03 %","  3.53 %","   .00 %","   .81 %","   .00 %","   .00 %","  1.68 %","  1.54 %","  1.78 %"
