"date","Punjab/Amritsar","Punjab/Barnala","Punjab/Bathinda","Punjab/Faridkot","Punjab/Fatehgarh Sahib","Punjab/Fazilka","Punjab/Ferozepur","Punjab/Gurdaspur","Punjab/Hoshiarpur","Punjab/JAlandhar","Punjab/Jalandhar","Punjab/Kapurthala","Punjab/Ludhiana","Punjab/Mansa","Punjab/Moga","Punjab/Pathankot","Punjab/Patiala","Punjab/Rupnagar","Punjab/S.A.S. Nagar","Punjab/Sangrur","Punjab/Shahid Bhagat Singh Nagar","Punjab/Sri Muktsar Sahib","Punjab/Tarn Taran","Punjab/hoshiarpur"
"2020-10-31","   .45 %","   .00 %","  2.07 %","  1.75 %","   .00 %","   .00 %","   .80 %","   .00 %","   .00 %","","   .22 %","   .00 %","   .24 %","   .00 %","  1.28 %","   .00 %","   .00 %","   .00 %","   .85 %","   .00 %","   .00 %","  3.33 %","  1.22 %",""
"2020-11-01","   .00 %","   .00 %","  -.68 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .00 %","   .96 %","","   .43 %","   .00 %","   .12 %","   .00 %","  1.27 %","   .00 %","   .53 %","   .00 %","   .00 %","   .61 %","   .00 %","   .00 %","  2.41 %",""
"2020-11-02","  1.34 %","   .00 %","   .68 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .48 %","","   .21 %","   .00 %","  -.12 %","   .00 %","  1.25 %","   .91 %","   .26 %","   .91 %","  -.42 %","   .00 %","   .00 %","  1.61 %","   .00 %",""
"2020-11-03","   .00 %","   .00 %","   .68 %","   .00 %","   .99 %","  2.08 %","   .79 %","  1.02 %","   .47 %","","   .43 %","   .00 %","   .12 %","   .00 %","   .00 %","  1.80 %","   .00 %","  1.80 %","   .43 %","   .61 %","  3.17 %","   .00 %","   .00 %",""
"2020-11-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.04 %","   .00 %","  -.50 %","   .00 %","","   .00 %","   .60 %","   .36 %","   .00 %","   .00 %","  1.77 %","   .26 %","  1.77 %","   .00 %","  1.21 %","   .00 %","  1.59 %","  2.35 %",""
"2020-11-05","   .22 %","   .00 %","   .00 %","  6.90 %","   .00 %","   .00 %","   .79 %","   .51 %","   .47 %","","   .85 %","   .60 %","   .24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","  2.54 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-06","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .00 %","  1.01 %","   .94 %","","   .21 %","   .60 %","   .00 %","  2.86 %","   .00 %","  2.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.56 %","  1.15 %",""
"2020-11-07","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","","   .42 %","   .00 %","   .72 %","   .00 %","   .00 %","   .85 %","   .26 %","   .86 %","   .41 %","   .00 %","   .00 %","  1.54 %","   .00 %",""
"2020-11-08","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .93 %","","   .42 %","   .00 %","  -.36 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","  1.52 %","   .00 %",""
"2020-11-09","   .44 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.38 %","","   .42 %","  1.18 %","   .24 %"," -2.78 %","   .00 %","   .00 %","   .52 %","   .00 %","   .82 %","   .60 %","   .00 %","  1.49 %","  2.27 %",""
"2020-11-10","  1.09 %","   .00 %","   .00 %","   .00 %","   .96 %","  1.96 %","   .00 %","   .00 %","   .45 %","","  1.04 %","   .00 %","   .36 %","   .00 %","   .00 %","   .84 %","   .00 %","   .00 %","   .00 %","  1.19 %","   .00 %","  1.47 %","   .00 %",""
"2020-11-11","   .22 %","   .00 %","  1.32 %","  1.61 %","   .00 %","  1.92 %","   .78 %","   .00 %","   .90 %","","   .41 %","  1.75 %","   .35 %","   .00 %","  3.70 %","   .00 %","  1.04 %","   .83 %","  1.63 %","  1.18 %","   .00 %","   .00 %","  1.11 %",""
"2020-11-12","   .00 %","   .00 %","  1.30 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","","   .41 %","  1.15 %","   .24 %","   .00 %","   .00 %","  1.67 %","  1.03 %","  1.65 %","   .80 %","   .58 %","   .00 %","  1.45 %","   .00 %",""
"2020-11-13","   .22 %","  3.92 %","   .00 %","   .00 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %","","   .61 %","   .57 %","   .24 %","   .00 %","   .00 %","   .00 %","  1.28 %","   .81 %","   .00 %","   .00 %","   .00 %","  1.43 %"," -1.10 %",""
"2020-11-15","   .21 %","   .00 %","  2.56 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .99 %","   .90 %","","  1.42 %","   .56 %","   .12 %","   .00 %","   .00 %","   .00 %","   .76 %","   .00 %","   .40 %","  2.31 %","   .00 %","  2.82 %","   .00 %",""
"2020-11-16","   .43 %","   .00 %","   .62 %","  1.59 %","   .00 %","   .00 %","   .76 %","   .00 %","   .00 %","","   .20 %","   .00 %","   .82 %","   .00 %","  1.19 %","   .82 %","   .25 %","  3.23 %","   .40 %","   .00 %","  1.54 %","   .00 %","   .00 %",""
"2020-11-17","   .00 %","  1.89 %","  1.86 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .89 %","","   .40 %","  1.12 %","   .35 %","  2.86 %","   .00 %","   .00 %","   .50 %","  2.34 %","  1.58 %","   .00 %","  3.03 %","  5.48 %","  1.11 %",""
"2020-11-18","   .21 %","  1.85 %","  1.22 %","   .00 %","   .95 %","  3.57 %","   .00 %","   .00 %","  1.32 %","","  1.19 %","   .00 %","   .58 %","  2.78 %","   .00 %","   .81 %","   .00 %","  1.53 %","   .39 %","  1.69 %","   .00 %","  2.60 %","   .00 %",""
"2020-11-19","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %","   .87 %","","   .98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .81 %","  1.00 %","  -.75 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %",""
"2020-11-20","   .00 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .00 %","   .75 %","   .00 %","   .43 %","","   .78 %","   .00 %","   .12 %","  5.41 %","   .00 %","   .00 %","   .25 %","   .00 %","  1.16 %","   .00 %","   .00 %","  1.27 %","   .00 %",""
"2020-11-21","   .43 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.72 %","","  1.35 %","   .56 %","   .34 %","   .00 %","   .00 %","   .80 %","   .49 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-22","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","   .84 %","","   .95 %","   .00 %","   .23 %","  2.56 %","   .00 %","   .00 %","   .73 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-23","   .21 %","  1.82 %","   .58 %","   .00 %","   .00 %","  3.45 %","  1.49 %","   .00 %","   .84 %","","   .38 %","   .00 %","   .23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %","   .00 %","  2.94 %","  1.25 %","   .00 %",""
"2020-11-24","   .00 %","   .00 %","  1.16 %","   .00 %","   .94 %","   .00 %","   .00 %","   .96 %","   .00 %","","   .56 %","   .00 %","   .34 %","  2.50 %","  1.18 %","   .79 %","   .97 %","   .00 %","   .00 %","  2.21 %","   .00 %","   .00 %","",""
"2020-11-25","   .00 %","   .00 %","   .57 %","  1.56 %","   .00 %","   .00 %","   .00 %","  1.90 %","  1.24 %","","   .56 %","   .00 %","   .23 %","  2.44 %","   .00 %","  2.36 %","   .24 %","  2.99 %","   .75 %","  1.08 %","  2.86 %","  2.47 %","   .00 %",""
"2020-11-26","   .63 %","   .00 %","   .00 %","   .00 %","   .93 %","   .00 %","   .00 %","   .47 %","   .41 %","","   .56 %","   .00 %","   .68 %","   .00 %","  1.16 %","   .77 %","   .48 %","   .72 %","  1.50 %","   .00 %","  1.39 %","  1.20 %","   .00 %",""
"2020-11-27","  1.47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","  -.47 %","  1.22 %","","   .74 %","   .00 %","   .34 %","   .00 %","  1.15 %","   .00 %","   .95 %","  1.44 %","   .00 %","   .53 %","   .00 %","  1.19 %","  1.10 %",""
"2020-11-28","   .62 %","   .00 %","  3.41 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .93 %","  1.21 %","","   .37 %","   .00 %","   .56 %","  4.76 %","   .00 %","   .76 %","   .00 %","   .00 %","   .00 %","   .53 %","   .00 %","   .00 %","  2.17 %",""
"2020-11-29","   .41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .91 %","   .00 %","   .22 %","   .00 %","   .00 %","   .76 %","   .24 %","   .00 %","  1.11 %","   .53 %","   .00 %","   .00 %","   .00 %",""
"2020-11-30","  1.64 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .46 %","   .80 %","","  1.09 %","   .00 %","   .11 %","  2.27 %","   .00 %","  1.50 %","   .71 %","  1.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-12-01","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .40 %","","   .72 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .23 %","   .70 %","  1.09 %","   .00 %","   .00 %","  2.35 %","   .00 %",""
"2020-12-26","   .00 %","   .00 %","  1.65 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .39 %","","   .53 %","   .00 %","   .11 %","   .00 %","   .00 %","   .74 %","   .00 %","   .69 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-12-27","   .80 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .92 %","   .39 %","","   .35 %","   .00 %","   .22 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .69 %","   .36 %","   .00 %","  1.37 %","   .00 %","  1.06 %",""
"2020-12-28","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %","","   .53 %","   .00 %","   .11 %","   .00 %","   .00 %","   .74 %","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-12-29","   .40 %","   .00 %","  -.53 %","   .00 %","   .00 %","   .00 %","   .73 %","   .00 %","   .00 %","","   .18 %","  1.10 %","   .11 %","   .00 %","","   .73 %","   .23 %","   .00 %","   .72 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-12-30","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .72 %","   .91 %","   .78 %","","   .00 %","   .00 %","   .22 %","   .00 %","","   .00 %","   .46 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2020-12-31","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %","","   .35 %","   .00 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","  1.35 %","   .00 %","",""
"2021-01-01","   .59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .17 %","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-02","   .39 %","   .00 %","   .53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .90 %","   .38 %","","   .00 %","   .00 %","   .11 %","   .00 %","","   .72 %","  1.15 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-03","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .72 %","   .45 %","   .76 %","","   .17 %","   .00 %","   .00 %","  2.22 %","   .00 %","  1.44 %","   .68 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-04","   .20 %","   .00 %","   .53 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .38 %","","   .52 %","   .55 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .68 %","   .67 %","  1.76 %","   .53 %","   .00 %","  1.15 %","   .00 %",""
"2021-01-05","   .20 %","   .00 %","   .53 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.75 %","   .75 %","","   .52 %","   .54 %","   .11 %","   .00 %","  2.17 %","   .00 %","   .90 %","   .67 %","  2.08 %","   .52 %","   .00 %","  1.14 %","   .00 %",""
"2021-01-06","   .39 %","   .00 %","   .53 %","   .00 %","   .00 %","   .00 %","  -.71 %","   .00 %","   .00 %","","   .34 %","   .54 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .34 %","   .00 %","  1.33 %","   .00 %","   .00 %",""
"2021-01-07","   .00 %","  1.79 %","   .52 %","   .00 %","   .00 %","  1.64 %","  2.16 %","   .00 %","   .00 %","","   .17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .66 %","   .34 %","   .00 %","   .00 %","   .00 %","  1.05 %",""
"2021-01-08","   .39 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .86 %","   .37 %","","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","   .70 %","  1.11 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-09","  -.39 %","","   .00 %","  1.49 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","","   .00 %","   .00 %","   .22 %","   .00 %","   .00 %","   .00 %"," -1.10 %","   .00 %","  -.33 %","   .00 %","  5.26 %","   .00 %","",""
"2021-01-10","   .58 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-11","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .37 %","","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-12","   .19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","","   .34 %","   .00 %","   .33 %","   .00 %","   .00 %","   .70 %","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","",""
"2021-01-13","   .39 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .74 %","","   .00 %","   .00 %","   .00 %","   .00 %","","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %",""
"2021-01-14","   .00 %","  1.75 %","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","","   .17 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","   .52 %","  1.23 %","   .00 %","  1.04 %",""
"2021-01-15","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .42 %","   .73 %","","   .00 %","  1.08 %","   .33 %","   .00 %","   .00 %","   .00 %","   .66 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %",""
"2021-01-16","   .19 %","","   .52 %","   .00 %","   .00 %","  1.61 %","   .70 %","   .42 %","   .72 %","","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %",""
"2021-01-17","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .17 %","   .00 %","   .11 %","  2.17 %","","   .68 %","   .00 %","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-19","   .58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","   .36 %","","   .51 %","   .00 %","   .32 %"," -2.13 %","","   .00 %","   .44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.03 %",""
"2021-01-20","   .19 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2021-01-21","   .38 %","   .00 %","  1.54 %","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .34 %","   .00 %","   .32 %","   .00 %","","   .00 %","   .22 %","   .00 %","   .33 %","  1.03 %","   .00 %","   .00 %","   .00 %",""
"2021-01-22","   .19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %","","   .33 %","   .00 %","   .21 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.08 %",""
"2021-01-23","   .00 %","","   .00 %","  1.47 %","   .00 %","   .00 %","   .00 %","   .83 %","   .36 %","","   .17 %","   .00 %","   .21 %","   .00 %","","   .00 %","   .22 %","   .00 %","   .66 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-24","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .41 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-25","   .00 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .00 %","   .00 %","","   .00 %",""
"2021-01-26","   .00 %","   .00 %","  1.00 %","  1.45 %","","  1.59 %","   .00 %","   .41 %","   .36 %","","   .17 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %",""
"2021-01-27","   .57 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %","  2.04 %",""
"2021-01-28","   .00 %","   .00 %","   .49 %","","   .00 %","   .00 %","   .00 %","   .41 %","   .35 %","","   .17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.32 %","   .98 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-29","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .70 %","   .41 %","  1.41 %","","   .17 %","   .53 %","   .11 %","  2.17 %","","   .00 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-30","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .41 %","   .35 %","","   .17 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-31","   .19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .33 %","   .00 %","   .11 %","","   .00 %","   .00 %","   .00 %","","   .65 %","   .00 %","   .00 %","","",""
"2021-02-01","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-02-02","   .19 %","   .00 %","   .98 %","  2.86 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .22 %","   .65 %","   .96 %","   .00 %","   .00 %","   .00 %","",""
"2021-02-03","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .35 %","","   .16 %","   .53 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.07 %","   .65 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-02-04","   .00 %","  1.72 %","   .49 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .32 %","   .00 %","","   .00 %","   .22 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2021-02-05","   .19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .16 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %"," -4.00 %",""
"2021-02-06","   .19 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .16 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .22 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-02-07","   .00 %","   .00 %","   .00 %","  1.39 %","   .00 %","   .00 %","","   .00 %","   .35 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2021-02-08","   .19 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.03 %","","   .65 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","",""
"2021-02-09","   .00 %","   .00 %","   .48 %","   .00 %","   .92 %","   .00 %","   .00 %","   .40 %","   .34 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .63 %","   .51 %","   .00 %","   .00 %","  1.04 %",""
"2021-02-10","   .00 %","   .00 %","   .00 %","  1.35 %","   .00 %","   .00 %","   .00 %","  2.02 %","   .34 %","","   .49 %","   .53 %","   .11 %","   .00 %","   .00 %","   .00 %","   .22 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-02-11","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","   .00 %","   .34 %","","   .16 %","   .52 %","   .10 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","   .00 %","","   .00 %",""
"2021-02-12","   .19 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .34 %","","   .16 %","   .00 %","   .31 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","  1.03 %",""
"2021-02-13","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","","   .16 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-02-15","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .63 %","   .62 %","   .00 %","  4.76 %","   .00 %","",""
"2021-02-16","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .66 %","","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .22 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-02-17","   .19 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .51 %","  2.27 %","   .00 %","  2.04 %","   .00 %"
"2021-02-18","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","","   .16 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .22 %","   .00 %","   .31 %","   .00 %","  5.56 %","   .00 %","   .00 %",""
"2021-02-19","","","","","","","","","","","   .00 %","","   .00 %","","","","","","","","   .00 %","","",""
"2021-02-20","   .19 %","","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","","   .32 %","  1.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .63 %","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-02-21","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","","   .32 %","   .00 %","   .21 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %",""
"2021-02-22","   .18 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .68 %","   .79 %","   .66 %","","   .48 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .99 %",""
"2021-02-23","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","","   .00 %","   .00 %","   .21 %","  2.13 %","   .00 %","   .68 %","   .21 %","   .00 %","   .30 %","   .00 %","  3.16 %","   .00 %","   .00 %",""
"2021-02-24","   .37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .68 %","   .00 %","   .65 %","","   .16 %","  1.03 %","   .00 %"," -2.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-02-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.61 %","","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","   .30 %","   .00 %","  3.06 %","   .00 %","   .00 %",""
"2021-02-26","   .18 %","   .00 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","","   .16 %","   .51 %","   .31 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","  1.98 %","   .00 %","   .00 %",""
"2021-02-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","","   .00 %","   .00 %","   .31 %","  2.13 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %",""
"2021-02-28","   .37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .68 %","   .39 %","   .31 %","","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2021-03-01","   .37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .94 %","","   .00 %","   .51 %","   .10 %","   .00 %","   .00 %","   .67 %","   .42 %","   .00 %","   .30 %","   .50 %","  5.83 %","   .00 %","   .00 %",""
"2021-03-02","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .77 %","   .00 %","","   .31 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .21 %","   .62 %","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %",""
