"date","Louisiana/Acadia","Louisiana/Allen","Louisiana/Ascension","Louisiana/Assumption","Louisiana/Avoyelles","Louisiana/Beauregard","Louisiana/Bienville","Louisiana/Bossier","Louisiana/Caddo","Louisiana/Calcasieu","Louisiana/Caldwell","Louisiana/Cameron","Louisiana/Catahoula","Louisiana/Claiborne","Louisiana/Concordia","Louisiana/De Soto","Louisiana/East Baton Rouge","Louisiana/East Carroll","Louisiana/East Feliciana","Louisiana/Evangeline","Louisiana/Franklin","Louisiana/Grant","Louisiana/Iberia","Louisiana/Iberville","Louisiana/Jackson","Louisiana/Jefferson","Louisiana/Jefferson Davis","Louisiana/LaSalle","Louisiana/Lafayette","Louisiana/Lafourche","Louisiana/Lincoln","Louisiana/Livingston","Louisiana/Madison","Louisiana/Morehouse","Louisiana/Natchitoches","Louisiana/Orleans","Louisiana/Ouachita","Louisiana/Out of LA","Louisiana/Plaquemines","Louisiana/Pointe Coupee","Louisiana/Rapides","Louisiana/Red River","Louisiana/Richland","Louisiana/Sabine","Louisiana/St. Bernard","Louisiana/St. Charles","Louisiana/St. Helena","Louisiana/St. James","Louisiana/St. John the Baptist","Louisiana/St. Landry","Louisiana/St. Martin","Louisiana/St. Mary","Louisiana/St. Tammany","Louisiana/Tangipahoa","Louisiana/Tensas","Louisiana/Terrebonne","Louisiana/Unassigned","Louisiana/Union","Louisiana/Vermilion","Louisiana/Vernon","Louisiana/Washington","Louisiana/Webster","Louisiana/West Baton Rouge","Louisiana/West Carroll","Louisiana/West Feliciana","Louisiana/Winn"
"2020-07-24","  1.64 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.22 %","   .00 %","  9.43 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.66 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.82 %","   .00 %"," 10.00 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .37 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .00 %","   .00 %"," -4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.47 %","   .00 %","   .00 %","   .53 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-26","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %"," 18.18 %","  3.57 %","  3.45 %","   .76 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .00 %","   .00 %","   .59 %","   .00 %"," ##.## %","  2.74 %","  1.06 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .73 %","  2.06 %","   .00 %","   .00 %","   .00 %","  2.08 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","  5.00 %","  1.57 %","  3.70 %","   .00 %","  4.35 %","   .00 %","   .00 %"," 16.67 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %"
"2020-07-27","  1.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-28","  3.17 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","   .00 %","  4.55 %","   .00 %","  1.28 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .18 %","  1.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","  1.54 %","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %"
"2020-07-29","  7.69 %","  5.88 %","  1.54 %","  5.56 %","  8.33 %","   .00 %","   .00 %","  1.59 %","  2.62 %","  8.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","  1.05 %","   .00 %","  2.13 %","   .00 %","   .00 %","  6.67 %","  1.08 %","  3.00 %","   .00 %","   .00 %","  3.45 %","  2.04 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","  8.11 %"," 11.90 %","  1.01 %","   .00 %","   .00 %","  1.39 %","  1.79 %","   .00 %","   .00 %"," 10.53 %","   .00 %","  8.33 %","  3.03 %","   .00 %","   .00 %","-12.50 %"
"2020-07-30","  1.43 %","  5.56 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .73 %","   .86 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","  1.67 %","   .00 %","   .00 %","   .59 %","  4.35 %","   .00 %","  3.75 %","   .00 %"," -4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .18 %","   .97 %","   .00 %","   .00 %","  6.67 %","  1.00 %"," 11.11 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.50 %","   .00 %","   .50 %","  5.17 %","   .00 %","   .00 %","   .00 %","  3.23 %","  6.67 %","   .00 %","  3.57 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %"
"2020-07-31","   .00 %","   .00 %","  1.49 %","   .00 %","   .00 %","  7.69 %","  3.45 %","  1.52 %","   .36 %","  3.42 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .96 %","   .00 %","  5.56 %","   .00 %","   .99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  2.86 %"," -2.33 %","  2.13 %","   .00 %","  1.64 %","   .00 %","  1.37 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %"
"2020-08-01","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-02","  1.41 %"," 21.05 %","   .00 %","   .00 %","  3.85 %"," 21.43 %","   .00 %","  8.96 %","  1.44 %","  4.96 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","  6.25 %"," 12.50 %","  1.61 %","   .00 %","   .00 %","   .97 %","   .00 %","   .00 %","  2.38 %","   .00 %","  4.35 %","  2.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %"," 10.00 %","   .00 %"," 28.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","  2.08 %","  1.00 %","  1.61 %","   .00 %","  5.41 %","   .00 %","  3.12 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"
"2020-08-03","  6.94 %","   .00 %","  4.41 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.92 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-04","   .00 %","  8.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.42 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.22 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.90 %","   .00 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.48 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %"," 11.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-05","   .00 %","  4.00 %","   .00 %","   .00 %","  7.41 %","   .00 %","   .00 %","  2.74 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %"," 27.27 %","  4.55 %","   .00 %","   .00 %","   .39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.74 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","  1.14 %","  3.85 %","  2.38 %","  4.08 %","   .97 %","  9.52 %","   .00 %","   .00 %","  3.51 %","   .00 %","  5.26 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-06","  2.60 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","  2.36 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  1.81 %","   .00 %","   .00 %"," 50.00 %","   .00 %"," 14.29 %","  1.45 %","   .00 %","   .00 %","   .19 %","  8.33 %","   .00 %","  2.25 %","   .00 %"," 16.67 %","  2.04 %","   .00 %","   .00 %","   .00 %","   .18 %","  1.87 %","   .00 %","   .00 %","   .00 %","   .90 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  2.25 %","  2.47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"," 10.00 %","  8.70 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-07","   .00 %","  3.57 %","   .00 %","   .00 %","  6.90 %","   .00 %","   .00 %","  5.33 %","  1.38 %"," 12.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.78 %","   .00 %","  2.86 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %","   .00 %","  1.04 %","  3.57 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .18 %","  1.83 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.10 %","  2.41 %","   .00 %","  1.96 %","  1.44 %","  4.35 %","   .00 %","  1.19 %","   .00 %","   .00 %","  9.09 %","  8.00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %"
"2020-08-08","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-09","  5.06 %","   .00 %","  4.23 %","   .00 %","  3.23 %","  5.88 %","   .00 %","  2.53 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %"," 75.00 %","   .00 %"," 12.50 %","  2.86 %","  2.13 %","   .00 %","  1.15 %","  7.69 %","   .00 %","  2.20 %","  2.06 %","  6.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.80 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","  1.96 %"," ##.## %","   .00 %","   .00 %","  1.18 %","  4.65 %","  3.85 %","  1.42 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"
"2020-08-10","  2.41 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .86 %"," ##.## %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.65 %","  2.22 %","  1.85 %","   .00 %","  2.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-11","   .00 %","   .00 %","  4.05 %","   .00 %","   .00 %","  5.56 %","   .00 %","  1.23 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %","  5.56 %","   .00 %","  5.56 %","   .00 %","  1.39 %","  2.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .47 %","  1.30 %","   .00 %","   .00 %","   .00 %","  6.06 %","  3.85 %","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %"
"2020-08-12","  2.35 %","   .00 %","  1.30 %","   .00 %","  6.25 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %","  2.63 %","   .00 %","   .00 %","  5.56 %","   .00 %","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","  1.01 %","  3.23 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .36 %","   .00 %","   .00 %","   .00 %","  3.12 %","  4.39 %","  8.33 %","   .00 %","   .00 %","   .00 %","  5.77 %","   .00 %","   .00 %","   .00 %","  1.10 %","   .00 %","  1.82 %","   .47 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  5.88 %","   .00 %"
"2020-08-13","  1.15 %","   .00 %","  1.28 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","  2.50 %","   .00 %","   .00 %"," 28.57 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","  2.00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .18 %","  2.63 %","   .00 %","   .00 %","   .00 %","  2.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .46 %","   .00 %","   .00 %","   .00 %","  4.24 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %"," 16.67 %","   .00 %","   .00 %"
"2020-08-14","  1.14 %","  6.67 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.53 %","  1.35 %","   .00 %","  5.56 %","   .19 %","   .00 %"," 50.00 %","   .00 %","  1.96 %","  6.25 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","  7.69 %","   .00 %","   .00 %","   .00 %"," -1.82 %","   .00 %","   .00 %","  1.09 %","  1.09 %","  2.17 %","   .00 %","   .46 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %"," -5.88 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-15","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-16","  1.12 %","   .00 %","  2.53 %","   .00 %","  2.78 %"," 19.05 %","   .00 %","  2.44 %","   .67 %","  1.30 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","  3.70 %","  2.96 %","   .00 %","  2.56 %"," 44.44 %"," 15.79 %","  4.76 %","  4.00 %","   .00 %","   .00 %","   .19 %","  3.45 %"," 33.33 %","  1.00 %","   .00 %","  2.94 %","  3.70 %","   .00 %","   .00 %","  5.88 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.25 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","  3.39 %","   .92 %","  3.75 %","   .00 %","  4.65 %","   .00 %","   .00 %","  7.14 %","  3.33 %","  1.72 %","  6.25 %","   .00 %"," 14.29 %","   .00 %"," 28.57 %"
"2020-08-17","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .33 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .26 %","   .00 %","   .00 %"," 30.77 %","   .00 %","  9.09 %","  1.28 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","   .00 %","  1.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-18","  1.11 %","   .00 %","   .00 %","   .00 %","  2.70 %","  3.70 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.04 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .19 %","   .00 %","   .00 %","   .99 %","   .00 %","  2.86 %","  3.51 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.08 %","  2.08 %","  1.64 %","   .00 %","  2.41 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %"
"2020-08-19","   .00 %","  9.09 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .52 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  1.96 %","   .95 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.42 %","   .00 %","   .00 %","  3.03 %","   .78 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.08 %","   .00 %","  4.84 %","   .00 %","  2.35 %","   .00 %","   .00 %"," 14.63 %","   .00 %","  3.23 %","  3.23 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-20","  1.10 %","   .00 %","  2.47 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .51 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","  1.27 %","  1.96 %","   .00 %","   .38 %","   .00 %","   .00 %","   .00 %","   .94 %","  2.56 %","  1.69 %","   .00 %","  7.14 %","  5.26 %","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","  3.12 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","  5.56 %","  2.70 %","   .00 %","   .00 %","   .00 %"
"2020-08-21","   .00 %","   .00 %","  2.41 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.16 %","   .66 %","  3.75 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .77 %","   .00 %","  4.88 %"," 17.65 %","   .00 %","  4.17 %","  1.25 %","   .00 %","  5.26 %","   .56 %","  3.23 %","   .00 %","  -.96 %","   .00 %"," -5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","  5.88 %","   .00 %"," 11.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.94 %","  2.04 %","   .00 %","  2.26 %","  1.15 %","   .00 %","  3.33 %","   .00 %","  2.86 %","   .00 %","  6.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %"
"2020-08-22","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-23","   .00 %","  2.78 %","  2.35 %","  5.00 %","  5.00 %","  3.57 %","   .00 %","  3.45 %","  1.31 %","  7.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.52 %","   .00 %","   .00 %"," 10.00 %","  4.17 %","   .00 %","   .00 %","   .00 %"," -5.00 %","   .00 %","  3.12 %"," 25.00 %","  2.91 %","   .00 %","  2.63 %","  3.33 %","   .00 %","   .00 %","  5.00 %","   .18 %","   .82 %","   .00 %","   .00 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","  3.03 %","   .00 %","  1.90 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.08 %","   .00 %","  8.33 %","  9.38 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
