"date","Pennsylvania/Adams","Pennsylvania/Allegheny","Pennsylvania/Armstrong","Pennsylvania/Beaver","Pennsylvania/Bedford","Pennsylvania/Berks","Pennsylvania/Blair","Pennsylvania/Bradford","Pennsylvania/Bucks","Pennsylvania/Butler","Pennsylvania/Cambria","Pennsylvania/Cameron","Pennsylvania/Carbon","Pennsylvania/Centre","Pennsylvania/Chester","Pennsylvania/Clarion","Pennsylvania/Clearfield","Pennsylvania/Clinton","Pennsylvania/Columbia","Pennsylvania/Crawford","Pennsylvania/Cumberland","Pennsylvania/Dauphin","Pennsylvania/Delaware","Pennsylvania/Elk","Pennsylvania/Erie","Pennsylvania/Fayette","Pennsylvania/Forest","Pennsylvania/Franklin","Pennsylvania/Fulton","Pennsylvania/Greene","Pennsylvania/Huntingdon","Pennsylvania/Indiana","Pennsylvania/Jefferson","Pennsylvania/Juniata","Pennsylvania/Lackawanna","Pennsylvania/Lancaster","Pennsylvania/Lawrence","Pennsylvania/Lebanon","Pennsylvania/Lehigh","Pennsylvania/Luzerne","Pennsylvania/Lycoming","Pennsylvania/McKean","Pennsylvania/Mercer","Pennsylvania/Mifflin","Pennsylvania/Monroe","Pennsylvania/Montgomery","Pennsylvania/Montour","Pennsylvania/Northampton","Pennsylvania/Northumberland","Pennsylvania/Perry","Pennsylvania/Philadelphia","Pennsylvania/Pike","Pennsylvania/Potter","Pennsylvania/Schuylkill","Pennsylvania/Snyder","Pennsylvania/Somerset","Pennsylvania/Sullivan","Pennsylvania/Susquehanna","Pennsylvania/Tioga","Pennsylvania/Unassigned","Pennsylvania/Union","Pennsylvania/Venango","Pennsylvania/Warren","Pennsylvania/Washington","Pennsylvania/Wayne","Pennsylvania/Westmoreland","Pennsylvania/Wyoming","Pennsylvania/York"
"2020-07-17","  1.43 %","   .71 %","   .00 %","   .50 %","   .00 %","   .11 %","   .00 %","   .00 %","   .03 %","   .00 %","   .00 %","   .00 %","   .74 %","  2.50 %","   .06 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .61 %","   .13 %","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .36 %","   .00 %","   .40 %","   .31 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .71 %","   .17 %","   .00 %","   .36 %","  2.22 %","   .00 %","   .34 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .51 %","   .00 %","  2.15 %"
"2020-07-18","  1.43 %","   .60 %","   .00 %","   .50 %","   .00 %","   .11 %","   .00 %","   .00 %","   .03 %","   .00 %","   .00 %","   .00 %","   .74 %","  2.50 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .13 %","   .18 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .47 %","   .00 %","   .40 %","   .30 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .89 %","   .19 %","   .00 %","   .36 %","  2.22 %","   .00 %","   .30 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.05 %","   .00 %","   .51 %","   .00 %","  2.72 %"
"2020-07-19","  1.43 %","   .60 %","   .00 %","   .50 %","   .00 %","   .11 %","   .00 %","   .00 %","   .03 %","   .00 %","   .00 %","   .00 %","   .74 %","  2.50 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .13 %","   .15 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .09 %","   .31 %","   .00 %","   .40 %","   .18 %","   .00 %","   .00 %","   .00 %","  6.19 %","   .00 %","  1.06 %","   .19 %","   .00 %","   .28 %","  2.00 %","   .00 %","   .23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.27 %","   .00 %","   .51 %","   .00 %","  2.72 %"
"2020-07-20","  1.43 %","   .69 %","   .00 %","   .50 %","   .00 %","   .06 %","   .00 %","   .00 %","   .03 %","   .00 %","   .00 %","   .00 %","   .74 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .13 %","   .15 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .09 %","   .21 %","   .00 %","   .00 %","   .12 %","   .00 %","   .00 %","   .00 %","  6.19 %","   .00 %","   .70 %","   .12 %","   .00 %","   .14 %","  2.00 %","   .00 %","   .15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.27 %","   .00 %","   .51 %","   .00 %","  1.77 %"
"2020-07-21","  1.43 %","   .98 %","   .00 %","   .25 %","   .00 %","   .06 %","   .00 %","   .00 %","   .03 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .13 %","   .18 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","   .39 %","   .18 %","   .11 %","   .00 %","   .00 %","  6.19 %","   .00 %","   .86 %","   .05 %"," 10.00 %","   .28 %","  2.00 %","   .00 %","   .02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.94 %","   .00 %","   .00 %","   .00 %","  2.02 %"
"2020-07-22","   .00 %","  1.16 %","   .00 %","   .25 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .27 %","   .03 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","   .39 %","   .18 %","   .22 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .86 %","   .07 %"," 10.00 %","   .28 %","  2.00 %","   .00 %","   .10 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.94 %","   .00 %","   .50 %","   .00 %","  1.67 %"
"2020-07-23","  1.33 %","  1.06 %","   .00 %","   .25 %","   .00 %","   .11 %"," 20.00 %","   .00 %","   .03 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .27 %","   .06 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","  1.16 %","   .12 %","   .22 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .68 %","   .12 %"," 10.00 %","   .28 %","  2.00 %","   .00 %","   .12 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .50 %","   .00 %","  1.62 %"
"2020-07-24","  2.58 %","  1.05 %","   .00 %","   .25 %","   .00 %","   .11 %"," 20.00 %","   .00 %","   .03 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .58 %","   .27 %","   .15 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .41 %","  4.44 %","  1.16 %","   .12 %","   .22 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .51 %","   .17 %"," 10.00 %","   .28 %","   .00 %","   .00 %","   .13 %","   .00 %","   .00 %","   .42 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .99 %","   .00 %","  1.88 %"
"2020-07-25","  2.58 %","   .94 %","   .00 %","   .25 %","   .00 %","   .11 %"," 20.00 %","   .00 %","   .03 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .58 %","   .27 %","   .21 %","   .00 %","  2.97 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .46 %","  4.44 %","  1.16 %","   .12 %","   .22 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .51 %","   .17 %"," 10.00 %","   .28 %","   .00 %","   .00 %","   .13 %","   .00 %","   .00 %","   .42 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.46 %","   .00 %","  2.13 %"
"2020-07-26","  2.58 %","   .66 %","   .00 %","   .25 %","   .00 %","   .06 %"," 20.00 %","   .00 %","   .03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .26 %","   .18 %","   .00 %","  2.97 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .46 %","  4.44 %","   .77 %","   .12 %","   .11 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .33 %","   .17 %","   .00 %","   .14 %","   .00 %","   .00 %","   .12 %","   .00 %","   .00 %","   .42 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.46 %","   .00 %","  1.58 %"
"2020-07-27","  2.58 %","   .37 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .13 %","   .18 %","   .00 %","  2.97 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .40 %","  4.44 %","   .77 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .12 %","   .00 %","   .07 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","   .00 %","  1.29 %"
"2020-07-28","  2.43 %","   .83 %","   .00 %","   .73 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .26 %","   .21 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .40 %","  4.44 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .07 %","   .00 %","   .07 %","   .00 %","   .00 %","   .04 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","  2.86 %","  1.50 %"
"2020-07-29","  1.18 %","  1.00 %","   .00 %","   .73 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .39 %","   .15 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .25 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .50 %","   .05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.40 %","  2.86 %","  1.24 %"
"2020-07-30","  2.29 %","   .82 %","   .00 %","  1.44 %","   .00 %","   .11 %"," 10.00 %","   .00 %","   .10 %","  1.43 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .39 %","   .09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .25 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .50 %","   .07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .92 %","  2.86 %","  1.23 %"
"2020-07-31","  3.34 %","  1.08 %","   .00 %","  1.44 %","   .00 %","   .17 %"," 10.00 %","   .00 %","   .14 %","  1.43 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .26 %","   .12 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .25 %","   .00 %","   .00 %","  -.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .09 %","   .00 %","   .07 %","   .00 %","   .00 %","   .17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  1.36 %","  2.86 %","  1.46 %"
"2020-08-01","  3.34 %","  1.34 %","   .00 %","  1.66 %","   .00 %","   .17 %"," 10.00 %","   .00 %","   .14 %","  1.43 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .26 %","   .15 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .30 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .14 %","   .00 %","   .07 %","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  1.36 %","  2.86 %","  1.45 %"
"2020-08-02","  2.16 %","   .97 %","   .00 %","   .93 %","   .00 %","   .05 %"," 10.00 %","   .00 %","   .17 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .12 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .12 %","   .00 %","   .07 %","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .90 %","   .00 %","   .94 %"
"2020-08-03","  2.16 %","   .61 %","   .00 %","   .93 %","   .00 %","   .05 %"," 10.00 %","   .00 %","   .17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .09 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .09 %","   .00 %","   .07 %","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .44 %","   .00 %","   .94 %"
"2020-08-04","  1.05 %","   .87 %","   .00 %","   .23 %","   .00 %","   .16 %","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .26 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .09 %","   .00 %","   .07 %","   .00 %","   .00 %","   .05 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .77 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .44 %","   .00 %","   .93 %"
"2020-08-05","   .00 %","   .77 %","   .00 %","   .23 %","   .00 %","   .11 %","   .00 %","   .00 %","   .07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .23 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","  1.82 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .12 %","   .00 %","   .07 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .77 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %"
"2020-08-06","   .00 %","   .85 %","   .00 %","   .45 %","   .00 %","   .16 %","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .39 %","   .26 %","   .00 %","  1.25 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","  3.33 %","   .00 %","   .06 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .12 %","   .00 %","   .14 %","  1.82 %","   .00 %","   .06 %","   .00 %","   .00 %","   .41 %","   .00 %"," 10.00 %","   .00 %","   .77 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.13 %"
"2020-08-07","   .00 %","   .84 %","   .00 %","   .45 %","   .00 %","   .16 %"," 13.33 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .39 %","   .29 %","   .00 %","  2.43 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","  4.76 %","   .00 %","   .06 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .12 %","   .00 %","   .14 %","  1.82 %","   .00 %","   .09 %","   .00 %","   .00 %","   .41 %","   .00 %"," 10.00 %","   .00 %","   .77 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","  2.50 %","   .00 %","   .00 %","  1.12 %"
"2020-08-08","   .00 %","  1.09 %","  3.33 %","   .67 %","   .00 %","   .16 %"," 13.33 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .51 %","   .32 %","   .00 %","  2.43 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","  6.10 %","   .00 %","   .12 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .16 %","   .00 %","   .14 %","  3.48 %","   .00 %","   .07 %","   .00 %","   .00 %","   .81 %","   .00 %"," 10.00 %","   .00 %","   .77 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","  2.50 %","   .00 %","   .00 %","  1.12 %"
"2020-08-09","   .00 %","   .83 %","  3.33 %","   .67 %","   .00 %","   .05 %"," 13.33 %","   .00 %","   .07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .38 %","   .14 %","   .00 %","  2.29 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","  6.10 %","   .00 %","   .12 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .14 %","   .00 %","   .14 %","  3.48 %","   .00 %","   .04 %","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","  2.50 %","   .00 %","   .00 %","   .89 %"
"2020-08-10","   .00 %","   .66 %","  3.33 %","   .67 %","   .00 %","   .05 %"," 13.33 %","   .00 %","   .07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .38 %","   .17 %","   .00 %","  2.29 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","  6.10 %","   .00 %","   .12 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .09 %","   .00 %","   .07 %","  3.48 %","   .00 %","   .05 %","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","  2.50 %","   .00 %","   .00 %","   .89 %"
"2020-08-11","   .00 %","   .90 %","  6.19 %","   .22 %","   .00 %","   .05 %"," 17.33 %","   .00 %","   .03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .17 %","   .00 %","  4.39 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .19 %","  2.76 %","   .37 %","   .12 %","   .00 %","   .00 %","   .00 %","  4.44 %","   .00 %","   .00 %","   .07 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .06 %","   .00 %","   .00 %","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","  4.72 %","   .43 %","   .00 %","   .43 %"
"2020-08-12","   .00 %","  1.21 %","  6.19 %","   .44 %","   .00 %","   .22 %","  7.33 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .26 %","   .00 %","  4.17 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .34 %","  1.33 %","   .37 %","   .12 %","   .00 %","   .00 %","   .00 %","  4.44 %","   .00 %","   .00 %","   .09 %","   .00 %","   .07 %","  4.74 %","   .00 %","   .13 %","   .00 %","   .00 %","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","  2.22 %","   .43 %","   .00 %","   .85 %"
"2020-08-13","  1.00 %","  1.04 %","  2.86 %","   .22 %","   .00 %","   .22 %","  7.33 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .26 %","   .00 %","  4.17 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .34 %","   .00 %","   .37 %","   .18 %","   .11 %","   .00 %","   .00 %","  6.26 %","   .00 %","   .00 %","   .05 %","   .00 %","   .14 %","  3.08 %","   .00 %","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.21 %","  2.22 %","   .43 %","   .00 %","  1.47 %"
"2020-08-14","  1.95 %","  1.42 %","  2.86 %","   .22 %","   .00 %","   .32 %"," 10.19 %","   .00 %","   .03 %","  2.58 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .34 %","   .00 %","  7.60 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","   .37 %","   .18 %","   .11 %","   .00 %","   .00 %","  6.26 %","   .00 %","   .16 %","   .05 %","   .00 %","   .20 %","  5.74 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.06 %","  2.22 %","   .43 %","   .00 %","  2.47 %"
"2020-08-15","  1.95 %","  1.72 %","  5.36 %","   .43 %","   .00 %","   .32 %"," 10.19 %","   .00 %","   .03 %","  2.58 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .40 %","   .00 %","  7.60 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","   .37 %","   .24 %","   .11 %","   .00 %","   .00 %","  6.26 %","   .00 %","   .16 %","   .05 %","   .00 %","   .20 %","  6.92 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.65 %","  2.22 %","   .86 %","   .00 %","  2.47 %"
