"date","Pennsylvania/Adams","Pennsylvania/Allegheny","Pennsylvania/Armstrong","Pennsylvania/Beaver","Pennsylvania/Bedford","Pennsylvania/Berks","Pennsylvania/Blair","Pennsylvania/Bradford","Pennsylvania/Bucks","Pennsylvania/Butler","Pennsylvania/Cambria","Pennsylvania/Cameron","Pennsylvania/Carbon","Pennsylvania/Centre","Pennsylvania/Chester","Pennsylvania/Clarion","Pennsylvania/Clearfield","Pennsylvania/Clinton","Pennsylvania/Columbia","Pennsylvania/Crawford","Pennsylvania/Cumberland","Pennsylvania/Dauphin","Pennsylvania/Delaware","Pennsylvania/Elk","Pennsylvania/Erie","Pennsylvania/Fayette","Pennsylvania/Forest","Pennsylvania/Franklin","Pennsylvania/Fulton","Pennsylvania/Greene","Pennsylvania/Huntingdon","Pennsylvania/Indiana","Pennsylvania/Jefferson","Pennsylvania/Juniata","Pennsylvania/Lackawanna","Pennsylvania/Lancaster","Pennsylvania/Lawrence","Pennsylvania/Lebanon","Pennsylvania/Lehigh","Pennsylvania/Luzerne","Pennsylvania/Lycoming","Pennsylvania/McKean","Pennsylvania/Mercer","Pennsylvania/Mifflin","Pennsylvania/Monroe","Pennsylvania/Montgomery","Pennsylvania/Montour","Pennsylvania/Northampton","Pennsylvania/Northumberland","Pennsylvania/Perry","Pennsylvania/Philadelphia","Pennsylvania/Pike","Pennsylvania/Potter","Pennsylvania/Schuylkill","Pennsylvania/Snyder","Pennsylvania/Somerset","Pennsylvania/Sullivan","Pennsylvania/Susquehanna","Pennsylvania/Tioga","Pennsylvania/Unassigned","Pennsylvania/Union","Pennsylvania/Venango","Pennsylvania/Warren","Pennsylvania/Washington","Pennsylvania/Wayne","Pennsylvania/Westmoreland","Pennsylvania/Wyoming","Pennsylvania/York"
"2020-07-08","   .84 %","  5.78 %","   .00 %","  1.95 %","   .00 %","   .37 %","  1.12 %","   .00 %","   .32 %","  5.41 %","  5.77 %","   .00 %","  1.04 %","   .87 %","   .75 %","  2.08 %","  3.80 %","  6.17 %","   .24 %","  2.78 %","  1.11 %","   .72 %","   .58 %"," 16.67 %","  1.77 %","  7.38 %","   .00 %","  1.44 %","   .00 %","  4.00 %","   .00 %","  2.59 %"," 10.00 %","   .00 %","   .17 %","  1.08 %","  9.30 %","   .72 %","   .46 %","   .10 %","  6.91 %","   .00 %","   .00 %","  3.03 %","   .48 %","   .41 %","   .00 %","   .43 %","  1.83 %","  1.14 %","   .25 %","   .00 %","   .00 %","   .26 %","  4.41 %","  4.69 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.08 %"," 21.43 %","   .00 %","  5.01 %","   .00 %","  3.82 %","   .00 %","  2.30 %"
"2020-07-09","  1.39 %","  3.75 %","  1.27 %","  1.40 %","  1.11 %","   .52 %","  3.33 %","   .00 %","   .60 %","  1.54 %","  2.73 %","   .00 %","   .69 %","  1.29 %","   .67 %","   .00 %","   .00 %","  5.81 %","   .73 %","  2.70 %","  1.10 %","   .49 %","   .27 %","  3.57 %","  1.16 %","  1.88 %","   .00 %","   .51 %","  5.56 %","  7.69 %","   .00 %","  1.68 %","  3.03 %","   .00 %","   .34 %","   .81 %","  3.55 %","   .36 %","   .37 %","   .40 %","   .86 %","   .00 %","  1.26 %","  2.94 %","   .34 %","   .36 %","   .00 %","   .37 %","  1.50 %","   .00 %","   .96 %","   .00 %","   .00 %","   .53 %","  1.41 %","  2.99 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.02 %","  2.94 %","   .00 %","  2.81 %","   .00 %","  2.34 %","  2.50 %","  1.30 %"
"2020-07-10","  3.01 %","  4.12 %","  5.00 %","  1.63 %","  1.10 %","   .34 %","  6.45 %","   .00 %","   .45 %","  1.77 %","  8.85 %","   .00 %","  1.02 %","  1.70 %","   .92 %"," 22.45 %","  3.66 %","  4.40 %","   .24 %","  1.32 %","   .87 %","   .93 %","   .64 %","   .00 %","   .72 %","  9.20 %","   .00 %","   .40 %","   .00 %","  8.93 %","   .79 %","   .00 %","  8.82 %","   .00 %","   .23 %","  1.53 %","  8.90 %","  1.07 %","   .48 %","   .44 %","  2.14 %","   .00 %","   .62 %","   .00 %","   .41 %","   .47 %","  1.32 %","   .40 %","   .88 %","  1.12 %","   .42 %","   .00 %","   .00 %","   .52 %","   .00 %","  5.80 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %"," -2.86 %"," 28.57 %"," 12.02 %","   .00 %","  3.82 %","  2.44 %","  4.49 %"
"2020-07-11","  2.12 %","  4.73 %","   .00 %","  1.73 %","   .00 %","   .36 %","  3.03 %","   .00 %","   .56 %","  1.74 %","  7.32 %","   .00 %","   .34 %","   .84 %","   .96 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","   .54 %","   .49 %","   .24 %","   .00 %","   .43 %","  8.99 %","   .00 %","   .40 %","   .00 %","  9.84 %","   .39 %"," 16.53 %","   .00 %","  1.75 %","   .17 %","   .69 %","  7.55 %","   .70 %","   .75 %","   .33 %","   .42 %","   .00 %","  2.47 %","  2.86 %","   .55 %","   .43 %","   .00 %","   .54 %","   .29 %","  1.11 %","   .10 %","   .00 %","  5.88 %","   .52 %","   .00 %","  4.11 %","   .00 %","   .52 %","  7.41 %","   .00 %","  1.03 %","  2.94 %","   .00 %","  4.88 %","   .00 %","  2.42 %","  4.76 %","  2.18 %"
"2020-07-12","  2.86 %","  4.20 %","  2.38 %","  1.70 %","   .00 %","   .26 %","  1.96 %","   .00 %","   .31 %","  2.68 %","  3.03 %","   .00 %","   .34 %","   .83 %","   .50 %","  3.33 %","  5.88 %","  2.11 %","   .00 %","   .00 %","  1.28 %","   .48 %","   .47 %","   .00 %","   .71 %","  1.03 %","   .00 %","   .60 %","   .00 %","  4.48 %","   .39 %","  6.38 %","   .00 %","   .00 %","   .28 %","   .58 %","  1.75 %","   .84 %","   .14 %","   .50 %","   .83 %","   .00 %","  1.81 %","   .00 %","   .07 %","   .32 %","  2.60 %","   .23 %","   .87 %","  1.10 %","   .00 %","   .00 %","   .00 %","   .39 %","   .00 %","  6.58 %","   .00 %","  1.04 %","   .00 %","   .00 %","  1.02 %","  2.86 %"," 11.11 %","  3.95 %","   .00 %","  1.95 %","  2.27 %","  1.09 %"
"2020-07-13","   .51 %","  1.43 %","   .00 %","   .96 %","   .00 %","   .17 %","   .96 %","   .00 %","   .36 %","  1.90 %","   .74 %","   .00 %","   .34 %","  3.29 %","   .10 %","  1.61 %","  3.33 %"," -1.03 %","   .24 %","  1.30 %","   .42 %","   .26 %","   .28 %","  3.45 %","   .84 %","  3.06 %","   .00 %","   .30 %","   .00 %","   .00 %","   .78 %","  4.00 %","  5.41 %","   .00 %","   .17 %","   .14 %"," 13.22 %","   .49 %","   .20 %","   .23 %","  2.07 %","   .00 %","  3.55 %","  2.78 %","   .14 %","   .23 %","   .00 %","   .03 %","   .00 %","  2.17 %","   .76 %","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","  1.01 %","  5.56 %","   .00 %","  1.57 %","   .00 %","  1.61 %","  4.44 %","   .43 %"
"2020-07-14","   .25 %","  6.58 %","  2.33 %","  2.96 %","  1.09 %","   .21 %","  1.90 %","   .00 %","   .52 %","  3.50 %","   .00 %","   .00 %","   .67 %","   .80 %","   .92 %","  4.76 %","  2.15 %","   .00 %","   .24 %","  2.56 %","  1.05 %","   .57 %","   .49 %","  3.33 %","  3.06 %","  5.45 %","   .00 %","   .99 %","   .00 %","  2.86 %","   .00 %","  8.33 %","  5.13 %","   .00 %","   .34 %","   .52 %","  1.52 %","  1.80 %","   .25 %","   .03 %","   .81 %","   .00 %","  6.29 %","   .00 %","   .07 %","   .35 %","  1.27 %","   .08 %","  1.45 %","  1.06 %","   .54 %","   .40 %","   .00 %","   .39 %","  2.78 %","  3.70 %","   .00 %","  -.51 %","  3.45 %","   .00 %","  5.00 %"," 21.05 %","   .00 %","  2.42 %","   .00 %","  2.28 %","  2.13 %","   .75 %"
"2020-07-15","   .00 %","  4.59 %","  6.82 %","  1.61 %","  1.08 %","   .72 %","  5.61 %","  3.39 %","   .85 %","   .00 %","  4.38 %"," 25.00 %","  1.66 %","  3.56 %","  1.36 %","   .00 %","  1.05 %","  4.17 %","   .71 %"," 26.25 %","  2.19 %","   .69 %","   .59 %","   .00 %","   .95 %","  3.29 %","   .00 %","   .30 %","   .00 %","  4.17 %","  1.15 %","  -.59 %","   .00 %","   .00 %","   .06 %","   .62 %","  3.50 %","   .14 %","   .34 %","   .36 %","  1.20 %","   .00 %","  9.14 %","   .00 %","   .54 %","   .73 %","  1.25 %","   .67 %","   .28 %","  1.05 %","   .52 %","   .20 %","  5.56 %","   .39 %","   .00 %","  2.38 %","   .00 %","   .00 %","  3.33 %","   .00 %","  2.86 %","  6.52 %"," 10.00 %","  6.24 %","  1.42 %","  2.03 %","   .00 %","  1.92 %"
"2020-07-16","  2.51 %","  2.50 %","  2.13 %","  1.02 %","  1.06 %","   .40 %","  4.42 %","   .00 %","   .63 %","  2.70 %","  6.99 %","   .00 %","   .98 %","   .00 %","   .51 %","  1.52 %","   .00 %","   .00 %","   .71 %","  2.97 %","   .31 %","   .73 %","   .59 %","  3.23 %","  1.20 %","  1.36 %","   .00 %","  1.37 %","   .00 %","  2.67 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .34 %","   .92 %","   .97 %","   .34 %","   .67 %","   .20 %","  2.78 %","   .00 %","  2.46 %","  2.70 %","   .34 %","   .30 %","  1.23 %","   .53 %","   .85 %","   .00 %","   .56 %","   .20 %","   .00 %","  1.28 %","   .00 %","  2.33 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.86 %","   .70 %","  3.32 %","   .00 %","  1.78 %"
"2020-07-17","   .24 %","  4.17 %","  1.04 %","  2.80 %","  4.21 %","   .38 %","  6.78 %","   .00 %","   .90 %","  1.97 %","  6.54 %","   .00 %","  1.94 %","  3.05 %","  1.62 %","   .00 %","  2.08 %","  1.00 %","   .23 %","   .96 %","  1.02 %","  1.02 %","   .86 %","  3.12 %","   .93 %","  5.38 %","   .00 %","   .97 %","   .00 %","  2.60 %","  1.14 %","  1.15 %","   .00 %","   .86 %","   .62 %","   .75 %","  5.74 %","   .20 %","   .53 %","   .16 %","  1.54 %"," 10.00 %","  3.85 %","  3.95 %","   .07 %","   .68 %","  2.44 %","   .36 %","  1.41 %","   .00 %","   .48 %","   .00 %","   .00 %","   .38 %","  1.35 %","  3.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .93 %","  6.12 %","   .00 %","  3.28 %","  2.78 %","  2.57 %","  2.08 %","  1.08 %"
"2020-07-18","   .49 %","  2.25 %","   .00 %","  3.38 %","  1.01 %","   .36 %","  2.38 %","  1.64 %","   .57 %","  1.94 %","   .61 %","   .00 %","  1.27 %","  2.59 %","  1.17 %","  1.49 %","  1.02 %","  1.98 %","   .00 %","  1.90 %","  1.31 %","  1.44 %","   .68 %","  6.06 %","   .79 %","  8.51 %","   .00 %","   .86 %","   .00 %","  1.27 %","   .38 %","  1.14 %"," 12.20 %","   .00 %","   .45 %","   .62 %","  1.81 %","   .34 %","   .49 %","   .49 %","   .38 %"," 13.64 %","  3.24 %","  2.53 %","   .40 %","   .34 %","   .00 %","   .47 %","   .28 %","   .00 %","   .13 %","   .39 %","   .00 %","  2.26 %","  5.33 %","  1.10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .92 %"," -1.92 %","  9.09 %","   .93 %","   .00 %","  1.61 %","  4.08 %","   .61 %"
"2020-07-19","   .24 %","  2.25 %"," 17.53 %","   .95 %","  5.00 %","   .48 %","  4.65 %","  3.23 %","   .52 %","  1.05 %","  1.83 %","   .00 %","   .63 %","   .72 %","  1.18 %"," -1.47 %","   .00 %","   .00 %","   .47 %","   .00 %","   .79 %","   .17 %","   .61 %","  5.71 %","  1.56 %","  2.75 %","   .00 %","   .86 %","   .00 %","  5.00 %","   .00 %","   .56 %","  2.17 %","   .85 %","   .50 %","   .66 %","   .44 %","   .60 %","   .11 %","   .20 %","  1.52 %","   .00 %","  3.59 %","   .00 %","   .33 %","   .63 %","   .00 %","   .33 %","   .55 %","   .00 %","   .00 %","   .39 %","   .00 %","   .62 %","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","  8.33 %","  3.52 %","   .00 %","  1.59 %","  1.96 %","   .51 %"
"2020-07-20","   .24 %","  2.75 %","  4.39 %","  1.04 %","   .00 %","   .50 %","  5.19 %","  4.69 %","   .54 %","   .42 %","  2.99 %","   .00 %","   .93 %","  3.23 %","   .72 %","  1.49 %","   .00 %","   .97 %","   .70 %","  1.87 %","   .79 %","   .67 %","   .51 %","   .00 %","   .77 %","  3.82 %","   .00 %","  1.23 %","   .00 %","  3.57 %","   .75 %","   .56 %","   .00 %","  1.69 %","   .17 %","   .63 %","  3.98 %","   .13 %","   .40 %","   .10 %","  2.24 %","   .00 %","  6.06 %","  1.23 %","   .27 %","   .37 %","  2.38 %","   .16 %","   .28 %","   .00 %","  1.40 %","   .19 %","   .00 %","   .73 %","  2.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","  3.76 %","   .68 %","  1.82 %","   .00 %","  1.06 %"
"2020-07-21","  1.69 %","  2.16 %","  2.52 %","  4.44 %","   .95 %","   .41 %","  4.93 %","  1.49 %","  1.25 %","  5.61 %","  5.23 %","   .00 %","  1.85 %","  2.08 %","  2.22 %","  1.47 %","  5.05 %","   .00 %","   .69 %","  2.75 %","  2.15 %","  1.07 %","   .75 %","  2.70 %","  2.29 %","  2.57 %","   .00 %","  2.05 %","   .00 %","  4.60 %","   .74 %","   .56 %","  2.13 %","   .00 %","   .50 %","   .75 %","  3.40 %","   .60 %","   .46 %","   .39 %","   .73 %","   .00 %","  5.71 %","  1.22 %","  1.80 %","   .44 %","  1.16 %","   .22 %","   .27 %","  1.04 %","   .52 %","   .19 %","   .00 %","   .24 %","  1.23 %","  3.19 %","   .00 %","  3.08 %","  3.12 %","   .00 %","  -.88 %","  3.92 %","  7.69 %","  2.07 %","   .00 %","  1.62 %","   .00 %","  2.29 %"
"2020-07-22","   .71 %","  1.46 %","  5.74 %","  3.46 %","  2.83 %","   .49 %","  6.71 %","  1.47 %","   .71 %","   .98 %","   .55 %","   .00 %","  1.52 %","  1.70 %","   .84 %","  1.45 %","   .96 %","   .96 %","   .46 %","  1.79 %","  1.15 %","   .82 %","   .51 %","   .00 %","   .99 %","  3.23 %","   .00 %","  1.19 %","   .00 %","   .00 %","   .37 %","  2.21 %","   .00 %","   .00 %","   .33 %","   .00 %","  5.76 %","   .60 %","   .33 %","   .06 %","  1.09 %","  4.00 %","  6.56 %"," -1.20 %","   .26 %","   .65 %"," -1.15 %","   .33 %","   .27 %","  1.03 %","   .46 %","   .39 %","  5.26 %","   .24 %","  3.66 %","  3.09 %","   .00 %","   .50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.86 %","  -.67 %","  1.76 %","  1.92 %","   .73 %"
"2020-07-23","  3.07 %","  2.20 %","  3.88 %","   .67 %","   .00 %","   .61 %"," -1.26 %","  2.90 %","   .45 %","  1.17 %","  4.95 %","   .00 %","   .30 %","  1.67 %","  1.30 %","  1.43 %","  1.90 %","   .00 %","  1.14 %","   .00 %","   .76 %","   .57 %","   .57 %","   .00 %","   .62 %","  2.08 %","   .00 %","  3.34 %","  5.26 %","  2.20 %","   .37 %","   .54 %","   .00 %","   .83 %","   .55 %","   .00 %","  1.56 %","   .72 %","   .20 %","   .19 %","  1.08 %","   .00 %","  2.17 %","  2.44 %","   .13 %","   .31 %","   .00 %","   .46 %","   .82 %","  3.06 %","   .79 %","   .00 %","   .00 %","   .24 %","   .00 %","  5.00 %","   .00 %","   .50 %","   .00 %","   .00 %","  1.77 %","   .00 %","   .00 %","  1.66 %","  2.03 %","  1.65 %","  5.66 %","  1.50 %"
"2020-07-24","   .92 %","  2.90 %","  2.99 %","  2.94 %","  2.75 %","  1.18 %","  5.10 %","  1.41 %","  1.10 %","  3.08 %","  7.33 %","   .00 %","  1.79 %","   .66 %","  1.39 %","   .00 %","  2.80 %","  1.90 %","   .45 %","  2.63 %","  2.25 %","   .77 %","  1.13 %","   .00 %","  2.44 %","  2.38 %","   .00 %","  2.62 %","   .00 %","  1.08 %","  1.10 %","  3.76 %","   .00 %","   .83 %","   .65 %","  2.07 %","  4.21 %","   .26 %","   .33 %","   .52 %","  2.84 %","   .00 %","  2.48 %","  3.57 %","   .20 %","   .79 %","  1.16 %","   .46 %","  1.63 %","  3.96 %","   .69 %","   .39 %","   .00 %","   .60 %","  1.18 %","   .95 %","   .00 %","   .00 %","  3.03 %","   .00 %","   .87 %","   .00 %","   .00 %","  3.92 %","   .00 %","  1.46 %","   .00 %","  1.00 %"
"2020-07-25","   .23 %","  2.08 %","  9.42 %","  1.57 %","   .89 %","   .62 %","  3.64 %","  4.17 %","   .76 %","  1.68 %","  4.88 %","   .00 %","   .88 %","  2.29 %","   .00 %","  1.41 %","  3.64 %","   .00 %","   .22 %","   .85 %","  1.47 %","  1.08 %","  1.35 %","  2.63 %","  1.07 %","  1.99 %","   .00 %","   .85 %","  5.00 %","  3.19 %","  1.09 %","  6.74 %","  2.08 %","   .00 %","   .33 %","   .67 %","  2.94 %","   .52 %","   .93 %","   .74 %","   .69 %","   .00 %","  1.38 %","  2.30 %","   .78 %","   .63 %","  2.30 %","   .65 %","  1.07 %","   .95 %","   .00 %","   .39 %","   .00 %","   .96 %","  1.16 %","   .00 %","   .00 %","   .49 %","  2.94 %","   .00 %","  2.59 %","   .00 %","   .00 %","  2.67 %","   .66 %","  1.52 %","   .00 %","  1.56 %"
"2020-07-26","   .00 %","  1.86 %","  7.95 %","  1.36 %","  8.85 %","   .18 %","  2.92 %","   .00 %","   .39 %","  2.21 %","  1.86 %","   .00 %","  2.03 %"," 13.74 %","   .00 %","   .00 %","  1.75 %","  2.80 %","  1.12 %","   .00 %","  1.18 %","   .44 %","   .42 %","   .00 %","  1.06 %","  1.30 %","   .00 %","   .42 %","   .00 %","  1.03 %","  2.15 %","  5.83 %","  4.08 %","   .82 %","   .16 %","   .91 %","  2.86 %","   .19 %","   .45 %","   .45 %","   .68 %","   .00 %","  1.02 %","  2.25 %","   .13 %","   .51 %","  2.25 %","   .51 %","   .53 %","   .00 %","   .00 %","   .38 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.86 %","   .00 %","  3.36 %","  3.77 %","   .00 %","  2.29 %","   .66 %","  2.44 %","   .00 %","   .42 %"
"2020-07-27","   .00 %","  2.47 %","  1.84 %","   .99 %","   .00 %","   .54 %","   .00 %","   .00 %","   .42 %","  1.08 %","   .91 %","   .00 %","   .00 %","   .28 %","  2.82 %","   .00 %","   .00 %","   .00 %","   .22 %","   .00 %","  2.06 %","   .87 %","  1.04 %","   .00 %","  1.05 %","   .96 %","   .00 %","   .84 %","   .00 %","  1.02 %","   .35 %","  2.29 %","   .00 %","  1.63 %","   .32 %","   .32 %","  1.04 %","   .26 %","   .32 %","   .38 %","  1.70 %","   .00 %","  1.35 %","   .00 %","   .26 %","   .66 %","   .00 %","   .32 %","   .00 %","  1.89 %","  1.71 %","   .00 %","   .00 %","   .12 %","   .00 %","  5.66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","  1.79 %","   .65 %","   .84 %","   .00 %","   .97 %"
"2020-07-28","  1.36 %","  1.59 %","  1.81 %","  3.28 %","   .00 %","   .71 %","  8.52 %","  1.33 %","   .79 %","  2.67 %","  4.98 %","   .00 %","   .57 %","  2.24 %","  1.51 %","   .00 %","  3.45 %","   .00 %","   .22 %","   .00 %","  2.01 %","  1.02 %","  1.41 %","  2.56 %","   .69 %","  7.01 %"," 28.57 %","  1.83 %","   .00 %","  1.01 %","   .35 %","  4.93 %","  7.84 %","   .00 %","   .32 %","   .90 %","  5.84 %","   .39 %","   .64 %","  1.11 %","   .67 %","   .00 %","  1.00 %","  2.20 %","   .32 %","   .69 %","  1.10 %","   .59 %","  2.36 %","  1.85 %","   .48 %","   .19 %","   .00 %","  1.30 %","  3.45 %","   .89 %","   .00 %","   .98 %","   .00 %","   .00 %","  3.23 %","  7.27 %","   .00 %","  2.64 %","   .00 %","  1.07 %","  1.79 %","   .64 %"
"2020-07-29","  1.34 %","  1.65 %","  2.96 %","  1.03 %","   .81 %","   .39 %","  4.19 %","  5.26 %","   .37 %","  1.56 %","  1.29 %","   .00 %","   .56 %","  1.37 %","   .33 %","   .00 %","   .00 %","  1.82 %","   .00 %","  1.69 %","  1.29 %","   .74 %","   .73 %","  5.00 %","  2.30 %","  4.76 %","   .00 %","   .65 %","  4.76 %","  3.00 %","   .00 %","  2.99 %","  3.64 %","   .00 %","   .64 %","   .71 %","  3.57 %","   .32 %","   .89 %","  1.07 %","  1.66 %","   .00 %","  1.65 %","   .00 %","   .51 %","   .54 %","   .00 %","   .69 %","  2.05 %","   .91 %","   .44 %","   .00 %","   .00 %","   .81 %","  2.22 %","   .88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %","  1.69 %","  7.14 %","  1.57 %","  1.30 %","  1.81 %","   .00 %","  1.23 %"
"2020-07-30","  1.54 %","  1.71 %","  2.30 %","  1.11 %","  2.42 %","   .49 %","  1.01 %","   .00 %","   .75 %","  1.19 %","  1.70 %","   .00 %","   .00 %"," -4.59 %","   .83 %","  1.39 %","  1.67 %","   .89 %","   .66 %","  1.67 %","   .76 %","   .92 %","   .69 %","   .00 %","  1.57 %","  3.12 %","   .00 %","  2.27 %","   .00 %","  1.94 %","   .00 %","  3.73 %","   .00 %","   .00 %","   .37 %","  1.37 %","  1.57 %","   .19 %","   .42 %","   .43 %","  2.61 %","   .00 %","  3.25 %","  5.38 %","   .19 %","   .52 %","  1.09 %","   .26 %","   .50 %","   .00 %","   .45 %","   .00 %","   .00 %","   .92 %","   .00 %","  2.63 %","   .00 %","   .97 %","   .00 %","   .00 %","  4.65 %","   .00 %","   .00 %","  1.83 %","   .64 %","  2.29 %","   .00 %","   .90 %"
"2020-07-31","   .22 %","  3.11 %","   .56 %","  1.93 %","   .79 %","   .53 %","  1.49 %","   .00 %","   .80 %","   .67 %","  4.60 %","   .00 %","   .00 %","  1.13 %","  1.01 %","  2.74 %","  7.38 %","   .00 %","   .22 %","  1.64 %","  1.18 %","   .46 %","   .69 %","  2.38 %","  1.99 %","  6.61 %","   .00 %","   .71 %","   .00 %","  1.90 %","   .00 %","  2.40 %","   .00 %","   .00 %","   .48 %","   .67 %","  4.32 %","   .06 %","   .31 %","   .40 %","  3.50 %","  7.69 %","  4.09 %","  2.04 %","   .45 %","   .39 %","   .00 %","   .29 %","   .25 %","  1.80 %","   .47 %","   .00 %","   .00 %","   .57 %","  1.09 %","  2.56 %","   .00 %","   .48 %","  2.94 %","   .00 %"," -2.22 %","  3.33 %","   .00 %","  2.35 %","   .64 %","  1.95 %","   .00 %","  1.16 %"
"2020-08-01","  1.52 %","   .82 %","  2.79 %","   .58 %","   .00 %","   .31 %","  4.90 %","  1.25 %","   .83 %","   .50 %","  3.60 %"," 20.00 %","   .84 %","  -.84 %","   .00 %","  1.33 %","  2.29 %","  1.77 %","   .44 %","  1.61 %","  1.33 %","   .34 %","  1.17 %","   .00 %","  3.36 %","  4.13 %","   .00 %","   .63 %","   .00 %","   .00 %","   .35 %","  3.52 %","  1.75 %","   .80 %","   .21 %","  1.18 %","   .00 %","   .13 %","   .37 %","   .74 %","  2.15 %","   .00 %","  3.02 %","  5.00 %","   .44 %","   .53 %","   .00 %","   .42 %","   .00 %","  4.42 %","   .00 %","   .00 %","   .00 %","   .57 %","  1.08 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  6.67 %","   .95 %","   .00 %","   .92 %","   .00 %","   .75 %"
"2020-08-02","  1.07 %","  1.00 %","  1.63 %","  1.07 %","  1.56 %","   .43 %","  4.67 %","   .00 %","   .52 %","   .33 %","  3.09 %","   .00 %","   .28 %","   .85 %","   .00 %","   .00 %","  1.49 %","   .00 %","   .44 %","   .79 %","   .49 %","   .30 %","   .39 %","  2.33 %","  1.36 %","  1.24 %","   .00 %","   .39 %","  9.09 %","   .93 %","   .00 %","  2.64 %","   .00 %","   .00 %","   .11 %","  1.14 %","  1.48 %","   .38 %","   .43 %","  1.47 %","  1.51 %","   .00 %","  2.05 %","   .95 %","   .25 %","   .22 %","   .00 %","   .44 %","   .50 %","  1.69 %","   .00 %","   .19 %","   .00 %","   .79 %","  3.19 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","  4.24 %","   .00 %"," 12.50 %","  1.20 %","   .00 %","  1.13 %","   .00 %","  1.71 %"
"2020-08-03","  1.27 %","   .83 %","   .53 %","   .41 %","   .00 %","   .54 %","  4.02 %","  1.23 %","   .36 %","   .50 %","  2.62 %","   .00 %","   .00 %","   .28 %","  1.64 %","   .00 %","  3.68 %","   .00 %","   .22 %","  3.94 %","   .41 %","   .94 %","   .62 %","  2.27 %","  1.65 %","  1.47 %","   .00 %","   .23 %","   .00 %","   .93 %","   .69 %","  1.10 %","   .00 %","   .79 %","   .05 %","   .50 %","  1.75 %","   .38 %","   .08 %","   .42 %","   .59 %"," 17.86 %","  2.30 %","  2.83 %","   .44 %","   .36 %","   .00 %","   .08 %","   .99 %","   .00 %","  1.02 %","   .19 %","   .00 %","   .45 %","  1.03 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .58 %","   .00 %","  5.56 %","  1.06 %","   .00 %","  1.32 %","   .00 %","  1.08 %"
"2020-08-04","   .21 %","  1.59 %","  2.13 %","  1.94 %","  2.31 %","   .57 %","  2.15 %","  2.44 %","   .51 %","  1.65 %","  2.92 %","   .00 %","  1.11 %","   .28 %","   .99 %","  1.32 %","   .71 %","   .00 %","   .43 %","   .76 %","   .73 %","   .75 %","  1.09 %","  2.22 %","  4.27 %","  2.17 %","   .00 %","   .78 %","  4.17 %","   .92 %","   .00 %","  1.45 %","  3.45 %","   .79 %","   .11 %","   .40 %","  1.15 %","   .25 %","   .37 %","   .42 %","   .88 %","   .00 %","  2.25 %","  1.83 %","   .63 %","   .39 %","  1.08 %","   .39 %","  2.21 %","   .00 %","   .35 %","   .00 %","   .00 %","   .45 %","  2.04 %","  2.40 %","   .00 %","   .95 %","  2.86 %","   .00 %"," 10.40 %","   .00 %","  5.26 %","  1.18 %","  -.63 %","   .48 %","  1.75 %","   .64 %"
"2020-08-05","   .42 %","   .83 %","  2.08 %","   .63 %","   .75 %","   .36 %","  1.26 %","  1.19 %","   .41 %","  1.46 %"," 10.64 %","   .00 %","   .00 %","   .56 %","   .52 %","   .00 %","  1.41 %","  2.61 %","   .86 %","  2.26 %","  1.61 %","   .78 %","   .85 %","   .00 %","  1.17 %","  1.89 %","   .00 %","   .85 %","   .00 %","   .00 %","  1.72 %","  1.43 %","  1.67 %","   .00 %","   .47 %","   .35 %","  1.70 %","   .19 %","   .33 %","   .75 %","  2.63 %","   .00 %","  3.30 %","  1.80 %","   .19 %","   .44 %","  3.19 %","   .34 %","  1.20 %","   .00 %","   .34 %","   .00 %","   .00 %","   .56 %","   .00 %","  -.78 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.24 %","   .00 %","   .00 %","  1.55 %","   .00 %","   .75 %","   .00 %","  1.48 %"
