"date","Bihar/ARWAL","Bihar/AURANGABAD","Bihar/Araria","Bihar/Arwal","Bihar/Aurangabad","Bihar/BEGUSARAI","Bihar/BHAGALPUR","Bihar/BHOJPUR","Bihar/Banka","Bihar/Begusarai","Bihar/Bhagalpur","Bihar/Bhojpur","Bihar/Buxar","Bihar/Darbhanga","Bihar/EAST CHAMPARAN","Bihar/East Champaran","Bihar/GAYA","Bihar/GOPALGANJ","Bihar/Gaya","Bihar/Gopalganj","Bihar/Jamui","Bihar/Jehanabad","Bihar/KAIMUR","Bihar/KHAGARIA","Bihar/Kaimur","Bihar/Katihar","Bihar/Khagaria","Bihar/Kishanganj","Bihar/Lakhisarai","Bihar/MUZAFFARPUR","Bihar/Madhepura","Bihar/Madhubani","Bihar/Munger","Bihar/Muzaffarpur","Bihar/NALANDA","Bihar/NAWADA","Bihar/Nalanda","Bihar/Nawada","Bihar/Other State","Bihar/PATNA","Bihar/Patna","Bihar/Purnia","Bihar/Rajmahal","Bihar/Rohtas","Bihar/SARAN","Bihar/SIWAN","Bihar/SUPAUL","Bihar/Saharsa","Bihar/Samastipur","Bihar/Saran","Bihar/Sheikhpura","Bihar/Sheohar","Bihar/Sitamarhi","Bihar/Siwan","Bihar/Supaul","Bihar/VAISHALI","Bihar/Vaishali","Bihar/West Champaran","Bihar/bhagalpur","Bihar/gaya"
"2020-09-12","","","  1.51 %","  1.07 %","   .91 %","","","","  1.61 %","   .55 %","   .70 %","   .50 %","   .28 %","   .92 %","","   .88 %","","","   .67 %","  1.38 %","   .77 %","   .68 %","","","  1.26 %","  1.00 %","  1.28 %","  1.03 %","  1.89 %","","  1.66 %","  1.00 %","   .70 %","   .97 %","","","   .62 %","   .87 %","","","   .88 %","  1.22 %","","   .67 %","","","","  1.10 %","   .53 %","   .72 %","  1.49 %","   .65 %","  1.02 %","   .77 %","  1.47 %","","   .45 %","  1.05 %","",""
"2020-09-13","","","  2.26 %","  1.20 %","  1.11 %","","","","  1.17 %","   .45 %","  1.12 %","   .37 %","   .72 %","  1.13 %","","   .91 %","","","   .75 %","   .52 %","   .54 %","   .64 %","","","   .90 %","   .53 %","  2.08 %","  1.29 %","  2.36 %","","  1.24 %","   .75 %","   .74 %","  1.28 %","","","   .63 %","   .41 %","","","   .74 %","  1.36 %","","  1.21 %","","","","  2.27 %","   .50 %","   .84 %","   .36 %","   .65 %","   .62 %","   .49 %","  2.21 %","","  1.04 %","  1.13 %","",""
"2020-09-14","","","   .68 %","   .72 %","  1.50 %","","","","   .96 %","   .34 %","   .78 %","   .55 %","   .13 %","   .72 %","","   .73 %","","","   .68 %","   .66 %","   .54 %","   .19 %","","","   .41 %","   .06 %","   .36 %","   .93 %","  2.40 %","","   .80 %","   .74 %","   .65 %","  1.12 %","","","  1.02 %","   .21 %","","","   .82 %","   .63 %","","   .21 %","","","","  1.50 %","   .71 %","   .30 %","   .46 %","  1.61 %","   .45 %","   .55 %","  2.13 %","","   .24 %","   .38 %","",""
"2020-09-15","","","  1.75 %","  1.56 %","   .88 %","","","","","   .61 %","  1.10 %","   .34 %","   .44 %","  1.04 %","","   .91 %","","","   .76 %","  1.26 %","  1.77 %","  1.72 %","","","   .34 %","  1.03 %","   .76 %","  1.61 %","  1.68 %","","  1.25 %","   .76 %","   .61 %","   .80 %","","","  1.40 %","  1.03 %","","","   .76 %","  1.53 %","","   .58 %","","","","  1.02 %","   .52 %","   .91 %","   .96 %","  1.27 %","  1.00 %","   .60 %","  3.16 %","","   .66 %","  1.47 %","",""
"2020-09-16","","","  1.65 %","  1.54 %","   .84 %","","","","  2.65 %","   .88 %","  1.42 %","   .26 %","   .22 %","  1.20 %","","   .90 %","","","   .50 %","  1.33 %","  1.22 %","  -.88 %","","","   .61 %","   .54 %","   .47 %","  1.06 %","  1.17 %","","  1.39 %","  1.30 %","   .80 %","   .96 %","","","  1.29 %","  1.02 %","","","   .89 %","   .58 %","","   .68 %","","","","  2.62 %","   .36 %","  1.14 %","   .70 %","   .42 %","   .61 %","   .72 %","  1.93 %","","   .63 %","   .65 %","",""
"2020-09-17","","","  2.14 %","  1.14 %","   .80 %","","","","   .68 %","   .30 %","  1.14 %","   .62 %","   .34 %","   .45 %","","   .81 %","","","   .65 %","  1.17 %","  1.98 %","   .22 %","","","   .61 %","   .78 %","   .39 %","  1.01 %","  1.85 %","","  1.26 %","   .98 %","   .72 %","   .92 %","","","   .85 %","   .44 %","","","  1.19 %","  1.85 %","","   .85 %","","","","  2.06 %","   .57 %","   .34 %","  1.04 %","   .52 %","   .16 %","  1.04 %","  2.16 %","","   .67 %","  1.07 %","",""
"2020-09-18","","","  1.02 %","  1.50 %","   .18 %","","","","  1.40 %","   .33 %","   .67 %","   .54 %","   .49 %","   .73 %","","   .50 %","","","   .36 %","   .64 %","   .61 %","   .33 %","","","   .54 %","   .62 %","   .00 %","  1.18 %","   .42 %","","   .58 %","   .66 %","  1.31 %","   .56 %","","","   .77 %","   .44 %","","","   .82 %","  1.00 %","","   .73 %","","","","  1.38 %","   .33 %","   .83 %","   .64 %","   .41 %","   .47 %","   .29 %","  1.44 %","","   .44 %","  1.06 %","",""
"2020-09-19","","","  2.34 %","   .80 %","   .85 %","","","","  1.48 %","   .60 %","   .45 %","   .69 %","   .65 %","   .72 %","","   .87 %","","","   .53 %","  1.43 %","  1.27 %","   .66 %","","","   .47 %","   .60 %","   .39 %","  1.09 %","   .92 %","","  1.93 %","  1.62 %","   .89 %","   .67 %","","","  1.18 %","   .64 %","","","  1.07 %","   .97 %","","   .64 %","","","","  1.34 %","   .61 %","   .84 %","  1.75 %","   .83 %","   .60 %","   .65 %","  2.69 %","","   .82 %","   .89 %","",""
"2020-09-20","","","  1.37 %","  1.10 %","   .47 %","","","","  1.69 %","   .25 %","   .76 %","   .40 %","   .73 %","   .75 %","","  1.22 %","","","   .53 %","  1.33 %","  2.91 %","   .70 %","","","   .93 %","   .60 %","   .35 %","   .79 %","  1.25 %","","  1.39 %","   .86 %","  1.21 %","  1.36 %","","","  1.14 %","   .55 %","","","   .84 %","  1.35 %","","  1.15 %","","","","   .80 %","   .61 %","   .62 %","  1.29 %","  1.13 %","   .41 %","   .79 %","  2.62 %","","   .79 %","   .45 %","",""
"2020-09-21","","","   .57 %","   .79 %","   .23 %","","","","  1.02 %","   .20 %","   .47 %","   .70 %","   .21 %","  1.12 %","","   .68 %","","","   .62 %","   .91 %","   .39 %","   .95 %","","","   .99 %","   .33 %","   .12 %","   .50 %","  1.73 %","","  1.65 %","   .97 %","   .58 %","  1.67 %","","","  1.10 %","   .20 %","","","  1.02 %","  1.37 %","","   .87 %","","","","   .73 %","   .58 %","   .23 %","   .99 %","   .30 %","   .25 %","   .49 %","  1.57 %","","   .33 %","   .45 %","",""
"2020-09-22","","","  1.59 %","   .54 %","   .72 %","","","","  1.28 %","   .84 %","   .37 %","   .42 %","   .94 %","  1.04 %","","   .79 %","","","   .52 %","  1.11 %","  1.51 %","   .79 %","","","  1.11 %","   .78 %","   .35 %","  1.03 %","   .89 %","","  1.69 %","   .76 %","  1.19 %","  1.44 %","","","  1.07 %","   .86 %","","","   .79 %","  2.13 %","","  2.63 %","","","","   .29 %","   .48 %","   .73 %","   .98 %","  1.01 %","   .25 %","   .78 %","  1.38 %","","   .53 %","   .94 %","",""
"2020-09-23","","","  1.20 %","  2.38 %","   .92 %","","","","  1.76 %","   .28 %","   .62 %","   .27 %","   .48 %","   .93 %","","   .59 %","","","   .67 %","  1.75 %","  1.20 %","   .82 %","","","  1.42 %","   .28 %","   .23 %","  1.66 %","  2.36 %","","  2.11 %","   .63 %","  1.10 %","  1.15 %","","","  1.07 %","  1.13 %","","","   .84 %","  1.27 %","","   .63 %","","","","  1.25 %","   .45 %","   .76 %","  1.11 %","  1.00 %","   .50 %","   .34 %","  1.90 %","","  1.03 %","  1.22 %","",""
"2020-09-24","","","  1.16 %","   .58 %","   .43 %","","","","  1.33 %","   .23 %","   .38 %","   .40 %","   .42 %","   .79 %","","   .57 %","","","   .44 %","  1.23 %","   .90 %","   .25 %","","","   .26 %","   .71 %","   .23 %","   .62 %","   .20 %","","   .93 %","   .88 %","   .46 %","   .83 %","","","  1.50 %","   .50 %","","","   .73 %","   .96 %","","   .68 %","","","","   .93 %","   .37 %","   .55 %","   .96 %","  1.19 %","   .28 %","   .46 %","  1.26 %","","   .32 %","   .98 %","",""
"2020-09-25","","","   .79 %","  1.85 %","   .71 %","","","","  2.76 %","   .46 %","   .66 %","   .77 %","   .45 %","   .69 %","","   .84 %","","","   .29 %","   .76 %","  1.31 %","   .99 %","","","   .57 %","   .42 %","   .35 %","  1.45 %","  1.05 %","","  1.85 %","   .72 %","  1.05 %","   .91 %","","","   .85 %","  1.26 %","","","  1.12 %","  2.33 %","","  1.16 %","","","","   .73 %","   .64 %","   .55 %","  1.41 %","   .78 %","   .55 %","   .37 %","  1.50 %","","   .67 %","  1.02 %","",""
"2020-09-26","","","  1.22 %","  1.42 %","   .51 %","","","","  1.53 %","   .55 %","   .46 %","   .34 %","   .59 %","   .62 %","","   .43 %","","","  1.03 %","  1.56 %","  1.11 %","   .84 %","","","  1.20 %","   .74 %","  1.00 %","   .85 %","   .93 %","","   .94 %","   .42 %","   .62 %","   .80 %","","","   .74 %","   .42 %","","","   .95 %","  1.42 %","","   .58 %","","","","  1.77 %","   .57 %","   .19 %","   .89 %","   .39 %","   .43 %","   .62 %","  1.94 %","","   .81 %","   .51 %","",""
"2020-09-27","","","   .83 %","   .22 %","   .48 %","","","","  2.43 %","   .79 %","   .89 %","   .29 %","   .24 %","   .39 %","","   .80 %","","","   .85 %","  1.32 %","  1.10 %","   .90 %","","","  1.19 %","   .29 %","   .19 %","  1.35 %","   .77 %","","  1.83 %","   .80 %","   .83 %","  1.20 %","","","   .87 %","   .53 %","","","   .97 %","  1.93 %","","   .66 %","","","","   .08 %","   .39 %","   .95 %","   .98 %","  1.26 %","   .52 %","  1.01 %","   .98 %","","   .66 %","   .68 %","",""
"2020-09-28","","","   .39 %","   .61 %","  1.06 %","","","","   .37 %","   .21 %","   .47 %","   .34 %","   .26 %","  1.09 %","","   .36 %","","","   .70 %","   .81 %","  1.09 %","  1.41 %","","","   .49 %","   .14 %","   .34 %","   .50 %","   .57 %","","   .95 %","   .51 %","   .55 %","   .80 %","","","   .71 %","   .56 %","","","   .74 %","  1.65 %","","   .22 %","","","","   .48 %","  1.00 %","   .39 %","   .04 %","   .29 %","   .70 %","   .44 %","  1.44 %","","   .63 %","   .59 %","",""
"2020-09-29","","","  1.07 %","  1.06 %","   .55 %","","","","  1.55 %","   .75 %","   .71 %","   .34 %","   .23 %","   .83 %","","   .90 %","","","   .70 %","   .85 %","  2.02 %","   .31 %","","","   .43 %","   .59 %","   .42 %","  1.06 %","   .49 %","","  1.06 %","   .69 %","  1.15 %","   .57 %","","","   .62 %","   .86 %","","","   .72 %","  1.59 %","","   .57 %","","","","  1.35 %","   .39 %","   .68 %","  1.62 %","  1.33 %","   .60 %","   .41 %","  1.66 %","","   .72 %","   .65 %","",""
"2020-09-30","","","   .83 %","   .49 %","   .44 %","","","","  1.69 %","   .33 %","   .63 %","   .12 %","   .58 %","   .51 %","","   .54 %","","","  1.19 %","  1.04 %","  1.84 %","   .58 %","","","   .80 %","   .80 %","   .11 %","  1.37 %","  1.62 %","","  2.07 %","   .85 %","  1.07 %","   .75 %","","","   .96 %","   .33 %","","","   .83 %","  1.87 %","","   .36 %","","","","   .14 %","   .55 %","   .35 %","   .91 %","   .38 %","   .81 %","   .47 %","   .86 %","","   .81 %","   .69 %","",""
"2020-10-01","","","   .71 %","   .88 %","   .87 %","","","","   .95 %","   .62 %","   .60 %","   .14 %","   .23 %","   .75 %","","  1.22 %","","","   .44 %","  1.03 %","  1.85 %","   .67 %","","","   .61 %","   .28 %","   .34 %","   .45 %","   .74 %","","  1.27 %","   .68 %","   .96 %","   .54 %","","","   .68 %","  1.36 %","","","   .93 %","  1.49 %","","   .83 %","","","","   .49 %","   .41 %","   .38 %","  1.11 %","   .28 %","   .68 %","   .77 %","   .62 %","","   .64 %","   .58 %","",""
"2020-10-02","","","   .99 %","   .33 %","   .57 %","","","","  1.92 %","   .30 %","   .52 %","   .43 %","   .61 %","   .56 %","","   .53 %","","","   .70 %","  1.13 %","  2.50 %","  1.51 %","","","   .30 %","   .37 %","   .19 %","  1.13 %","   .81 %","","  1.02 %","   .53 %","   .66 %","   .72 %","","","   .76 %","   .51 %","","","   .85 %","  2.00 %","","   .54 %","","","","   .37 %","   .57 %","   .49 %","   .97 %","   .47 %","   .44 %","  1.20 %","   .83 %","","   .56 %","  1.05 %","",""
"2020-10-03","","","   .38 %","   .81 %","   .94 %","","","","   .58 %","   .13 %","   .47 %","   .36 %","   .75 %","   .43 %","","   .47 %","","","   .38 %","   .70 %","   .50 %","   .69 %","","","   .00 %","   .44 %","   .19 %","   .54 %","   .69 %","","  1.01 %","   .51 %","   .33 %","   .39 %","","","   .33 %","   .47 %","","","   .73 %","   .76 %","","   .48 %","","","","   .49 %","   .31 %","   .24 %","   .46 %","  1.11 %","   .41 %","   .43 %","   .89 %","","   .37 %","   .67 %","",""
"2020-10-04","","","  1.26 %","   .38 %","   .45 %","","","","  1.45 %","   .33 %","   .40 %","   .43 %","   .14 %","   .52 %","","   .78 %","","","   .29 %","   .88 %","   .74 %","  1.05 %","","","   .42 %","   .38 %","   .37 %","   .85 %","  1.12 %","","   .88 %","   .51 %","   .88 %","   .76 %","","","   .55 %","   .58 %","","","   .93 %","   .52 %","","  1.05 %","","","","   .18 %","   .45 %","   .89 %","   .79 %","   .73 %","   .79 %","   .35 %","   .54 %","","   .42 %","   .77 %","",""
"2020-10-05","","","   .13 %","   .11 %","   .72 %","","","","   .38 %","   .58 %","   .41 %","   .38 %","   .11 %","   .46 %","","   .67 %","","","   .38 %","   .87 %","   .24 %","   .42 %","","","   .54 %","   .43 %","   .26 %","   .06 %","   .54 %","","   .99 %","   .21 %","   .29 %","   .41 %","","","   .29 %","   .82 %","","","   .68 %","   .52 %","","   .42 %","","","","   .44 %","   .35 %","   .36 %","   .25 %","  1.19 %","   .67 %","   .67 %","   .44 %","","   .46 %","   .52 %","",""
"2020-10-06","","","   .94 %","   .80 %","   .29 %","","","","   .94 %","   .36 %","   .29 %","   .45 %","   .23 %","   .31 %","","   .52 %","","","   .65 %","   .68 %","   .45 %","  1.00 %","","","   .48 %","   .66 %","   .82 %","   .66 %","   .61 %","","  1.24 %","   .50 %","   .58 %","   .52 %","","","   .49 %","   .53 %","","","  1.08 %","   .74 %","","   .77 %","","","","   .70 %","   .37 %","   .39 %","   .58 %","   .45 %","   .52 %","   .82 %","   .62 %","","   .62 %","   .90 %","",""
"2020-10-07","","","   .64 %","  1.01 %","   .60 %","","","","  1.12 %","   .53 %","   .42 %","   .26 %","   .11 %","   .30 %","","   .70 %","","","   .63 %","  1.06 %","  1.13 %","   .51 %","","","   .65 %","   .88 %","   .92 %","   .34 %","   .92 %","","  1.70 %","   .55 %","   .38 %","   .66 %","","","   .48 %","  1.13 %","","","   .90 %","   .85 %","","   .63 %","","","","   .82 %","   .40 %","   .41 %","   .57 %","   .81 %","   .09 %","   .74 %","   .80 %","","   .48 %","   .62 %","",""
"2020-10-08","","","   .91 %","   .31 %","   .63 %","","","","   .81 %","   .08 %","   .31 %","   .42 %","   .45 %","   .46 %","","   .70 %","","","   .69 %","   .54 %","   .64 %","   .70 %","","","   .41 %","   .55 %","   .40 %","   .50 %","  1.23 %","","   .81 %","   .78 %","   .80 %","   .60 %","","","   .69 %","  1.15 %","","","  1.05 %","   .43 %","","   .43 %","","","","   .65 %","   .53 %","   .51 %","   .98 %","   .44 %","   .11 %","   .16 %","   .95 %","","   .57 %","   .43 %","",""
"2020-10-09","","","   .54 %","   .16 %","   .55 %","","","","   .58 %","   .09 %","   .48 %","   .42 %","   .25 %","   .27 %","","   .98 %","","","   .72 %","   .58 %","   .80 %","   .41 %","","","   .94 %","  1.19 %","   .11 %","   .93 %","  1.21 %","","  1.00 %","   .23 %","   .54 %","   .82 %","","","   .54 %","   .62 %","","","   .79 %","   .75 %","","   .40 %","","","","   .45 %","   .56 %","   .44 %","   .24 %","   .44 %","   .57 %","   .26 %","   .59 %","","   .66 %","   .22 %","",""
"2020-10-10","","","  1.04 %","   .37 %","   .57 %","","","","   .47 %","   .31 %","   .49 %","   .21 %","   .20 %","   .30 %","","   .53 %","","","   .60 %","   .49 %","   .67 %","   .85 %","","","   .06 %","   .39 %","   .15 %","  1.04 %","   .72 %","","  1.04 %","   .19 %","   .28 %","   .57 %","","","   .63 %","   .69 %","","","   .85 %","   .83 %","","   .51 %","","","","  1.35 %","   .25 %","   .61 %","   .77 %","   .09 %","   .06 %","   .44 %","   .56 %","","   .52 %","   .37 %","",""
"2020-10-11","","","  2.02 %","   .78 %","   .82 %","","","","   .65 %","   .31 %","   .41 %","   .21 %","   .25 %","   .27 %","","   .70 %","","","   .73 %","   .75 %","   .39 %","   .97 %","","","   .12 %","   .33 %","   .33 %","   .61 %","   .92 %","","  1.55 %","   .35 %","   .72 %","   .47 %","","","   .63 %","  2.15 %","","","   .96 %","   .85 %","","   .31 %","","","","   .39 %","   .39 %","   .37 %","   .88 %","  1.06 %","   .11 %","   .49 %","   .56 %","","   .65 %","   .23 %","",""
"2020-10-12","","","   .05 %","   .00 %","   .31 %","","","","   .18 %","   .18 %","   .58 %","   .12 %","   .56 %","   .33 %","","   .23 %","","","   .18 %","   .42 %","   .12 %","   .19 %","","","   .29 %","   .12 %","   .07 %","   .48 %","   .91 %","","   .99 %","   .28 %","   .06 %","   .28 %","","","   .33 %","   .30 %","","","   .71 %","   .52 %","","   .25 %","","","","   .52 %","   .30 %","   .09 %","   .00 %","   .35 %","   .23 %","   .26 %","   .69 %","","   .20 %","   .35 %","",""
"2020-10-13","","","   .90 %","   .26 %","   .58 %","","","","   .75 %","   .30 %","   .44 %","   .28 %","   .08 %","   .45 %","","   .56 %","","","   .39 %","   .48 %","  1.13 %","  1.11 %","","","   .12 %","  1.05 %","   .43 %","   .36 %","   .33 %","","   .71 %","   .23 %","   .68 %","   .68 %","","","   .34 %","   .86 %","","","   .89 %","  1.37 %","","   .53 %","","","","   .75 %","   .57 %","   .28 %","  1.11 %","   .61 %","   .20 %","   .46 %","   .59 %","","   .69 %","   .29 %","",""
"2020-10-14","","","  1.40 %","   .57 %","   .25 %","","","","   .96 %","   .33 %","   .43 %","   .51 %","   .28 %","   .27 %","","   .65 %","","","   .43 %","   .56 %","  1.51 %","   .67 %","","","   .00 %","  1.33 %","   .11 %","   .75 %","   .63 %","","  1.37 %","   .29 %","  1.27 %","   .35 %","","","   .65 %","   .63 %","","","   .97 %","   .64 %","","   .22 %","","","","   .29 %","   .54 %","   .31 %","   .86 %","  1.38 %","   .31 %","   .56 %","  1.16 %","","   .82 %","   .58 %","",""
"2020-10-15","","","   .83 %","   .66 %","   .93 %","","","","   .56 %","   .29 %","   .71 %","   .25 %","   .14 %","   .36 %","","   .63 %","","","   .73 %","   .69 %","   .76 %","  1.39 %","","","   .52 %","   .68 %","   .47 %","   .86 %","   .53 %","","  1.17 %","   .31 %","   .73 %","   .54 %","","","   .17 %","   .59 %","","","   .93 %","   .82 %","","   .29 %","","","","  1.25 %","   .25 %","   .45 %","   .93 %","   .17 %","   .54 %","   .23 %","   .65 %","","   .44 %","   .33 %","",""
"2020-10-16","","","   .81 %","   .36 %","  1.02 %","","","","   .80 %","   .21 %","   .67 %","   .28 %","   .00 %","   .18 %","","   .51 %","","","   .28 %","   .58 %","   .49 %","   .45 %","","","   .06 %","   .53 %","   .18 %","   .62 %","   .62 %","","   .62 %","   .38 %","   .70 %","   .47 %","","","   .43 %","  1.17 %","","","   .71 %","   .68 %","","   .29 %","","","","  1.35 %","   .38 %","   .40 %","   .35 %","   .43 %","   .31 %","   .20 %","   .41 %","","   .31 %","   .40 %","",""
"2020-10-17","","","   .99 %","   .05 %","   .47 %","","","","   .38 %","   .26 %","   .35 %","   .62 %","   .31 %","   .47 %","","   .47 %","","","   .56 %","   .62 %","   .56 %","   .68 %","","","   .29 %","   .35 %","   .25 %","   .73 %","   .82 %","","  1.10 %","   .35 %","   .78 %","   .64 %","","","   .43 %","   .80 %","","","   .78 %","  1.77 %","","   .20 %","","","","   .67 %","   .27 %","   .21 %","   .69 %","   .08 %","   .17 %","   .66 %","   .19 %","","   .26 %","   .67 %","",""
"2020-10-18","","","  1.19 %","   .25 %","   .66 %","","","","   .41 %","   .20 %","   .80 %","   .41 %","   .11 %","   .21 %","","   .64 %","","","   .19 %","   .57 %","   .41 %","   .59 %","","","   .29 %","   .53 %","   .21 %","   .61 %","   .29 %","","   .66 %","   .56 %","   .39 %","   .66 %","","","   .44 %","   .35 %","","","   .98 %","   .92 %","","   .53 %","","","","   .28 %","   .09 %","   .61 %","   .50 %","   .00 %","   .22 %","   .38 %","   .23 %","","   .61 %","   .28 %","",""
"2020-10-19","","","   .31 %","   .45 %","   .93 %","","","","   .07 %","   .04 %","   .30 %","   .27 %","   .17 %","   .06 %","","   .33 %","","","   .26 %","   .40 %","   .33 %","  1.00 %","","","   .63 %","   .24 %","   .00 %","   .98 %","   .84 %","","   .90 %","   .17 %","   .71 %","   .52 %","","","   .27 %","   .57 %","","","   .78 %","   .54 %","","   .28 %","","","","   .60 %","   .29 %","   .24 %","   .42 %","   .51 %","   .11 %","   .23 %","   .40 %","","   .19 %","   .45 %","",""
"2020-10-20","","","   .96 %","   .25 %","   .68 %","","","","   .86 %","   .57 %","   .47 %","  1.20 %","   .14 %","  1.20 %","","   .60 %","","","  1.02 %","   .78 %","  1.22 %","   .90 %","","","   .17 %","   .82 %","   .50 %","   .80 %","  1.15 %","","  1.29 %","   .85 %","  1.33 %","   .60 %","","","  1.49 %","   .89 %","","","  1.20 %","   .46 %","","   .46 %","","","","  1.20 %","   .44 %","   .59 %","  1.74 %","   .25 %","  3.17 %","   .77 %","   .51 %","","   .47 %","   .96 %","",""
"2020-10-21","","","   .61 %","   .40 %","   .60 %","","","","   .48 %","   .21 %","   .43 %","   .76 %","   .11 %","   .14 %","","   .89 %","","","   .73 %","   .23 %","   .33 %","   .52 %","","","   .28 %","   .39 %","   .21 %","  1.10 %","   .35 %","","  1.00 %","   .30 %","   .84 %","   .74 %","","","   .90 %","   .72 %","","","   .93 %","   .69 %","","   .31 %","","","","   .74 %","   .42 %","   .49 %","  1.00 %","   .17 %","   .65 %","   .69 %","   .82 %","","   .45 %","   .21 %","",""
"2020-10-22","","","   .42 %","   .40 %","   .45 %","","","","   .41 %","   .13 %","   .56 %","   .36 %","   .19 %","   .32 %","","   .36 %","","","   .66 %","   .79 %","   .26 %","   .57 %","","","   .28 %","   .42 %","   .14 %","   .50 %","   .35 %","","   .29 %","   .62 %","   .81 %","   .71 %","","","   .33 %","   .87 %","","","   .76 %","   .49 %","","   .33 %","","","","   .68 %","   .57 %","   .42 %","   .44 %","   .50 %","   .37 %","   .27 %","   .61 %","","   .30 %","   .34 %","",""
"2020-10-23","","","   .32 %","   .20 %","  1.00 %","","","","   .41 %","   .10 %","   .39 %","   .29 %","   .19 %","   .26 %","","   .31 %","","","   .47 %","   .91 %","  1.09 %","  1.05 %","","","   .17 %","   .06 %","   .32 %","   .84 %","   .47 %","","   .41 %","   .47 %","   .66 %","  1.02 %","","","  1.15 %","  1.02 %","","","   .69 %","   .64 %","","   .21 %","","","","   .34 %","   .31 %","   .27 %","   .40 %","   .50 %","   .16 %","   .25 %","   .75 %","","   .23 %","   .33 %","",""
"2020-10-24","","","   .49 %","   .35 %","   .49 %","","","","   .24 %","   .15 %","   .55 %","   .44 %","   .11 %","   .32 %","","   .49 %","","","   .65 %","  3.04 %","   .32 %","   .54 %","","","   .45 %","   .25 %","   .04 %","   .61 %","   .41 %","","   .79 %","   .29 %","   .46 %","   .50 %","","","   .50 %","   .52 %","","","   .71 %","   .33 %","","   .13 %","","","","   .95 %","   .26 %","   .43 %","   .22 %","   .08 %","   .03 %","   .20 %","   .37 %","","   .06 %","   .20 %","",""
"2020-10-25","","","   .25 %","   .30 %","   .44 %","","","","   .27 %","   .15 %","   .30 %","   .26 %","   .14 %","   .23 %","","   .40 %","","","   .19 %","   .14 %","   .29 %","   .67 %","","","   .00 %","   .34 %","   .18 %","   .49 %","   .16 %","","   .29 %","   .19 %","   .60 %","   .63 %","","","   .55 %","   .46 %","","","   .71 %","   .32 %","","   .15 %","","","","   .12 %","   .15 %","   .18 %","   .25 %","   .17 %","   .27 %","   .10 %","   .10 %","","   .25 %","   .17 %","",""
"2020-10-26","","","   .03 %","   .15 %","   .35 %","","","","   .07 %","   .03 %","   .16 %","   .15 %","   .14 %","   .06 %","","   .14 %","","","   .55 %","   .22 %","   .14 %","   .33 %","","","   .17 %","   .06 %","   .14 %","   .33 %","   .06 %","","   .33 %","   .10 %","   .25 %","   .23 %","","","   .14 %","  1.69 %","","","   .41 %","   .39 %","","   .00 %","","","","   .37 %","   .02 %","   .12 %","   .18 %","   .00 %","   .11 %","   .22 %","   .06 %","","   .11 %","   .30 %","",""
"2020-10-27","","","   .09 %","   .20 %","   .53 %","","","","   .10 %","   .18 %","   .13 %","   .37 %","   .14 %","   .29 %","","   .18 %","","","   .32 %","   .32 %","   .32 %","   .58 %","","","   .22 %","   .26 %","   .03 %","   .35 %","   .22 %","","   .38 %","   .10 %","   .14 %","   .30 %","","","   .19 %","   .51 %","","","   .67 %","   .25 %","","   .13 %","","","","   .26 %","   .76 %","   .18 %","   .14 %","   .08 %","   .32 %","   .19 %","   .35 %","","   .13 %","   .13 %","",""
"2020-10-28","","","   .38 %","   .34 %","   .32 %","","","","   .23 %","   .25 %","   .08 %","   .13 %","   .11 %","   .14 %","","   .21 %","","","   .27 %","   .35 %","   .32 %","   .64 %","","","   .00 %","   .17 %","   .07 %","   .92 %","   .12 %","","   .50 %","   .19 %","   .39 %","   .41 %","","","   .58 %","   .12 %","","","   .51 %","   .73 %","","   .08 %","","","","   .87 %","   .26 %","   .25 %","   .47 %","   .08 %","   .56 %","   .34 %","   .47 %","","   .27 %","   .35 %","",""
"2020-10-29","","","   .55 %","   .20 %","   .07 %","","","","   .10 %","   .32 %","   .25 %","   .04 %","   .16 %","   .23 %","","   .14 %","","","   .24 %","   .18 %","   .18 %","   .74 %","","","   .22 %","   .11 %","   .07 %","   .46 %","   .16 %","","   .38 %","   .25 %","   .48 %","   .31 %","","","   .44 %","   .27 %","","","   .76 %","   .74 %","","   .10 %","","","","   .28 %","   .09 %","   .31 %","   .36 %","   .99 %","   .55 %","   .15 %","   .18 %","","   .32 %","   .24 %","",""
"2020-10-30","","","   .28 %","   .24 %","   .41 %","","","","   .37 %","   .18 %","   .29 %","   .13 %","   .35 %","   .34 %","","   .20 %","","","   .50 %","   .23 %","   .35 %","  1.03 %","","","   .39 %","   .96 %","   .03 %","   .37 %","   .15 %","","   .45 %","   .48 %","  1.20 %","   .28 %","","","   .54 %","   .71 %","","","   .89 %","   .45 %","","   .39 %","","","","   .57 %","   .30 %","   .38 %","   .50 %","   .65 %","   .24 %","   .17 %","   .20 %","","   .15 %","   .35 %","",""
"2020-10-31","","","   .28 %","   .05 %","   .44 %","","","","   .37 %","   .16 %","   .30 %","   .20 %","   .08 %","   .11 %","","   .26 %","","","   .80 %","   .39 %","   .46 %","   .59 %","","","   .22 %","   .05 %","   .28 %","   .45 %","   .06 %","","   .26 %","   .25 %","   .52 %","   .25 %","","","   .10 %","  1.17 %","","","   .72 %","   .32 %","","   .13 %","","","","   .65 %","   .30 %","   .18 %","   .14 %","   .08 %","   .13 %","   .29 %","   .51 %","","   .27 %","   .07 %","",""
