"date","New York/Albany","New York/Allegany","New York/Bronx","New York/Broome","New York/Cattaraugus","New York/Cayuga","New York/Chautauqua","New York/Chemung","New York/Chenango","New York/Clinton","New York/Columbia","New York/Cortland","New York/Delaware","New York/Dutchess","New York/Erie","New York/Essex","New York/Franklin","New York/Fulton","New York/Genesee","New York/Greene","New York/Hamilton","New York/Herkimer","New York/Jefferson","New York/Kings","New York/Lewis","New York/Livingston","New York/Madison","New York/Monroe","New York/Montgomery","New York/Nassau","New York/New York City","New York/Niagara","New York/Oneida","New York/Onondaga","New York/Ontario","New York/Orange","New York/Orleans","New York/Oswego","New York/Otsego","New York/Putnam","New York/Queens","New York/Rensselaer","New York/Richmond","New York/Rockland","New York/Saratoga","New York/Schenectady","New York/Schoharie","New York/Schuyler","New York/Seneca","New York/St. Lawrence","New York/Steuben","New York/Suffolk","New York/Sullivan","New York/Tioga","New York/Tompkins","New York/Ulster","New York/Unassigned","New York/Warren","New York/Washington","New York/Wayne","New York/Westchester","New York/Wyoming","New York/Yates"
"2020-08-04","   .40 %","   .27 %","","   .94 %","   .88 %","  1.25 %","  1.48 %","   .12 %","   .58 %","   .32 %","   .62 %","   .66 %","   .59 %","   .40 %","   .55 %","   .00 %","   .83 %","   .72 %","   .22 %","   .14 %","   .00 %","  1.88 %","  1.67 %","","  1.73 %","   .72 %","   .45 %","   .61 %","  1.03 %","   .13 %","   .13 %","   .33 %","   .39 %","   .32 %","   .17 %","   .06 %","   .27 %","   .74 %","  1.47 %","   .27 %","","   .82 %","","   .05 %","   .83 %","   .45 %","   .00 %","  1.95 %","   .47 %","   .15 %","   .27 %","   .14 %","   .07 %","   .75 %","   .26 %","   .29 %","   .00 %","   .27 %","   .08 %","   .41 %","   .08 %","   .36 %","  1.50 %"
"2020-08-05","   .42 %","   .54 %","","   .85 %","   .75 %","   .97 %","  1.12 %","   .25 %","   .48 %","   .16 %","   .58 %","   .65 %","   .39 %","   .35 %","   .49 %","   .00 %","   .80 %","   .86 %","   .29 %","   .00 %","   .00 %","  2.04 %","  1.66 %","","  1.73 %","   .72 %","   .40 %","   .55 %","   .90 %","   .13 %","   .13 %","   .36 %","   .42 %","   .35 %","   .17 %","   .06 %","   .27 %","   .74 %","   .53 %","   .25 %","","   .84 %","","   .06 %","   .80 %","   .43 %","   .00 %","   .95 %","   .47 %","   .15 %","   .48 %","   .15 %","   .07 %","   .63 %","   .26 %","   .18 %","   .00 %","   .27 %","   .08 %","   .24 %","   .08 %","   .36 %","  1.12 %"
"2020-08-06","   .39 %","  1.06 %","","   .86 %","   .75 %","   .96 %","  1.11 %","   .25 %","   .29 %","   .00 %","   .57 %","   .65 %","   .19 %","   .34 %","   .44 %","   .00 %","   .80 %","   .63 %","   .15 %","   .07 %","  2.86 %","  2.25 %","  1.51 %","","  2.81 %","   .83 %","   .50 %","   .53 %","  1.76 %","   .12 %","   .13 %","   .36 %","   .34 %","   .33 %","   .34 %","   .07 %","   .14 %","   .57 %","   .53 %","   .27 %","","   .65 %","","   .05 %","   .57 %","   .35 %","   .29 %","   .00 %","   .24 %","   .15 %","   .48 %","   .15 %","   .03 %","   .53 %","   .17 %","   .19 %","   .00 %","   .27 %","   .08 %","   .32 %","   .07 %","   .53 %","   .36 %"
"2020-08-07","   .41 %","  1.32 %","","  1.13 %","   .62 %","   .40 %","  1.43 %","   .61 %","   .38 %","   .00 %","   .49 %","   .65 %","   .19 %","   .30 %","   .51 %","   .00 %","  1.57 %","   .70 %","   .37 %","   .14 %","  2.86 %","  2.32 %","   .89 %","","  2.22 %","   .83 %","   .59 %","   .55 %","  1.62 %","   .12 %","   .14 %","   .62 %","   .40 %","   .40 %","   .45 %","   .06 %","   .14 %","   .40 %","   .71 %","   .25 %","","   .62 %","","   .06 %","   .54 %","   .38 %","   .29 %","   .00 %","   .23 %","   .08 %","   .34 %","   .15 %","   .07 %","   .42 %","   .26 %","   .21 %","   .00 %","   .46 %","   .08 %","   .24 %","   .08 %","   .70 %","   .36 %"
"2020-08-08","   .39 %","  1.05 %","","  1.03 %","   .37 %","   .40 %","  1.58 %","   .97 %","   .38 %","   .00 %","   .61 %","   .65 %","   .19 %","   .25 %","   .51 %","   .00 %","  1.57 %","   .69 %","   .29 %","   .14 %","  2.86 %","  2.13 %","   .89 %","","  3.25 %","  1.06 %","   .54 %","   .55 %","  1.47 %","   .11 %","   .14 %","   .61 %","   .49 %","   .43 %","   .34 %","   .11 %","   .20 %","   .40 %","   .35 %","   .19 %","","   .56 %","","   .07 %","   .59 %","   .40 %","   .29 %","   .00 %","   .69 %","   .08 %","   .41 %","   .16 %","   .07 %","   .31 %","   .35 %","   .25 %","   .00 %","   .53 %","   .16 %","   .16 %","   .09 %","   .53 %","   .36 %"
"2020-08-09","   .41 %","  1.05 %","","   .88 %","   .12 %","   .27 %","   .98 %","   .97 %","   .38 %","   .00 %","   .41 %","   .43 %","   .19 %","   .22 %","   .54 %","   .00 %","  1.57 %","   .76 %","   .29 %","   .21 %","  2.86 %","   .90 %","   .43 %","","  2.11 %","   .70 %","   .34 %","   .55 %","  1.94 %","   .10 %","   .14 %","   .54 %","   .41 %","   .34 %","   .45 %","   .10 %","   .20 %","   .32 %","   .17 %","   .17 %","","   .45 %","","   .07 %","   .48 %","   .32 %","   .29 %","   .00 %","   .69 %","   .08 %","   .27 %","   .15 %","   .07 %","   .21 %","   .35 %","   .22 %","   .00 %","   .39 %","   .31 %","   .16 %","   .09 %","   .87 %","   .36 %"
"2020-08-10","   .34 %","  1.04 %","","   .89 %","   .24 %","   .27 %","  1.30 %","   .84 %","   .38 %","   .16 %","   .37 %","   .21 %","   .19 %","   .20 %","   .49 %","   .00 %","   .77 %","   .69 %","   .22 %","   .28 %","  2.86 %","   .75 %","   .29 %","","  2.11 %","   .58 %","   .29 %","   .55 %","  1.93 %","   .10 %","   .13 %","   .46 %","   .34 %","   .34 %","   .51 %","   .10 %","   .07 %","   .24 %","   .17 %","   .14 %","","   .29 %","","   .07 %","   .43 %","   .29 %","   .29 %","   .00 %","   .92 %","   .08 %","   .07 %","   .13 %","   .05 %","   .00 %","   .26 %","   .32 %","   .00 %","   .52 %","   .39 %","   .32 %","   .09 %","   .69 %","   .36 %"
"2020-08-11","   .38 %","   .51 %","","   .88 %","   .48 %","   .79 %","  1.13 %","  1.30 %","   .56 %","   .31 %","   .45 %","   .21 %","   .38 %","   .16 %","   .57 %","   .36 %","   .77 %","   .41 %","   .36 %","   .27 %","   .00 %","   .66 %","   .29 %","","  2.98 %","   .35 %","   .20 %","   .54 %","   .93 %","   .09 %","   .13 %","   .57 %","   .54 %","   .38 %","   .39 %","   .10 %","   .07 %","   .32 %","   .52 %","   .07 %","","   .31 %","","   .05 %","   .53 %","   .47 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .20 %","   .12 %","   .07 %","   .10 %","   .17 %","   .30 %","   .00 %","   .52 %","   .31 %","   .24 %","   .09 %","   .52 %","   .36 %"
"2020-08-12","   .39 %","   .25 %","","   .62 %","   .48 %","  1.30 %","   .72 %","  1.05 %","   .28 %","   .31 %","   .48 %","   .21 %","   .38 %","   .18 %","   .50 %","   .36 %","   .00 %","   .41 %","   .22 %","   .27 %","   .00 %","   .51 %","   .29 %","","  3.42 %","   .23 %","   .10 %","   .54 %","   .81 %","   .08 %","   .13 %","   .31 %","   .48 %","   .32 %","   .33 %","   .11 %","   .07 %","   .47 %","   .34 %","   .06 %","","   .55 %","","   .06 %","   .42 %","   .45 %","   .00 %","   .00 %","   .91 %","   .00 %","   .20 %","   .12 %","   .04 %","   .10 %","   .09 %","   .27 %","   .00 %","   .32 %","   .31 %","   .72 %","   .10 %","   .34 %","   .36 %"
"2020-08-13","   .42 %","   .25 %","","   .58 %","   .48 %","  1.42 %","   .55 %","  1.49 %","   .28 %","   .31 %","   .41 %","   .42 %","   .38 %","   .17 %","   .41 %","   .36 %","   .00 %","   .34 %","   .22 %","   .34 %","   .00 %","   .36 %","   .29 %","","  2.83 %","   .00 %","   .24 %","   .63 %","   .80 %","   .08 %","   .14 %","   .32 %","   .38 %","   .35 %","   .44 %","   .10 %","   .07 %","   .39 %","   .34 %","   .11 %","","   .55 %","","   .05 %","   .50 %","   .49 %","   .00 %","   .00 %","   .67 %","   .00 %","   .20 %","   .11 %","   .04 %","   .10 %","   .00 %","   .23 %","   .00 %","   .26 %","   .23 %","  1.10 %","   .10 %","   .34 %","   .71 %"
"2020-08-14","   .34 %","   .25 %","","   .68 %","   .48 %","  1.42 %","   .55 %","  1.81 %","   .19 %","   .47 %","   .40 %","   .42 %","   .38 %","   .21 %","   .36 %","   .72 %","   .00 %","   .47 %","   .50 %","   .27 %","   .00 %","   .29 %","   .14 %","","  2.83 %","   .23 %","   .34 %","   .66 %","   .56 %","   .08 %","   .15 %","   .35 %","   .40 %","   .39 %","   .33 %","   .10 %","   .07 %","   .86 %","   .34 %","   .11 %","","   .52 %","","   .06 %","   .65 %","   .64 %","   .00 %","   .00 %","   .88 %","   .00 %","   .33 %","   .12 %","   .03 %","   .21 %","   .17 %","   .23 %","   .00 %","   .26 %","   .08 %","  1.18 %","   .11 %","   .00 %","   .35 %"
"2020-08-15","   .33 %","   .00 %","","   .60 %","   .48 %","  1.42 %","   .46 %","  1.80 %","   .19 %","   .47 %","   .37 %","   .42 %","   .38 %","   .24 %","   .44 %","  1.42 %","   .00 %","   .40 %","   .50 %","   .27 %","   .00 %","   .58 %","   .14 %","","  2.83 %","   .23 %","   .43 %","   .66 %","   .78 %","   .09 %","   .16 %","   .38 %","   .42 %","   .43 %","   .33 %","   .11 %","   .13 %","  1.39 %","   .34 %","   .14 %","","   .59 %","","   .07 %","   .60 %","   .76 %","   .00 %","   .91 %","   .66 %","   .00 %","   .53 %","   .12 %","   .05 %","   .21 %","   .34 %","   .16 %","   .00 %","   .00 %","   .08 %","  1.32 %","   .11 %","   .00 %","   .70 %"
"2020-08-16","   .30 %","   .00 %","","   .40 %","   .36 %","   .88 %","   .39 %","  1.44 %","   .00 %","   .46 %","   .22 %","   .42 %","   .19 %","   .29 %","   .35 %","  1.06 %","   .00 %","   .40 %","   .43 %","   .27 %","  7.50 %","   .43 %","   .14 %","","   .88 %","   .23 %","   .38 %","   .64 %","  1.11 %","   .09 %","   .16 %","   .26 %","   .21 %","   .40 %","   .33 %","   .13 %","   .20 %","  1.23 %","   .00 %","   .17 %","","   .64 %","","   .08 %","   .64 %","   .81 %","   .00 %","   .91 %","   .44 %","   .00 %","   .40 %","   .12 %","   .04 %","   .10 %","   .34 %","   .18 %","   .00 %","   .00 %","   .08 %","  1.32 %","   .10 %","   .00 %","   .70 %"
"2020-08-17","   .25 %","   .00 %","","   .38 %","   .36 %","   .37 %","   .54 %","  1.44 %","   .00 %","   .61 %","   .15 %","   .21 %","   .19 %","   .30 %","   .32 %","  1.06 %","   .00 %","   .27 %","   .36 %","   .20 %","  7.50 %","   .50 %","   .14 %","","   .43 %","   .23 %","   .34 %","   .58 %","  1.21 %","   .09 %","   .15 %","   .24 %","   .19 %","   .37 %","   .33 %","   .12 %","   .27 %","  1.15 %","   .00 %","   .18 %","","   .38 %","","   .06 %","   .69 %","   .77 %","   .00 %","   .91 %","   .65 %","   .00 %","   .46 %","   .11 %","   .03 %","   .21 %","   .34 %","   .20 %","   .00 %","   .00 %","   .08 %","   .84 %","   .09 %","   .00 %","   .70 %"
"2020-08-18","   .19 %","   .00 %","","   .41 %","   .35 %","   .25 %","   .84 %","   .65 %","   .00 %","   .76 %","   .29 %","   .00 %","   .00 %","   .27 %","   .34 %","  2.41 %","   .37 %","   .33 %","   .57 %","   .27 %","  7.50 %","   .43 %","   .14 %","","   .00 %","   .23 %","   .29 %","   .52 %","   .99 %","   .09 %","   .14 %","   .22 %","   .27 %","   .38 %","   .33 %","   .11 %","   .20 %","  1.07 %","   .34 %","   .11 %","","   .48 %","","   .11 %","   .66 %","   .84 %","   .00 %","   .91 %","   .65 %","   .00 %","   .40 %","   .11 %","   .03 %","   .41 %","   .34 %","   .18 %","   .00 %","   .06 %","   .15 %","   .53 %","   .10 %","   .34 %","   .34 %"
"2020-08-19","   .27 %","   .00 %","","   .41 %","   .47 %","   .12 %","   .91 %","   .42 %","   .00 %","   .61 %","   .29 %","   .00 %","   .19 %","   .24 %","   .39 %","  2.06 %","   .73 %","   .13 %","   .35 %","   .27 %","  7.50 %","   .43 %","   .00 %","","   .00 %","   .00 %","   .24 %","   .46 %","   .87 %","   .10 %","   .13 %","   .26 %","   .26 %","   .36 %","   .27 %","   .12 %","   .27 %","   .75 %","   .67 %","   .12 %","","   .48 %","","   .12 %","   .46 %","   .74 %","   .00 %","   .91 %","   .43 %","   .08 %","   .26 %","   .12 %","   .04 %","   .41 %","   .17 %","   .19 %","   .00 %","   .06 %","   .15 %","   .38 %","   .09 %","   .34 %","   .34 %"
"2020-08-20","   .31 %","   .25 %","","   .53 %","   .47 %","   .12 %","   .90 %","   .53 %","   .09 %","   .60 %","   .33 %","   .21 %","   .37 %","   .23 %","   .37 %","  8.34 %","   .73 %","   .13 %","   .42 %","   .27 %","  9.32 %","   .14 %","   .00 %","","   .00 %","   .00 %","   .14 %","   .44 %","   .65 %","   .10 %","   .12 %","   .23 %","   .24 %","   .30 %","   .33 %","   .11 %","   .20 %","   .37 %","   .84 %","   .12 %","","   .50 %","","   .13 %","   .48 %","   .75 %","   .00 %","   .00 %","   .43 %","   .08 %","   .07 %","   .11 %","   .03 %","   .81 %","   .17 %","   .23 %","   .00 %","   .06 %","   .23 %","   .07 %","   .08 %","   .34 %","   .00 %"
"2020-08-21","   .28 %","   .99 %","","   .76 %","   .35 %","   .00 %","  1.12 %","   .42 %","   .37 %","   .60 %","   .32 %","   .21 %","   .37 %","   .20 %","   .47 %","  8.34 %","   .73 %","   .20 %","   .35 %","   .40 %","  1.82 %","   .42 %","   .14 %","","   .00 %","   .00 %","   .47 %","   .41 %","   .63 %","   .11 %","   .12 %","   .31 %","   .32 %","   .37 %","   .27 %","   .11 %","   .13 %","   .58 %","  1.00 %","   .12 %","","   .37 %","","   .14 %","   .40 %","   .71 %","   .00 %","   .87 %","   .43 %","   .15 %","   .13 %","   .11 %","   .03 %","   .81 %","   .50 %","   .19 %","   .00 %","   .13 %","   .23 %","   .22 %","   .09 %","   .51 %","   .00 %"
"2020-08-22","   .27 %","   .99 %","","   .92 %","   .81 %","   .24 %","  1.61 %","   .42 %","   .46 %","  1.18 %","   .32 %","   .21 %","   .37 %","   .22 %","   .55 %"," 11.40 %","   .73 %","   .33 %","   .35 %","   .47 %","  1.82 %","   .35 %","   .14 %","","   .00 %","   .11 %","   .52 %","   .44 %","   .53 %","   .11 %","   .12 %","   .44 %","   .37 %","   .41 %","   .48 %","   .13 %","   .13 %","   .65 %","  1.00 %","   .14 %","","   .45 %","","   .15 %","   .45 %","   .89 %","   .00 %","   .87 %","   .21 %","   .15 %","   .13 %","   .12 %","   .03 %","   .81 %","   .50 %","   .27 %","   .00 %","   .19 %","   .38 %","   .44 %","   .09 %","   .51 %","   .00 %"
"2020-08-23","   .28 %","  1.23 %","","  1.03 %","   .92 %","   .36 %","  1.30 %","   .42 %","   .46 %","  1.03 %","   .14 %","   .21 %","   .37 %","   .27 %","   .60 %"," 10.45 %","   .36 %","   .26 %","   .14 %","   .33 %","  1.82 %","   .35 %","   .28 %","","   .00 %","   .22 %","   .42 %","   .40 %","   .63 %","   .11 %","   .12 %","   .52 %","   .28 %","   .33 %","   .53 %","   .12 %","   .13 %","   .72 %","   .66 %","   .14 %","","   .40 %","","   .11 %","   .37 %","   .85 %","   .00 %","   .87 %","   .00 %","   .30 %","   .19 %","   .12 %","   .03 %","   .80 %","   .50 %","   .26 %","   .00 %","   .13 %","   .30 %","   .37 %","   .08 %","   .50 %","   .34 %"
"2020-08-24","   .19 %","  1.23 %","","  1.01 %","  1.02 %","   .36 %","  1.23 %","   .31 %","   .46 %","  1.17 %","   .11 %","   .21 %","   .19 %","   .28 %","   .54 %"," 10.45 %","   .00 %","   .26 %","   .07 %","   .33 %","  1.82 %","   .35 %","   .28 %","","   .00 %","   .22 %","   .38 %","   .34 %","   .73 %","   .10 %","   .11 %","   .41 %","   .24 %","   .30 %","   .53 %","   .11 %","   .07 %","   .58 %","   .33 %","   .12 %","","   .35 %","","   .10 %","   .40 %","   .85 %","   .00 %","   .87 %","   .00 %","   .23 %","   .19 %","   .10 %","   .01 %","   .70 %","   .50 %","   .26 %","   .00 %","   .13 %","   .30 %","   .37 %","   .08 %","   .66 %","   .34 %"
