"date","Wisconsin/Adams","Wisconsin/Ashland","Wisconsin/Barron","Wisconsin/Bayfield","Wisconsin/Brown","Wisconsin/Buffalo","Wisconsin/Burnett","Wisconsin/Calumet","Wisconsin/Chippewa","Wisconsin/Clark","Wisconsin/Columbia","Wisconsin/Crawford","Wisconsin/Dane","Wisconsin/Dodge","Wisconsin/Door","Wisconsin/Douglas","Wisconsin/Dunn","Wisconsin/Eau Claire","Wisconsin/Florence","Wisconsin/Fond du Lac","Wisconsin/Forest","Wisconsin/Grant","Wisconsin/Green","Wisconsin/Green Lake","Wisconsin/Iowa","Wisconsin/Iron","Wisconsin/Jackson","Wisconsin/Jefferson","Wisconsin/Juneau","Wisconsin/Kenosha","Wisconsin/Kewaunee","Wisconsin/La Crosse","Wisconsin/Lafayette","Wisconsin/Langlade","Wisconsin/Lincoln","Wisconsin/Manitowoc","Wisconsin/Marathon","Wisconsin/Marinette","Wisconsin/Marquette","Wisconsin/Menominee","Wisconsin/Milwaukee","Wisconsin/Monroe","Wisconsin/Oconto","Wisconsin/Oneida","Wisconsin/Outagamie","Wisconsin/Ozaukee","Wisconsin/Pepin","Wisconsin/Pierce","Wisconsin/Polk","Wisconsin/Portage","Wisconsin/Price","Wisconsin/Racine","Wisconsin/Richland","Wisconsin/Rock","Wisconsin/Rusk","Wisconsin/Sauk","Wisconsin/Sawyer","Wisconsin/Shawano","Wisconsin/Sheboygan","Wisconsin/St. Croix","Wisconsin/Taylor","Wisconsin/Trempealeau","Wisconsin/Unassigned","Wisconsin/Vernon","Wisconsin/Vilas","Wisconsin/Walworth","Wisconsin/Washburn","Wisconsin/Washington","Wisconsin/Waukesha","Wisconsin/Waupaca","Wisconsin/Waushara","Wisconsin/Winnebago","Wisconsin/Wood"
"2020-05-16","   .00 %","   .00 %","   .00 %","   .00 %","  1.77 %","   .00 %","   .00 %","  1.82 %","  5.41 %","  4.00 %","  5.88 %"," 10.00 %","  2.37 %","  6.90 %"," 13.79 %","   .00 %","  5.00 %","   .00 %","   .00 %","  4.20 %"," 40.00 %","   .00 %","  5.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.13 %","   .00 %","  4.76 %","   .00 %",""," 50.00 %","   .00 %","  3.23 %","  9.52 %","   .00 %","   .00 %","  4.94 %","   .00 %","   .00 %","   .00 %","  5.47 %","   .84 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","  9.13 %","  7.69 %","  3.94 %","   .00 %","  1.32 %","   .00 %","  6.90 %","   .00 %","  5.41 %","","   .00 %","   .00 %"," 25.00 %","   .00 %","  2.97 %","   .00 %","  8.53 %","  2.86 %","  6.25 %","   .00 %","  4.46 %"," 20.00 %"
"2020-05-17","   .00 %","   .00 %","   .00 %","   .00 %","  1.26 %","   .00 %","   .00 %","  1.79 %","   .00 %","  7.69 %","   .00 %","   .00 %","  3.47 %"," 12.90 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %"," 12.10 %"," 28.57 %","   .00 %","  7.32 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","  2.20 %","   .00 %","  2.27 %","   .00 %","","   .00 %","  4.76 %","  3.12 %","  4.35 %","   .00 %","   .00 %","  3.91 %","   .00 %","   .00 %","   .00 %","  2.96 %","  1.67 %","   .00 %"," 17.65 %","   .00 %","   .00 %","   .00 %","  1.29 %","   .00 %","  1.66 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.47 %"," 12.82 %",""," 42.86 %","   .00 %"," 10.00 %","   .00 %","  1.08 %","   .00 %","  5.71 %","  1.93 %","   .00 %","   .00 %","  5.13 %","   .00 %"
"2020-05-18","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .00 %"," ##.## %","  1.75 %","  5.13 %","   .00 %","   .00 %","  4.55 %","   .19 %","  2.86 %","   .00 %","  8.33 %"," -4.76 %","  6.06 %","   .00 %","  2.16 %","   .00 %","  2.78 %","  2.27 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","  4.76 %","  1.19 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","  1.21 %","   .00 %","   .00 %","   .00 %","  2.16 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .70 %","   .00 %","   .00 %","   .00 %","  6.45 %","   .00 %","  9.09 %",""," 10.00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .68 %","  1.26 %","   .00 %"," 40.00 %","   .81 %"," 16.67 %"
"2020-05-19","   .00 %","   .00 %","   .00 %","   .00 %","   .76 %","   .00 %","-50.00 %","   .00 %","  2.44 %","  3.57 %","   .00 %","   .00 %","   .56 %","   .93 %","   .00 %"," 15.38 %","   .00 %","  7.14 %","   .00 %","  2.11 %","   .00 %","  1.35 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.64 %","   .00 %","  2.12 %","  3.33 %","  4.44 %","   .00 %","","   .00 %"," 13.64 %","  3.03 %","   .00 %","   .00 %","   .00 %","  1.42 %","   .00 %","   .00 %","   .00 %","  2.82 %","  2.46 %","   .00 %","  4.76 %"," 16.67 %","   .00 %","   .00 %","  2.61 %","   .00 %","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","","   .00 %","   .00 %","  9.09 %","   .00 %","  1.06 %","   .00 %","  4.03 %","  2.07 %"," 11.76 %","   .00 %","  1.61 %"," 14.29 %"
"2020-05-20","   .00 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %","   .00 %","  3.45 %","  2.38 %","  3.45 %","  2.78 %","   .00 %","  4.07 %","  2.75 %","  3.03 %","   .00 %","   .00 %","  4.00 %","   .00 %","  2.07 %"," 22.22 %","  4.00 %","  6.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.66 %","   .00 %","   .00 %","  6.25 %","","   .00 %","  4.00 %","  2.94 %"," 12.00 %","   .00 %","   .00 %","  5.85 %","   .00 %","  3.33 %","   .00 %","  4.79 %","  4.00 %","   .00 %"," 18.18 %","   .00 %","   .00 %","   .00 %","  5.09 %","   .00 %","  3.20 %","   .00 %","   .00 %","   .00 %","  3.03 %","  4.29 %","  8.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.14 %","   .00 %","  5.16 %","  4.47 %","   .00 %","   .00 %","  6.35 %","   .00 %"
"2020-05-21","   .00 %","   .00 %","   .00 %","   .00 %","  1.97 %","   .00 %","   .00 %","  1.67 %","  4.65 %"," -3.33 %"," -2.70 %","  4.35 %","  2.31 %","  8.04 %","   .00 %","   .00 %","   .00 %","  5.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","  8.06 %","   .00 %","  3.60 %","  3.23 %","   .00 %"," -5.88 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.41 %","  6.67 %","   .00 %","   .00 %","  5.23 %","   .77 %","   .00 %"," 15.38 %"," 28.57 %"," 14.29 %"," ##.## %","  4.57 %","   .00 %","  9.07 %","   .00 %","   .00 %"," 75.00 %","  5.88 %","  4.11 %","  9.62 %","   .00 %"," 18.18 %","   .00 %","  8.33 %"," 25.00 %","  6.76 %"," ##.## %","  4.91 %","  2.53 %","   .00 %","   .00 %","  5.22 %"," 12.50 %"
"2020-05-22","   .00 %","   .00 %","   .00 %","   .00 %","  1.24 %","   .00 %","   .00 %","  9.84 %","  2.22 %"," -3.45 %","  2.78 %","  4.17 %","  1.91 %"," 13.22 %","  2.94 %","  6.67 %","  5.00 %","  8.54 %","   .00 %","  4.73 %","   .00 %","  3.85 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %"," 11.94 %","   .00 %","  2.93 %","   .00 %","  2.13 %","  6.25 %","   .00 %","   .00 %","   .00 %","  2.86 %","  7.14 %","   .00 %","   .00 %","  3.22 %","   .00 %","  3.23 %","   .00 %","  8.07 %","  1.53 %","   .00 %"," 13.33 %"," 44.44 %","   .00 %","   .00 %","  8.83 %","   .00 %","  5.48 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","  1.75 %","   .00 %","   .00 %","   .00 %","  7.69 %"," 20.00 %","  4.11 %","   .00 %","  4.09 %","  1.90 %","  5.26 %","   .00 %"," 13.48 %","   .00 %"
"2020-05-23","   .00 %","   .00 %","  9.09 %","   .00 %","  1.54 %","   .00 %","   .00 %","  2.99 %","  4.35 %","   .00 %","   .00 %","   .00 %","  1.19 %","  8.76 %","  5.71 %","  6.25 %","   .00 %","  4.49 %","   .00 %","  1.94 %","   .00 %","   .00 %","  6.12 %","  7.69 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","  3.69 %","  3.12 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","  5.56 %","  3.33 %","   .00 %","   .00 %","  4.39 %","   .00 %","  6.25 %","   .00 %","  4.02 %","   .75 %","   .00 %","  5.88 %"," 15.38 %"," 12.50 %","   .00 %","  3.31 %","   .00 %","  1.73 %","   .00 %","   .00 %","   .00 %","  2.78 %","  5.13 %"," 12.07 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","  3.04 %","   .00 %","  1.69 %","  2.98 %","   .00 %","   .00 %","  3.75 %","   .00 %"
"2020-05-24","   .00 %","   .00 %","   .00 %","   .00 %","   .22 %","   .00 %","   .00 %","   .00 %","  2.08 %","   .00 %","   .00 %","   .00 %","   .34 %","  2.01 %","   .00 %","   .00 %","  4.76 %","  3.23 %","   .00 %","  4.43 %","   .00 %","  1.23 %","  1.92 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.56 %","   .00 %","  1.53 %","   .00 %"," -2.08 %"," 11.11 %","   .00 %"," 33.33 %","  3.57 %","  7.89 %","   .00 %","   .00 %"," 50.00 %","  3.31 %","   .00 %","   .00 %","   .00 %","  1.66 %","  2.24 %","   .00 %"," 16.67 %","  6.67 %"," 11.11 %","   .00 %","  5.80 %","   .00 %","  3.02 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","  3.08 %","   .00 %"," 28.57 %","   .00 %"," 14.29 %","   .00 %","  2.65 %","   .00 %","  6.63 %","  1.45 %"," 15.00 %"," 14.29 %","  3.61 %","   .00 %"
"2020-05-25","   .00 %","   .00 %","   .00 %","   .00 %","   .27 %","   .00 %","   .00 %","  1.45 %","  8.16 %","   .00 %","  2.70 %","  4.00 %","  1.34 %","  5.92 %","   .00 %","  5.88 %","  4.55 %","  2.08 %","   .00 %","  5.45 %","  9.09 %","  6.10 %","  1.89 %","  7.14 %","  9.09 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .30 %","   .00 %","  2.13 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  2.44 %","  3.23 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","  4.89 %","   .73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .50 %","   .00 %","  4.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.49 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .86 %","   .00 %","  6.74 %","  1.07 %","   .00 %","   .00 %","  5.81 %","   .00 %"
"2020-05-26","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.29 %","  1.89 %","   .00 %","   .00 %","   .00 %","  4.30 %","   .62 %","  2.70 %","  5.56 %","   .00 %","  2.04 %","   .00 %","  2.87 %","   .00 %","   .00 %","  1.85 %","   .00 %","   .00 %","   .00 %"," -6.67 %","  7.14 %","   .00 %","   .70 %","   .00 %","  6.25 %"," 13.64 %"," ##.## %"," 25.00 %","  6.90 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.60 %","   .00 %","   .00 %","   .00 %","  1.55 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %","   .00 %","   .07 %","   .00 %","  2.46 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.22 %","  2.94 %","   .00 %","  5.00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","  1.46 %","  1.94 %"," 13.04 %","   .00 %","  4.95 %","   .00 %"
"2020-05-27","   .00 %","   .00 %"," 16.67 %","   .00 %","  1.60 %","   .00 %","   .00 %","  1.37 %","   .00 %","  3.57 %","  5.26 %","   .00 %","  3.49 %","  2.47 %","   .00 %","   .00 %","  4.35 %"," -1.00 %","   .00 %","  3.35 %"," ##.## %","  2.30 %","  5.45 %","  6.67 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","  2.48 %","   .00 %","   .00 %","   .00 %","-33.33 %","   .00 %","  3.23 %","  2.38 %","   .00 %","   .00 %","   .00 %","  3.54 %","   .00 %","  2.94 %"," 14.29 %","  1.02 %","  4.35 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %"," 13.19 %","   .00 %","   .86 %"," 25.00 %","  1.30 %","   .00 %","  7.89 %","   .00 %","  1.43 %","   .00 %","  4.76 %","   .00 %"," 11.76 %","   .00 %","  3.42 %","   .00 %","  1.44 %","  2.60 %","  3.85 %","   .00 %","  4.19 %","   .00 %"
"2020-05-28","   .00 %","   .00 %","   .00 %","   .00 %","   .66 %","   .00 %","   .00 %","   .00 %"," -1.85 %"," 10.34 %","  5.00 %","   .00 %","  4.14 %","  3.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.78 %","  8.33 %","  4.49 %","  3.45 %","   .00 %"," 16.67 %","   .00 %","  7.14 %","  4.35 %","   .00 %","  5.32 %","  3.03 %","   .00 %","  4.00 %","   .00 %"," 40.00 %"," 12.50 %","   .00 %","  3.12 %","   .00 %","   .00 %","  3.02 %","   .00 %","   .00 %"," 12.50 %","  3.03 %","  8.33 %","   .00 %","  2.33 %","  5.88 %"," 10.00 %","   .00 %","  1.65 %","   .00 %","  3.23 %","   .00 %","   .00 %"," 14.29 %","  4.88 %","  1.20 %","  4.23 %","   .00 %","  4.55 %","   .00 %","  5.26 %","   .00 %","  2.48 %","   .00 %","  9.91 %","  9.61 %","   .00 %","   .00 %","  3.02 %"," 11.11 %"
"2020-05-29","   .00 %","   .00 %","  7.14 %","   .00 %","   .35 %","   .00 %","   .00 %","  1.35 %","  3.77 %","   .00 %","  2.38 %","   .00 %","  3.83 %","  4.65 %","   .00 %","   .00 %","   .00 %","  8.08 %","   .00 %","  1.04 %","  7.69 %","  1.08 %","  8.33 %"," 12.50 %","  7.14 %","   .00 %","  6.67 %","  5.21 %","  4.55 %","  3.95 %","   .00 %","  3.92 %","  3.85 %","   .00 %","   .00 %","   .00 %","  6.98 %","   .00 %","   .00 %","   .00 %","  6.86 %","   .00 %","   .00 %","   .00 %","  4.41 %","  1.92 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","  2.93 %","   .00 %","  2.14 %","   .00 %","   .00 %","   .00 %","  4.65 %","  3.57 %","  4.05 %"," ##.## %","  4.35 %","   .00 %","  5.00 %","   .00 %","  1.88 %","   .00 %","  2.15 %","  2.31 %","  7.41 %","   .00 %","  9.27 %","   .00 %"
"2020-05-30","   .00 %","   .00 %"," 13.33 %","   .00 %","   .43 %"," 20.00 %","   .00 %","  1.33 %","  1.82 %"," -3.12 %","  2.33 %","   .00 %","  2.84 %"," 19.44 %","   .00 %","   .00 %","   .00 %","   .93 %","   .00 %","  4.64 %","   .00 %","  1.06 %","  1.54 %","  5.56 %","  6.67 %","   .00 %","  6.25 %","  2.97 %","   .00 %","  3.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.87 %","   .00 %"," 33.33 %","   .00 %","  3.06 %","   .00 %","  5.71 %","   .00 %","  4.69 %","   .63 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","  3.75 %","   .00 %","  1.94 %","   .00 %","   .00 %","   .00 %","  2.22 %","  1.15 %","  5.19 %","   .00 %","  4.17 %","   .00 %","   .00 %"," 16.67 %","  3.43 %","   .00 %","  4.20 %","  3.76 %"," 34.48 %","   .00 %","  6.25 %","   .00 %"
"2020-05-31","   .00 %","   .00 %","   .00 %","   .00 %","   .04 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .69 %","  2.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.93 %","  3.57 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","  1.92 %","   .00 %","   .26 %","  2.94 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %"," -1.96 %","   .00 %","   .00 %","   .00 %","  1.23 %","  6.25 %","   .00 %","   .00 %","  1.79 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .47 %","   .00 %","   .63 %","   .00 %","   .00 %","   .00 %","  2.17 %","  2.27 %","  6.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .77 %","   .00 %","  1.61 %","   .87 %","  5.13 %","   .00 %","  2.52 %","   .00 %"
"2020-06-01","   .00 %","   .00 %"," 17.65 %","   .00 %","   .04 %","   .00 %","   .00 %","  1.32 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .68 %","  3.17 %","   .00 %","   .00 %","   .00 %","  4.63 %","   .00 %","   .47 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .94 %","   .00 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .63 %","   .00 %","   .00 %","   .00 %","  1.32 %","  1.85 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .64 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","  2.13 %","   .00 %","  6.98 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .51 %","   .00 %","  1.98 %","  1.87 %","  2.44 %","   .00 %","  2.05 %","   .00 %"
"2020-06-02","   .00 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","  1.30 %","  1.79 %","   .00 %","   .00 %","   .00 %","  3.27 %","  -.88 %","   .00 %","   .00 %","   .00 %","   .88 %","   .00 %","   .47 %"," -3.45 %","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.80 %"," -4.35 %","  1.95 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," -3.03 %","   .00 %","   .00 %","  2.63 %","  5.88 %","  2.70 %","   .00 %","   .87 %","   .00 %","   .00 %","  4.44 %"," 15.79 %"," 16.67 %","   .00 %","  1.67 %","   .00 %","  1.10 %","   .00 %","  1.28 %","   .00 %","  4.17 %","  5.56 %","  3.26 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .25 %","   .00 %","  1.17 %","  1.83 %","  7.14 %","   .00 %","  8.43 %","   .00 %"
"2020-06-03","   .00 %","   .00 %","  5.00 %","   .00 %","   .69 %","   .00 %","   .00 %","  1.28 %","  1.75 %","  6.06 %","   .00 %","   .00 %","  1.84 %"," 69.47 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","  2.79 %","   .00 %","  2.08 %","  2.94 %"," 10.00 %","  6.25 %","   .00 %"," 11.76 %","  3.64 %","   .00 %","  1.33 %","  2.86 %","  5.45 %","   .00 %","   .00 %","   .00 %","  5.56 %","  5.77 %","   .00 %"," 50.00 %","   .00 %","  1.30 %","   .00 %","  2.63 %"," 22.22 %","  3.02 %","  3.03 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","  1.99 %","   .00 %","  1.86 %","   .00 %","  2.53 %","   .00 %","  2.00 %","  3.16 %","  2.11 %","   .00 %"," 11.54 %","   .00 %","   .00 %","   .00 %","  6.53 %","   .00 %","   .38 %","  3.05 %","   .00 %"," 25.00 %","  5.19 %","   .00 %"
"2020-06-04","   .00 %","   .00 %"," -4.76 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","  2.07 %","   .78 %","  5.26 %","   .00 %","  4.00 %","  1.75 %","   .00 %","  1.81 %","  3.57 %","   .00 %","   .00 %","   .00 %"," -5.88 %","   .00 %","   .00 %","  1.75 %","   .00 %","  2.38 %","   .00 %"," 10.34 %","  3.70 %"," 33.33 %","   .00 %","   .00 %","   .00 %","  3.12 %","-16.67 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","  2.93 %","  2.35 %","   .00 %","  4.26 %"," 16.67 %","   .00 %","   .00 %","  2.28 %","   .00 %","  1.98 %","   .00 %","   .00 %","   .00 %","  3.92 %","  3.06 %","  3.09 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.92 %","  2.82 %","  4.44 %","-10.00 %","  8.80 %"," 10.00 %"
"2020-06-05"," 25.00 %"," 50.00 %","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.41 %","   .00 %","   .00 %","  1.39 %","  2.07 %"," -2.50 %","   .00 %","   .00 %","  2.59 %","   .00 %","   .44 %"," 17.24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-10.53 %","  5.17 %","   .00 %","  1.04 %","   .00 %","  6.25 %","  3.57 %","   .00 %","   .00 %","  2.63 %","  3.64 %","   .00 %","   .00 %","   .00 %","  1.90 %","   .00 %","   .00 %","  9.09 %","  2.85 %","  1.72 %","   .00 %","  2.04 %"," 10.71 %"," 64.29 %","   .00 %","  2.18 %","   .00 %","  1.64 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.96 %","  2.00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .94 %","   .00 %","  2.26 %","  1.70 %","  4.26 %"," 11.11 %","  8.09 %","   .00 %"
"2020-06-06","   .00 %","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","  1.75 %","   .25 %","   .00 %","  5.26 %","  3.85 %","  1.68 %","   .00 %","  3.10 %"," -2.94 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","  5.88 %","  1.64 %","  4.55 %","   .64 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %"," 10.53 %","   .00 %","   .00 %","   .00 %","  1.65 %","   .00 %","  5.13 %","   .00 %","  3.95 %","  1.69 %","   .00 %","   .00 %","  6.45 %"," 43.48 %","   .00 %","  1.49 %","   .00 %","   .44 %","   .00 %","   .00 %","   .00 %","  5.66 %","  5.71 %","  2.94 %","   .00 %"," 18.75 %","   .00 %","   .00 %","   .00 %","  1.64 %"," 50.00 %","  1.84 %","  2.19 %","  4.08 %","   .00 %","  5.99 %","   .00 %"
"2020-06-07","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .00 %","   .00 %","  1.27 %","  1.72 %","   .00 %","  4.55 %","   .00 %","  3.56 %","  1.27 %","   .00 %","   .00 %","   .00 %","  1.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","  5.56 %","  3.23 %","   .00 %","   .55 %","   .00 %","  1.47 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  1.59 %","  9.09 %","   .00 %","   .00 %","  1.44 %","  5.56 %","  2.44 %","   .00 %","  2.66 %","  1.67 %","   .00 %","   .00 %","   .00 %","  6.06 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","  2.47 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.64 %"," 11.76 %","   .00 %","  8.76 %","   .00 %"
"2020-06-08","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","  7.41 %","   .81 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","  5.26 %","  1.56 %","   .00 %","   .94 %","   .00 %","  1.45 %","   .00 %"," ##.## %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .99 %","   .00 %","   .00 %","  8.33 %","  2.59 %","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .05 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .00 %","   .95 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .72 %","  1.86 %","  1.75 %","   .00 %","  3.12 %","   .00 %"
"2020-06-09"," 20.00 %","   .00 %","   .00 %","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","  2.17 %","   .00 %","  1.75 %","  1.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","  3.03 %","  1.02 %","   .00 %","   .00 %"," -5.88 %","   .00 %"," -5.00 %","  3.08 %","   .00 %","   .70 %","  2.78 %"," 10.00 %","  6.06 %","-37.50 %","   .00 %","   .00 %","  3.12 %","  2.78 %"," 20.00 %","   .00 %","   .82 %","   .00 %","   .00 %","   .00 %","  4.33 %","   .00 %","   .00 %","  2.00 %","  3.03 %"," 11.43 %","   .00 %","  1.47 %","   .00 %","   .99 %","   .00 %","  1.20 %"," 12.50 %","  5.26 %","  3.51 %","   .94 %","   .00 %","  2.38 %","   .00 %","  4.76 %","   .00 %","  2.73 %","   .00 %","   .72 %","   .73 %","   .00 %"," 30.00 %","  8.56 %","  9.09 %"
"2020-06-10","   .00 %","   .00 %","  5.00 %","   .00 %","   .25 %","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %","  4.26 %","   .00 %","  1.49 %","   .99 %","   .00 %","   .00 %","   .00 %","  1.61 %","   .00 %","  2.49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","  2.99 %","   .00 %","  1.00 %","   .00 %","  5.19 %","  2.86 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %"," 16.67 %","   .00 %","  1.37 %"," 21.05 %","   .00 %","   .00 %","  1.73 %","   .54 %","   .00 %","   .00 %","  5.88 %"," 30.77 %","   .00 %","   .67 %","   .00 %","  1.40 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.69 %","   .93 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .88 %","   .00 %","   .71 %","  1.57 %","  5.17 %","   .00 %","  6.03 %","  8.33 %"
"2020-06-11","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %"," 16.67 %","   .00 %","  2.47 %","  1.67 %","   .00 %","  2.04 %","   .00 %","  1.36 %","   .98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.62 %","   .00 %","  2.02 %","  1.41 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  2.90 %","  4.35 %","   .84 %","   .00 %"," 16.05 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.45 %","   .00 %"," 28.57 %"," 33.33 %","  1.36 %"," 13.04 %","  2.38 %","  7.69 %","  4.08 %","   .00 %","   .00 %","   .00 %","  2.78 %"," 29.41 %","   .00 %","   .72 %","   .00 %","   .69 %"," 40.00 %","   .00 %","   .00 %","   .00 %","  7.50 %","   .00 %","   .00 %"," 11.36 %","   .00 %","  4.55 %","   .00 %","  2.63 %","   .00 %","  1.41 %","  2.73 %","  3.28 %","  7.69 %","  3.50 %"," 15.38 %"
