"date","Karnataka/BAGALKOTE","Karnataka/BIDAR","Karnataka/Bagalkote","Karnataka/Ballari","Karnataka/Belagavi","Karnataka/Bengaluru Rural","Karnataka/Bengaluru Urban","Karnataka/Bengaluru urban","Karnataka/Bidar","Karnataka/Chamarajanagara","Karnataka/Chikkaballapura","Karnataka/Chikkamagaluru","Karnataka/Chitradurga","Karnataka/DAKSHINA KANNADA","Karnataka/Dakshina Kannada","Karnataka/Davanagere","Karnataka/Dharwad","Karnataka/Gadag","Karnataka/HASSAN","Karnataka/HAVERI","Karnataka/Hassan","Karnataka/Haveri","Karnataka/KALABURAGI","Karnataka/KOPPAL","Karnataka/Kalaburagi","Karnataka/Kodagu","Karnataka/Kolar","Karnataka/Koppal","Karnataka/MANDYA","Karnataka/Mandya","Karnataka/Mysuru","Karnataka/Other State","Karnataka/RAICHUR","Karnataka/Raichur","Karnataka/Ramanagara","Karnataka/Shivamogga","Karnataka/Tumakuru","Karnataka/UDUPI","Karnataka/UTTARA KANNADA","Karnataka/Udupi","Karnataka/Uttara Kannada","Karnataka/Vijayapura","Karnataka/Yadgir"
"2020-10-19","","","   .75 %","   .52 %","   .33 %","  1.23 %","   .81 %","","   .09 %","   .97 %","  1.96 %","   .60 %","   .94 %","","   .38 %","   .54 %","   .42 %","   .19 %","","","   .45 %","   .71 %","","","   .39 %","   .72 %","   .53 %","   .83 %","","   .86 %","   .34 %","","","   .30 %","   .17 %","   .33 %","  1.35 %","","","   .49 %","   .23 %","   .38 %","   .15 %"
"2020-10-20","","","   .21 %","   .52 %","   .37 %","  2.23 %","   .91 %","","   .15 %","   .57 %","  1.65 %","   .90 %","   .96 %","","   .51 %","  1.06 %","   .52 %","   .37 %","","","  1.06 %","   .43 %","","","   .35 %","   .54 %","   .37 %","   .60 %","","   .71 %","  1.00 %","","","   .19 %","   .35 %","   .59 %","  1.72 %","","","   .49 %","  1.50 %","   .68 %","   .38 %"
"2020-10-21","","","   .90 %","   .40 %","   .27 %","  2.51 %","   .87 %","","   .21 %","   .59 %","  1.13 %","   .62 %","   .64 %","","   .75 %","  1.55 %","   .67 %","   .39 %","","","   .59 %","   .23 %","","","   .43 %","  1.14 %","   .63 %","   .40 %","","  1.35 %","   .48 %","","","   .26 %","   .35 %","   .89 %","   .74 %","","","   .56 %","   .61 %","   .32 %","   .32 %"
"2020-10-22","","","   .46 %","   .60 %","   .25 %","  1.87 %","   .89 %","","   .09 %","   .51 %","  2.29 %","   .68 %","   .68 %","","   .54 %","   .29 %","   .66 %","   .36 %","","","   .40 %","   .98 %","","","   .29 %","  1.08 %","   .66 %","   .38 %","","  1.23 %","   .67 %","","","   .24 %","   .24 %","   .47 %","   .95 %","","","   .67 %","   .49 %","   .70 %","   .37 %"
"2020-10-23","","","   .13 %","   .32 %","   .33 %","  1.00 %","   .84 %","","   .04 %","   .70 %","  1.02 %","   .86 %","   .85 %","","  1.14 %","  1.49 %","   .45 %","   .12 %","","","   .46 %","   .32 %","","","   .32 %","   .81 %","   .60 %","   .21 %","","  1.07 %","   .48 %","","","   .54 %","   .17 %","   .23 %","   .51 %","","","   .24 %","   .92 %","   .77 %","   .36 %"
"2020-10-24","","","   .44 %","   .35 %","   .30 %","   .66 %","   .70 %","","   .10 %","   .59 %","   .73 %","   .71 %","   .72 %","","   .46 %","   .26 %","   .46 %","   .14 %","","","   .57 %","   .30 %","","","   .37 %","   .72 %","   .57 %","   .37 %","","  1.02 %","   .37 %","","","   .19 %","   .33 %","   .39 %","  1.17 %","","","   .38 %","   .39 %","   .52 %","   .27 %"
"2020-10-25","","","   .32 %","   .36 %","   .19 %","  1.51 %","   .76 %","","   .10 %","   .38 %","   .46 %","   .30 %","   .84 %","","   .47 %","   .35 %","   .32 %","   .21 %","","","   .43 %","   .09 %","","","   .32 %","   .75 %","   .61 %","   .39 %","","   .53 %","   .30 %","","","   .23 %","   .35 %","   .16 %","   .71 %","","","   .55 %","   .37 %","   .41 %","   .32 %"
"2020-10-26","","","   .39 %","   .13 %","   .10 %","   .55 %","   .49 %","","   .04 %","   .45 %","   .52 %","   .36 %","   .72 %","","   .52 %","   .61 %","   .21 %","   .04 %","","","   .40 %","   .39 %","","","   .19 %","   .83 %","   .93 %","   .17 %","","   .35 %","   .30 %","","","   .28 %","   .15 %","   .01 %","   .28 %","","","   .20 %","   .41 %","   .52 %","   .09 %"
"2020-10-27","","","   .26 %","   .17 %","   .20 %","   .59 %","   .57 %","","   .19 %","   .59 %","   .67 %","   .47 %","   .58 %","","   .41 %","   .18 %","   .22 %","   .14 %","","","   .47 %","   .19 %","","","   .16 %","   .91 %","   .20 %","   .17 %","","   .76 %","   .40 %","","","   .17 %","   .40 %","   .51 %","   .46 %","","","   .40 %","   .62 %","  1.05 %","   .19 %"
"2020-10-28","","","   .20 %","   .19 %","   .17 %","   .38 %","   .49 %","","   .12 %","   .48 %","   .63 %","   .46 %","   .58 %","","   .33 %","   .29 %","   .07 %","   .21 %","","","   .52 %","   .17 %","","","   .15 %","   .31 %","   .91 %","   .08 %","","   .48 %","   .36 %","","","   .24 %","   .25 %","   .33 %","   .64 %","","","   .30 %","   .25 %","   .30 %","   .13 %"
"2020-10-29","","","   .15 %","   .20 %","   .17 %","   .51 %","   .66 %","","   .20 %","   .63 %","   .38 %","   .31 %","   .34 %","","   .32 %","   .46 %","   .37 %","   .11 %","","","   .46 %","   .53 %","","","   .18 %","   .27 %","   .34 %","   .19 %","","   .70 %","   .43 %","","","   .15 %","   .71 %","   .62 %","   .67 %","","","   .30 %","   .78 %","   .58 %","   .29 %"
"2020-10-30","","","   .15 %","   .22 %","   .23 %","   .45 %","   .54 %","","   .09 %","   .52 %","  1.29 %","   .55 %","  1.00 %","","   .46 %","   .27 %","   .21 %","   .16 %","","","   .47 %","   .07 %","","","   .25 %","  1.00 %","   .75 %","   .20 %","","   .75 %","   .25 %","","","   .07 %","   .13 %","   .17 %","   .64 %","","","   .20 %","   .40 %","   .61 %","   .17 %"
"2020-10-31","","","   .18 %","   .19 %","   .14 %","   .27 %","   .48 %","","   .04 %","   .47 %","   .29 %","   .28 %","   .48 %","","   .32 %","   .23 %","   .13 %","   .22 %","","","   .70 %","   .28 %","","","   .16 %","   .35 %","   .57 %","   .06 %","","   .53 %","   .34 %","","","   .12 %","   .18 %","   .09 %","   .26 %","","","   .22 %","   .19 %","   .98 %","   .20 %"
"2020-11-01","","","   .15 %","   .17 %","   .17 %","   .49 %","   .64 %","","   .07 %","   .42 %","   .18 %","   .35 %","   .53 %","","   .33 %","   .23 %","   .19 %","   .17 %","","","   .58 %","   .20 %","","","   .22 %","   .68 %","   .72 %","   .20 %","","   .27 %","   .31 %","","","   .09 %","   .18 %","   .35 %","   .50 %","","","   .21 %","   .41 %","   .69 %","   .11 %"
"2020-11-02","","","   .03 %","   .16 %","   .12 %","   .22 %","   .42 %","","   .06 %","   .32 %","   .52 %","   .37 %","   .35 %","","   .17 %","   .15 %","   .09 %","   .07 %","","","   .35 %","   .06 %","","","   .16 %","   .06 %","   .19 %","   .21 %","","   .55 %","   .21 %","","","   .26 %","   .29 %","   .21 %","   .59 %","","","   .14 %","   .34 %","   .36 %","   .24 %"
"2020-11-03","","","   .17 %","   .12 %","   .11 %","   .21 %","   .43 %","","   .09 %","   .42 %","   .11 %","   .44 %","   .28 %","","   .40 %","   .19 %","   .12 %","   .05 %","","","   .46 %","   .09 %","","","   .11 %","   .18 %","  1.01 %","   .11 %","","   .53 %","   .26 %","","","   .11 %","   .28 %","   .45 %","   .52 %","","","   .09 %","   .36 %","   .39 %","   .07 %"
"2020-11-04","","","   .36 %","   .18 %","   .19 %","   .56 %","   .57 %","","   .03 %","   .28 %","   .06 %","   .23 %","   .42 %","","   .23 %","   .04 %","   .19 %","   .02 %","","","   .68 %","   .19 %","","","   .23 %","   .20 %","   .88 %","   .19 %","","   .55 %","   .35 %","","","   .15 %","   .32 %","   .15 %","   .45 %","","","   .23 %","   .45 %","   .34 %","   .18 %"
"2020-11-05","","","   .11 %","   .12 %","   .16 %","   .32 %","   .47 %","","   .09 %","   .43 %","   .92 %","   .40 %","   .23 %","","   .27 %","   .26 %","   .28 %","   .10 %","","","   .54 %","   .21 %","","","   .16 %","   .73 %","   .67 %","   .06 %","","   .60 %","   .35 %","","","   .07 %","   .45 %","   .13 %","   .86 %","","","   .21 %","   .35 %","   .28 %","   .14 %"
"2020-11-06","","","   .19 %","   .18 %","   .13 %","   .42 %","   .45 %","","   .01 %","   .30 %","   .28 %","   .33 %","   .29 %","","   .26 %","   .21 %","   .16 %","   .05 %","","","   .38 %","   .06 %","","","   .16 %","   .57 %","   .56 %","   .12 %","","   .69 %","   .31 %","","","   .13 %","   .46 %","   .27 %","   .75 %","","","   .28 %","   .13 %","   .41 %","   .18 %"
"2020-11-07","","","   .18 %","   .15 %","   .08 %","   .42 %","   .30 %","","   .03 %","   .21 %","   .49 %","   .50 %","   .78 %","","   .23 %","   .21 %","   .06 %","   .07 %","","","   .32 %","   .25 %","","","   .12 %","   .36 %","   .22 %","   .16 %","","   .39 %","   .16 %","","","   .06 %","   .40 %","   .11 %","   .77 %","","","   .08 %","   .22 %","   .45 %","   .08 %"
"2020-11-08","","","   .05 %","   .14 %","   .16 %","   .11 %","   .45 %","","   .12 %","   .28 %","   .05 %","   .20 %","   .83 %","","   .25 %","   .19 %","   .29 %","   .10 %","","","   .37 %","   .07 %","","","   .16 %","   .80 %","   .24 %","   .01 %","","   .64 %","   .28 %","","","   .24 %","   .16 %","   .19 %","   .21 %","","","   .19 %","   .10 %","   .30 %","   .26 %"
"2020-11-09","","","   .17 %","   .10 %","   .14 %","   .56 %","   .28 %","","   .04 %","   .20 %","   .49 %","   .06 %","   .54 %","","   .06 %","   .09 %","   .16 %","   .04 %","","","   .19 %","   .13 %","","","   .17 %","   .28 %","   .60 %","   .12 %","","   .42 %","   .19 %","","","   .15 %","   .04 %","   .13 %","   .30 %","","","   .13 %","   .36 %","   .29 %","   .03 %"
"2020-11-10","","","   .08 %","   .09 %","   .12 %","   .33 %","   .34 %","","   .14 %","   .21 %","   .49 %","   .33 %","   .24 %","","   .28 %","   .14 %","   .09 %","   .06 %","","","   .42 %","   .13 %","","","   .05 %","   .14 %","   .29 %","   .12 %","","   .49 %","   .28 %","","","   .18 %","   .39 %","   .12 %","   .62 %","","","   .12 %","   .15 %","   .60 %","   .25 %"
"2020-11-11","","","   .11 %","   .11 %","   .11 %","   .29 %","   .47 %","","   .09 %","   .21 %","   .13 %","   .43 %","   .43 %","","   .20 %","   .14 %","   .10 %","   .10 %","","","   .23 %","   .20 %","","","   .16 %","   .40 %","   .18 %","   .04 %","","   .32 %","   .23 %","","","   .11 %","   .16 %","   .12 %","   .27 %","","","   .09 %","   .16 %","   .25 %","   .14 %"
"2020-11-12","","","   .11 %","   .11 %","   .22 %","   .26 %","   .30 %","","   .04 %","   .19 %","   .21 %","   .29 %","   .32 %","","   .17 %","   .14 %","   .09 %","   .05 %","","","   .38 %","   .06 %","","","   .25 %","   .16 %","   .20 %","   .21 %","","   .42 %","   .23 %","","","   .07 %","   .17 %","   .24 %","   .36 %","","","   .14 %","   .24 %","   .39 %","   .07 %"
"2020-11-13","","","   .07 %","   .07 %","   .21 %","   .30 %","   .29 %","","   .03 %","   .05 %","   .39 %","   .29 %","   .25 %","","   .22 %","   .13 %","   .08 %","   .03 %","","","   .23 %","   .03 %","","","   .13 %","   .43 %","   .25 %","   .03 %","","   .39 %","   .13 %","","","   .16 %","   .20 %","   .19 %","   .83 %","","","   .09 %","   .17 %","   .25 %","   .06 %"
"2020-11-14","","","   .06 %","   .09 %","   .20 %","   .35 %","   .34 %","","   .04 %","   .23 %","   .18 %","   .13 %","   .18 %","","   .13 %","   .14 %","   .06 %","   .10 %","","","   .39 %","   .19 %","","","   .07 %","   .39 %","   .44 %","   .10 %","","   .26 %","   .28 %","","","   .14 %","   .16 %","   .18 %","   .27 %","","","   .12 %","   .32 %","   .25 %","   .11 %"
"2020-11-15","","","   .06 %","   .05 %","   .19 %","   .08 %","   .24 %","","   .10 %","   .11 %","   .27 %","   .09 %","   .40 %","","   .11 %","   .09 %","   .08 %","   .05 %","","","   .10 %","   .05 %","","","   .15 %","   .41 %","   .16 %","   .04 %","","   .26 %","   .14 %","","","   .20 %","   .24 %","   .18 %","   .35 %","","","   .06 %","   .34 %","   .05 %","   .07 %"
"2020-11-16","","","   .04 %","   .04 %","   .11 %","   .27 %","   .17 %","","   .13 %","   .10 %","   .22 %","   .13 %","   .12 %","","   .16 %","   .10 %","   .02 %","   .08 %","","","   .20 %","   .04 %","","","   .10 %","   .04 %","   .10 %","   .01 %","","   .31 %","   .13 %","","","   .11 %","   .10 %","   .02 %","   .07 %","","","   .04 %","   .14 %","   .14 %","   .05 %"
"2020-11-17","","","   .18 %","   .04 %","   .04 %","   .23 %","   .20 %","","   .24 %","   .11 %","   .18 %","   .22 %","   .10 %","","   .10 %","   .11 %","   .02 %","   .03 %","","","   .11 %","   .04 %","","","   .07 %","   .16 %","   .10 %","   .13 %","","   .21 %","   .10 %","","","   .10 %","   .13 %","   .05 %","   .40 %","","","   .09 %","   .24 %","   .12 %","   .06 %"
"2020-11-18","","","   .10 %","   .05 %","   .13 %","   .19 %","   .26 %","","   .10 %","   .06 %","   .12 %","   .06 %","   .33 %","","   .14 %","   .08 %","   .07 %","   .11 %","","","   .27 %","   .05 %","","","   .07 %","   .25 %","   .24 %","   .01 %","","   .31 %","   .20 %","","","   .06 %","   .14 %","   .08 %","   .38 %","","","   .15 %","   .23 %","   .91 %","   .12 %"
"2020-11-19","","","   .06 %","   .02 %","   .15 %","   .18 %","   .29 %","","   .06 %","   .19 %","   .28 %","   .08 %","   .22 %","","   .17 %","   .13 %","   .11 %","   .05 %","","","   .20 %","   .05 %","","","   .06 %","   .33 %","   .22 %","   .05 %","","   .20 %","   .11 %","","","   .09 %","   .14 %","   .25 %","   .46 %","","","   .08 %","   .28 %","   .58 %","   .01 %"
"2020-11-20","","","   .17 %","   .14 %","   .15 %","   .38 %","   .30 %","","   .09 %","   .21 %","   .09 %","   .07 %","   .25 %","","   .11 %","   .08 %","   .14 %","   .10 %","","","   .11 %","   .08 %","","","   .02 %","   .14 %","   .17 %","   .02 %","","   .36 %","   .09 %","","","   .08 %","   .34 %","   .14 %","   .21 %","","","   .08 %","   .24 %","   .15 %","   .07 %"
"2020-11-21","","","   .07 %","   .10 %","   .14 %","   .13 %","   .27 %","","   .17 %","   .30 %","   .32 %","   .11 %","   .26 %","","   .15 %","   .13 %","   .06 %","   .11 %","","","   .09 %","   .08 %","","","   .04 %","   .23 %","   .28 %","   .04 %","","   .20 %","   .25 %","","","   .07 %","   .20 %","   .06 %","   .41 %","","","   .08 %","   .16 %","   .47 %","   .11 %"
"2020-11-22","","","   .03 %","   .06 %","   .13 %","   .24 %","   .29 %","","   .09 %","   .26 %","   .06 %","   .08 %","   .14 %","","   .15 %","   .11 %","   .06 %","   .09 %","","","   .17 %","   .24 %","","","   .06 %","   .19 %","   .16 %","   .15 %","","   .18 %","   .20 %","","","   .24 %","   .13 %","   .10 %","   .06 %","","","   .10 %","   .17 %","   .20 %","   .09 %"
"2020-11-23","","","   .13 %","   .09 %","   .06 %","   .20 %","   .20 %","","   .06 %","   .21 %","   .16 %","   .16 %","   .20 %","","   .09 %","   .08 %","   .06 %","   .20 %","","","   .15 %","   .09 %","","","   .28 %","   .12 %","   .39 %","   .04 %","","   .32 %","   .21 %","","","   .06 %","   .14 %","   .09 %","   .39 %","","","   .09 %","   .22 %","   .12 %","   .12 %"
"2020-11-24","","","   .01 %","   .06 %","   .11 %","   .51 %","   .25 %","","   .20 %","   .21 %","   .30 %","   .12 %","   .31 %","","   .10 %","   .12 %","   .07 %","   .10 %","","","   .13 %","   .26 %","","","   .20 %","   .33 %","   .27 %","   .03 %","","   .20 %","   .32 %","","","   .25 %","   .11 %","   .16 %","   .41 %","","","   .08 %","   .13 %","   .30 %","   .10 %"
"2020-11-25","","","   .04 %","   .06 %","   .09 %","   .29 %","   .25 %","","   .04 %","   .19 %","   .03 %","   .14 %","   .52 %","","   .12 %","   .18 %","   .11 %","   .06 %","","","   .14 %","   .31 %","","","   .13 %","   .10 %","   .21 %","   .03 %","","   .21 %","   .12 %","","","   .19 %","   .14 %","   .05 %","   .19 %","","","   .08 %","   .27 %","   .14 %","   .08 %"
"2020-11-26","","","   .05 %","   .03 %","   .12 %","   .19 %","   .23 %","","   .09 %","   .13 %","   .24 %","   .25 %","   .09 %","","   .18 %","   .10 %","   .09 %","   .21 %","","","   .19 %","   .09 %","","","   .09 %","   .29 %","   .10 %","   .04 %","","   .13 %","   .20 %","","","   .07 %","   .11 %","   .08 %","   .16 %","","","   .12 %","   .13 %","   .07 %","   .06 %"
"2020-11-27","","","   .04 %","   .07 %","   .07 %","   .18 %","   .22 %","","   .07 %","   .19 %","   .13 %","   .21 %","   .27 %","","   .21 %","   .12 %","   .05 %","   .02 %","","","   .12 %","   .47 %","","","   .07 %","   .30 %","   .22 %","   .01 %","","   .15 %","   .15 %","","","   .16 %","   .17 %","   .11 %","   .27 %","","","   .13 %","   .24 %","   .09 %","   .04 %"
"2020-11-28","","","   .13 %","   .06 %","   .17 %","   .23 %","   .20 %","","   .14 %","   .16 %","   .34 %","   .22 %","   .34 %","","   .19 %","   .13 %","   .10 %","   .02 %","","","   .17 %","   .18 %","","","   .16 %","   .19 %","   .03 %","   .07 %","","   .17 %","   .15 %","","","   .17 %","   .18 %","   .12 %","   .31 %","","","   .13 %","   .16 %","   .12 %","   .01 %"
"2020-11-29","","","   .03 %","   .03 %","   .10 %","   .22 %","   .19 %","","   .11 %","   .08 %","   .18 %","   .19 %","   .17 %","","   .15 %","   .07 %","   .07 %","   .08 %","","","   .15 %","   .09 %","","","   .09 %","   .21 %","   .13 %","   .02 %","","   .26 %","   .07 %","","","   .13 %","   .01 %","   .10 %","   .17 %","","","   .17 %","   .15 %","   .18 %","   .09 %"
"2020-11-30","","","   .02 %","   .03 %","   .05 %","   .13 %","   .12 %","","   .03 %","   .06 %","   .08 %","   .11 %","   .01 %","","   .08 %","   .05 %","   .04 %","   .03 %","","","   .17 %","  1.16 %","","","   .07 %","   .08 %","   .13 %","   .07 %","","   .16 %","   .08 %","","","   .07 %","   .11 %","   .07 %","   .18 %","","","   .06 %","   .15 %","   .22 %","   .04 %"
"2020-12-01","","","   .08 %","   .02 %","   .11 %","   .22 %","   .21 %","","   .01 %","   .16 %","   .10 %","   .14 %","   .24 %","","   .11 %","   .06 %","   .05 %","   .04 %","","","   .19 %","   .08 %","","","   .04 %","   .17 %","   .27 %","   .06 %","","   .22 %","   .10 %","","","   .12 %","   .07 %","   .06 %","   .21 %","","","   .06 %","   .23 %","   .09 %","   .10 %"
"2020-12-26","","","   .01 %","   .02 %","   .05 %","   .07 %","   .13 %","","   .10 %","   .16 %","   .21 %","   .07 %","   .07 %","","   .11 %","   .06 %","   .03 %","   .06 %","","","   .06 %","   .01 %","","","   .07 %","   .26 %","   .09 %","   .04 %","","   .09 %","   .12 %","","","   .01 %","   .03 %","   .14 %","   .14 %","","","   .01 %","   .09 %","   .09 %","   .00 %"
"2020-12-27","","","   .03 %","   .03 %","   .07 %","   .11 %","   .15 %","","   .10 %","   .17 %","   .26 %","   .07 %","   .15 %","","   .06 %","   .07 %","   .08 %","   .04 %","","","   .13 %","   .03 %","","","   .06 %","   .13 %","   .10 %","   .02 %","","   .10 %","   .08 %","","","   .04 %","   .00 %","   .06 %","   .09 %","","","   .00 %","   .08 %","   .04 %","   .01 %"
"2020-12-28","","","   .00 %","   .03 %","   .05 %","   .06 %","   .08 %","","   .01 %","   .13 %","   .23 %","   .09 %","   .07 %","","   .02 %","   .02 %","   .06 %","   .01 %","","","   .03 %","   .01 %","","","   .07 %","   .51 %","   .08 %","   .03 %","","   .14 %","   .12 %","","","   .04 %","   .00 %","   .08 %","   .09 %","","","   .06 %","   .06 %","   .07 %","   .01 %"
"2020-12-29","","","   .01 %","   .04 %","   .02 %","   .02 %","   .10 %","","   .01 %","   .13 %","   .15 %","   .05 %","   .05 %","","   .11 %","   .06 %","   .05 %","   .00 %","","","   .09 %","   .00 %","","","   .02 %","   .02 %","   .34 %","   .04 %","","   .08 %","   .05 %","","","   .01 %","   .00 %","   .03 %","   .16 %","","","   .03 %","   .04 %","   .04 %","   .01 %"
"2020-12-30","","","   .06 %","   .03 %","   .10 %","   .05 %","   .15 %","","   .10 %","   .19 %","   .25 %","   .06 %","   .14 %","","   .10 %","   .04 %","   .09 %","   .01 %","","","   .11 %","   .06 %","","","   .08 %","   .34 %","   .08 %","   .01 %","","   .10 %","   .07 %","","","   .02 %","   .06 %","   .09 %","   .12 %","","","   .05 %","   .05 %","   .14 %","   .04 %"
"2020-12-31","","","   .07 %","   .02 %","   .09 %","   .14 %","   .15 %","","   .07 %","   .09 %","   .16 %","   .07 %","   .15 %","","   .11 %","   .07 %","   .03 %","   .04 %","","","   .02 %","   .01 %","","","   .09 %","   .26 %","   .11 %","   .05 %","","   .07 %","   .09 %","","","   .00 %","   .07 %","   .09 %","   .12 %","","","   .09 %","   .07 %","   .05 %","   .07 %"
"2021-01-01","","","   .12 %","   .01 %","   .05 %","   .16 %","   .12 %","","   .08 %","   .19 %","   .24 %","   .06 %","   .28 %","","   .08 %","   .05 %","   .02 %","   .11 %","","","   .07 %","   .02 %","","","   .05 %","   .13 %","   .15 %","   .00 %","","   .07 %","   .05 %","","","   .02 %","   .00 %","   .09 %","   .14 %","","","   .06 %","   .12 %","   .14 %","   .06 %"
"2021-01-02","","","   .03 %","   .06 %","   .06 %","   .07 %","   .09 %","","   .10 %","   .20 %","   .24 %","   .08 %","   .04 %","","   .12 %","   .02 %","   .05 %","   .01 %","","","   .03 %","   .03 %","","","   .08 %","   .22 %","   .08 %","   .04 %","","   .08 %","   .15 %","","","   .04 %","   .00 %","   .02 %","   .08 %","","","   .05 %","   .20 %","   .18 %","   .02 %"
"2021-01-03","","","   .03 %","   .02 %","   .05 %","   .11 %","   .12 %","","   .01 %","   .14 %","   .26 %","   .08 %","   .06 %","","   .09 %","   .07 %","   .02 %","   .05 %","","","   .07 %","   .07 %","","","   .07 %","   .26 %","   .04 %","   .02 %","","   .06 %","   .08 %","","","   .00 %","   .01 %","   .05 %","   .08 %","","","   .08 %","   .05 %","   .06 %","   .01 %"
"2021-01-04","","","   .01 %","   .04 %","   .05 %","   .06 %","   .08 %","","   .13 %","   .08 %","   .15 %","   .05 %","   .27 %","","   .05 %","   .01 %","   .07 %","   .02 %","","","   .10 %","   .00 %","","","   .09 %","   .04 %","   .12 %","   .01 %","","   .05 %","   .04 %","","","   .06 %","   .01 %","   .02 %","   .03 %","","","   .04 %","   .09 %","   .08 %","   .09 %"
"2021-01-05","","","   .01 %","   .04 %","   .03 %","   .07 %","   .10 %","","   .03 %","   .08 %","   .23 %","   .19 %","   .04 %","","   .14 %","   .02 %","   .07 %","   .04 %","","","   .12 %","   .01 %","","","   .12 %","   .15 %","   .15 %","   .04 %","","   .04 %","   .11 %","","","   .04 %","   .01 %","   .06 %","   .11 %","","","   .11 %","   .11 %","   .06 %","   .04 %"
"2021-01-06","","","   .03 %","   .03 %","   .05 %","   .14 %","   .12 %","","   .06 %","   .12 %","   .24 %","   .04 %","   .08 %","","   .13 %","   .05 %","   .07 %","   .02 %","","","   .09 %","   .00 %","","","   .10 %","   .22 %","   .26 %","   .01 %","","   .07 %","   .04 %","","","   .04 %","   .01 %","   .02 %","   .05 %","","","   .04 %","   .06 %","   .05 %","   .07 %"
"2021-01-07","","","","   .05 %","   .06 %","   .07 %","   .11 %","","   .08 %","   .08 %","   .16 %","   .04 %","   .03 %","","   .11 %","   .06 %","   .07 %","   .00 %","","","   .09 %","   .03 %","","","   .08 %","   .15 %","   .17 %","   .01 %","","   .04 %","   .09 %","","","   .01 %","   .03 %","   .11 %","   .11 %","","","   .02 %","   .09 %","   .11 %","   .02 %"
"2021-01-08","","","   .04 %","   .05 %","   .10 %","   .15 %","   .13 %","","   .10 %","   .09 %","   .06 %","   .10 %","   .07 %","","   .19 %","   .07 %","   .06 %","   .06 %","","","   .05 %","   .00 %","","","   .17 %","   .26 %","   .19 %","   .04 %","","   .14 %","   .09 %","","","   .05 %","   .07 %","   .08 %","   .16 %","","","   .07 %","   .13 %","   .04 %","   .03 %"
"2021-01-09","","","   .01 %","   .02 %","   .09 %","   .08 %","   .12 %","","   .03 %","   .08 %","   .25 %","   .14 %","   .14 %","","   .11 %","   .06 %","   .04 %","   .04 %","","","   .11 %","   .00 %","","","   .06 %","   .05 %","   .56 %","   .03 %","","   .03 %","   .08 %","","","   .11 %","   .00 %","   .09 %","   .06 %","","","   .09 %","   .08 %","   .11 %","   .00 %"
"2021-01-10","","","   .00 %","   .05 %","   .05 %","   .12 %","   .12 %","","   .14 %","   .11 %","   .22 %","   .10 %","   .04 %","","   .12 %","   .09 %","   .04 %","   .01 %","","","   .08 %","   .01 %","","","   .09 %","   .27 %","   .14 %","   .02 %","","   .02 %","   .04 %","","","   .05 %","   .01 %","   .02 %","   .07 %","","","   .03 %","   .09 %","   .04 %","   .07 %"
"2021-01-11","","","   .01 %","   .01 %","   .02 %","   .03 %","   .07 %","","   .07 %","   .03 %","   .07 %","   .04 %","   .10 %","","   .03 %","   .02 %","   .09 %","   .03 %","","","   .06 %","   .02 %","","","   .07 %","   .22 %","   .04 %","   .03 %","","   .02 %","   .07 %","","","   .04 %","   .00 %","   .02 %","   .05 %","","","   .00 %","   .05 %","   .04 %","   .02 %"
"2021-01-12","","","   .02 %","   .04 %","   .05 %","   .09 %","   .10 %","","   .06 %","   .02 %","   .42 %","   .07 %","   .12 %","","   .07 %","   .07 %","   .06 %","   .00 %","","","   .12 %","   .02 %","","","   .10 %","   .07 %","   .10 %","   .01 %","","   .07 %","   .07 %","","","   .05 %","   .03 %","   .06 %","   .08 %","","","   .01 %","   .07 %","   .06 %","   .04 %"
"2021-01-13","","","   .05 %","   .04 %","   .07 %","   .10 %","   .11 %","","   .00 %","   .08 %","   .31 %","   .07 %","   .17 %","","   .06 %","   .11 %","   .02 %","   .03 %","","","   .07 %","   .00 %","","","   .08 %","   .16 %","   .05 %","   .00 %","","   .01 %","   .06 %","","","   .03 %","   .07 %","   .07 %","   .05 %","","","   .02 %","   .04 %","   .02 %","   .01 %"
"2021-01-14","","","   .01 %","   .03 %","   .03 %","   .11 %","   .04 %","","   .10 %","   .11 %","   .06 %","   .09 %","   .14 %","","   .09 %","   .05 %","   .09 %","   .03 %","","","   .04 %","   .01 %","","","   .06 %","   .29 %","   .06 %","   .01 %","","   .01 %","   .04 %","","","   .02 %","","   .03 %","   .03 %","","","   .01 %","   .09 %","   .03 %","   .02 %"
"2021-01-15","","","   .01 %","   .03 %","   .08 %","   .03 %","   .11 %","","   .13 %","   .09 %","   .13 %","   .10 %","   .02 %","","   .11 %","   .03 %","   .05 %","   .00 %","","","   .02 %","   .01 %","","","   .12 %","   .16 %","   .08 %","   .01 %","","   .04 %","   .07 %","","","   .01 %","   .00 %","   .07 %","   .12 %","","","   .03 %","   .11 %","   .05 %","   .00 %"
"2021-01-16","","","   .04 %","   .02 %","   .13 %","   .06 %","   .07 %","","   .07 %","   .06 %","   .14 %","   .08 %","   .06 %","","   .06 %","   .04 %","   .02 %","   .04 %","","","   .04 %","   .02 %","","","   .06 %","   .07 %","   .06 %","   .00 %","","   .05 %","   .07 %","","","   .02 %","   .01 %","   .01 %","   .15 %","","","   .02 %","   .11 %","   .11 %","   .00 %"
