"date","Andaman and Nicobar Islands","Andhra Pradesh","Arunachal Pradesh","Assam","Bihar","Chandigarh","Chhattisgarh","Delhi","Goa","Gujarat","Haryana","Himachal Pradesh","Jammu and Kashmir","Jharkhand","Karnataka","Kerala","Lakshadweep","Madhya Pradesh","Maharashtra","Manipur","Meghalaya","Mizoram","Nagaland","Odisha","Puducherry","Punjab","Rajasthan","Sikkim","Tamil Nadu","Telangana","Tripura","Uttar Pradesh","Uttarakhand","West Bengal"
"2020-09-13","   .72 %","-46.59 %","-65.00 %","-62.48 %","-62.99 %","  5.95 %","-90.36 %","  1.98 %","  2.29 %","-77.83 %","-78.52 %","-89.29 %","-66.35 %","-71.65 %","-67.46 %","-92.16 %","","-82.67 %","-75.84 %","-75.77 %","-76.01 %"," 14.97 %","-64.99 %","-64.62 %","  2.53 %","-76.94 %","-81.38 %"," 67.39 %","-54.41 %","   .00 %","-50.29 %","-72.92 %","-79.16 %","-72.49 %"
"2020-09-14","   .31 %","-34.66 %"," ##.## %","  4.85 %"," -3.96 %","  3.18 %","-73.58 %","  1.48 %","  1.68 %","-49.97 %","-50.69 %","-78.13 %","-43.91 %","-15.59 %","-46.12 %","-87.44 %","","-57.42 %","-45.48 %","-56.48 %","-52.37 %"," -5.68 %"," 28.70 %","-39.16 %","  1.98 %","-50.46 %","-59.02 %"," 42.86 %","-37.62 %","-47.46 %","-44.71 %","-39.16 %","-50.44 %","-60.02 %"
"2020-09-15","   .49 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.21 %"," ##.## %","  1.92 %","  3.31 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %","-51.77 %"," -3.68 %"," 31.61 %"," ##.## %","  1.85 %"," ##.## %"," ##.## %"," 49.09 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-16","   .54 %","-27.65 %","-10.26 %","-29.95 %"," 16.82 %","  4.26 %","-73.14 %","  1.98 %","  3.28 %","-50.64 %","-55.87 %","-74.04 %","-47.36 %","-18.44 %","-46.74 %","-87.59 %","","-56.69 %","-46.48 %"," ##.## %","-44.86 %","  8.60 %"," 30.99 %","-38.05 %","  2.48 %","-49.18 %","-58.81 %"," 29.27 %","-36.03 %","-46.53 %"," 58.65 %","-27.02 %","-49.16 %","-58.39 %"
"2020-09-17","   .31 %","-10.11 %","-17.33 %","-29.82 %"," -7.41 %","  3.33 %","-24.09 %","  1.93 %","  3.26 %"," -9.67 %","-15.13 %","-20.06 %","-15.96 %","-14.99 %","-12.66 %","-27.24 %","","-18.35 %","-13.27 %","-98.45 %","-17.13 %"," 10.00 %"," -9.56 %","-18.64 %","  1.50 %","-17.16 %","-13.68 %"," 25.00 %"," -8.63 %","-13.13 %","-20.99 %","-12.16 %","-19.76 %","-11.76 %"
"2020-09-18","   .76 %","-30.20 %","-98.31 %","-65.10 %","-29.28 %","  2.81 %","-66.76 %","  1.76 %","  2.92 %","-44.06 %","-55.38 %","-72.62 %","-44.63 %","-35.71 %","-43.57 %","-80.35 %","","-52.81 %","-36.74 %","-91.42 %","-44.51 %","  2.04 %","-47.37 %","-47.42 %","  2.26 %","-39.66 %","-59.59 %"," 10.94 %","-32.64 %","-42.69 %","-26.14 %"," ##.## %","-49.78 %","-55.77 %"
"2020-09-19","   .36 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.05 %"," ##.## %","  1.70 %","  3.06 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %","-54.67 %"," -8.48 %"," ##.## %"," ##.## %","  2.48 %"," ##.## %"," ##.## %"," 13.27 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-20","   .19 %","-28.96 %"," ##.## %","-25.47 %","-17.27 %","  2.92 %","-67.87 %","  1.57 %","  1.88 %","-46.90 %","-50.69 %","-73.44 %","-33.98 %"," -3.26 %","-42.97 %","-85.42 %","","-50.50 %","-40.92 %","-20.13 %","-54.53 %"," 16.36 %","-51.09 %","-34.29 %","  2.08 %","-41.73 %","-55.93 %"," 14.71 %","-33.92 %"," ##.## %"," 77.68 %","-25.20 %","-39.07 %","-55.13 %"
"2020-09-21","   .61 %"," ##.## %","-34.87 %"," ##.## %"," ##.## %","  2.14 %","   .00 %","  1.03 %","  1.47 %"," ##.## %"," ##.## %","-72.32 %"," ##.## %","-13.95 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," -4.15 %","-60.11 %","-24.97 %","-52.77 %"," ##.## %","  1.17 %"," ##.## %"," ##.## %"," 14.66 %"," ##.## %"," ##.## %"," 32.35 %"," ##.## %","-42.04 %"," ##.## %"
"2020-09-22","   .50 %","-23.83 %","-45.31 %","-15.57 %","-22.42 %","  2.41 %","-54.08 %","  1.53 %","  2.64 %","-28.91 %","-35.62 %","-38.03 %","-32.25 %","-28.23 %","-36.59 %","-69.86 %","","-36.67 %","-27.34 %","-51.02 %","-50.54 %"," 24.98 %","-45.73 %","-37.85 %","  2.13 %","-25.50 %","-42.85 %"," 15.07 %","-25.05 %","-32.78 %","-32.43 %","-26.14 %","-32.97 %","-41.81 %"
"2020-09-23","   .58 %","-38.22 %","-49.11 %","-43.52 %","-58.26 %","  1.71 %","-85.60 %","  1.47 %","  2.33 %","-74.33 %","-72.41 %","-83.38 %","-57.19 %","-64.03 %","-60.60 %","-88.99 %","","-77.23 %","-70.79 %","-65.85 %","-67.11 %","  5.64 %","-59.12 %","-53.92 %","  2.29 %","-69.44 %","-77.35 %","  6.94 %","-48.62 %","-56.52 %","-35.00 %","-67.06 %","-70.32 %","-67.37 %"
"2020-09-24","   .87 %","-25.40 %"," -2.33 %","-27.77 %","-19.75 %","  2.25 %","-63.29 %","  1.49 %","  2.86 %","-43.50 %","-48.69 %","-69.75 %","-35.51 %","-25.97 %","-39.41 %","-79.31 %","","-47.26 %","-32.90 %","-58.00 %","-46.86 %","  7.09 %","-48.91 %","-39.27 %","  2.76 %","-31.24 %","-55.42 %"," 11.87 %","-29.95 %","-37.75 %"," 24.32 %","-32.99 %","-41.07 %","-53.27 %"
"2020-09-25","   .41 %","-17.80 %","-33.83 %"," -1.40 %","-16.82 %","  2.22 %","-43.55 %","  1.47 %","  2.15 %","-21.66 %","-23.23 %","-32.28 %","-23.54 %","-16.57 %","-30.21 %","-58.33 %","","-29.29 %","-23.16 %","-44.50 %","-42.18 %"," 15.27 %","-31.13 %","-29.14 %","  2.39 %","-17.73 %","-32.43 %"," 15.75 %","-19.16 %","-17.49 %","-22.97 %","-19.16 %"," ##.## %","-30.28 %"
"2020-09-26","   .40 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.50 %"," ##.## %","  1.28 %","  2.04 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","  8.26 %"," ##.## %"," ##.## %","  2.13 %"," ##.## %"," ##.## %","  6.88 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-27","   .54 %","-42.54 %","-53.73 %","-56.85 %","-64.96 %","  1.52 %","-86.10 %","  1.23 %","  1.52 %","-77.51 %","-76.56 %","-85.54 %","-60.67 %","-69.24 %","-65.39 %","-88.95 %","","-79.12 %","-71.74 %","-65.85 %","-67.74 %","-20.07 %","-61.39 %","-56.15 %","  1.41 %","-71.54 %","-80.31 %","  5.09 %","-52.39 %","-59.37 %","-32.39 %","-71.06 %","-75.08 %","-70.60 %"
"2020-09-28","   .24 %","-16.82 %"," ##.## %","-22.08 %"," 26.72 %","  1.08 %","-60.66 %","   .73 %","  1.71 %","-44.03 %","-45.87 %","-68.72 %","-22.84 %","-12.44 %","-35.43 %","-81.21 %","","-44.09 %","-36.40 %"," 26.99 %"," ##.## %"," 24.29 %"," 49.86 %","-20.48 %","  1.08 %","-36.21 %","-51.38 %","  3.19 %","-29.11 %","-36.66 %"," 69.60 %","-21.08 %","-35.35 %","-51.53 %"
"2020-09-29","   .48 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.18 %"," ##.## %","  1.18 %","  1.46 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," -5.50 %"," ##.## %"," ##.## %","  1.43 %"," ##.## %"," ##.## %","  5.07 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-30","   .37 %"," ##.## %"," -6.02 %","-38.23 %"," ##.## %","  1.03 %","-59.41 %","  1.23 %","  2.43 %"," ##.## %"," ##.## %","-68.85 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-20.49 %","-42.89 %","  9.42 %"," 55.04 %"," ##.## %","  1.77 %"," ##.## %"," ##.## %","  8.82 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-01","   .34 %"," ##.## %"," ##.## %"," 56.09 %"," ##.## %","  1.00 %"," ##.## %","  1.09 %","  1.94 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","  6.84 %"," ##.## %"," ##.## %","  1.74 %"," ##.## %"," ##.## %","  4.11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-02","   .26 %","-21.60 %"," 37.04 %","-34.39 %","-27.70 %","  1.28 %","-66.27 %","  1.03 %","  1.86 %","-52.77 %","-52.76 %","-70.44 %","-37.52 %","-31.66 %","-37.84 %","-79.18 %","","-53.66 %","-53.26 %","-40.99 %","-38.22 %","  4.79 %"," -7.66 %","-29.92 %","  1.82 %","-52.43 %","-55.09 %","  4.36 %","-30.77 %","-35.68 %"," -4.82 %","-33.20 %","-43.91 %","-51.19 %"
"2020-10-03","   .26 %"," 28.02 %"," ##.## %"," 61.57 %"," 19.03 %","  1.21 %"," 96.57 %","   .79 %","  1.58 %"," 26.01 %"," 42.89 %"," 70.11 %"," 49.26 %"," 42.70 %"," 40.26 %"," ##.## %",""," 55.79 %"," 37.88 %"," 74.09 %"," 79.39 %"," -6.02 %"," 10.59 %"," 56.16 %","   .76 %"," 52.26 %"," 40.99 %","  3.88 %"," 23.65 %"," 36.55 %"," 58.26 %"," 34.27 %"," 65.04 %"," 33.90 %"
"2020-10-04","   .42 %"," ##.## %"," 58.49 %"," ##.## %"," ##.## %","   .69 %"," ##.## %","   .93 %","  1.50 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.78 %"," ##.## %"," ##.## %","  1.17 %"," ##.## %"," ##.## %","  4.12 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-05","   .39 %"," ##.## %","-11.52 %"," ##.## %"," ##.## %","  1.07 %"," ##.## %","   .67 %","  1.35 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-41.80 %"," ##.## %","-18.43 %","-30.77 %"," ##.## %","   .65 %"," ##.## %"," ##.## %","  1.56 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-06","   .34 %","-17.34 %"," 53.92 %"," -2.30 %"," 24.36 %","  1.02 %","-51.66 %","   .91 %","  1.77 %","-41.31 %","-45.47 %","-61.75 %","-22.92 %"," 12.07 %","-28.36 %","-75.11 %","","-41.01 %","-34.27 %","  5.44 %","-21.51 %"," 19.77 %","-35.80 %","-20.50 %","  1.38 %","-35.13 %","-45.59 %","  2.26 %","-24.46 %","-29.73 %"," ##.## %","-23.65 %","-21.32 %","-44.98 %"
"2020-10-07","   .60 %","-15.89 %"," 13.57 %","-15.44 %","-18.89 %","   .89 %","-46.71 %","   .97 %","  1.45 %","-32.61 %","-42.44 %","-61.28 %","-27.36 %","-16.86 %","-25.11 %","-61.22 %","","-33.15 %","-20.07 %","-54.13 %","-32.78 %","  3.20 %","  4.60 %","-18.35 %","  1.61 %","-20.37 %","-45.54 %","  8.77 %","-19.53 %","-24.88 %","  7.92 %","-23.63 %","-30.59 %","-43.50 %"
"2020-10-08","   .44 %","-15.46 %"," 23.73 %","  7.53 %","-20.66 %","   .80 %","-46.29 %","   .91 %","  1.43 %","-33.45 %","-40.95 %","-61.46 %","-23.74 %","-15.40 %","-24.39 %","-62.42 %","","-34.90 %","-20.58 %","-39.47 %","-28.87 %"," -5.10 %","-35.33 %","-20.76 %","  1.25 %","-19.96 %","-43.53 %","   .98 %","-19.47 %","-24.20 %"," 78.95 %","-23.99 %","-31.73 %","-43.45 %"
"2020-10-09","   .62 %"," 12.66 %"," 33.02 %"," 11.89 %"," 10.20 %","   .49 %"," 39.58 %","   .95 %","  1.59 %"," 14.53 %"," 16.05 %"," 24.12 %"," 18.04 %"," 17.43 %"," 23.88 %"," 66.62 %",""," 22.15 %"," 19.93 %"," 32.85 %"," 42.86 %"," 14.79 %"," 22.04 %"," 22.75 %","  1.20 %"," 14.35 %"," 24.16 %","  2.66 %"," 13.49 %"," 20.05 %"," 20.17 %"," 13.77 %"," 19.26 %"," 19.34 %"
"2020-10-10","   .41 %","-26.74 %"," -3.25 %"," 41.95 %","-50.02 %","   .74 %","-77.32 %","   .94 %","  1.10 %","-67.84 %","-65.21 %","-76.91 %","-45.50 %","-53.35 %","-46.55 %","   .00 %","","-69.12 %"," ##.## %","-50.67 %","-45.41 %"," -2.47 %"," -9.94 %","-38.38 %","  1.09 %","-62.21 %","-68.62 %","  3.30 %","-38.22 %"," ##.## %","-16.46 %","-58.93 %"," ##.## %","-57.59 %"
"2020-10-11","   .33 %","-14.72 %"," -9.14 %","-25.26 %","-16.11 %","   .65 %","-52.17 %","   .91 %","  1.37 %","-42.89 %","-43.83 %","-63.47 %","-16.41 %","-10.33 %","-25.25 %","-70.97 %","","-41.65 %","-39.28 %"," 28.74 %","-14.74 %"," -6.39 %","  7.39 %","-19.96 %","   .99 %","-41.02 %","-44.48 %","  2.97 %","-22.37 %","-26.24 %"," ##.## %","-22.63 %","-33.11 %","-43.32 %"
"2020-10-12","   .46 %"," ##.## %"," ##.## %"," ##.## %"," 74.79 %","   .74 %"," ##.## %","   .60 %","   .96 %"," 86.05 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," -7.52 %"," ##.## %"," ##.## %","   .60 %"," ##.## %"," ##.## %","   .52 %"," 86.15 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-13","   .25 %"," ##.## %"," ##.## %"," ##.## %"," 72.13 %","   .53 %"," ##.## %","   .98 %","  1.26 %"," 84.81 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 24.88 %"," ##.## %"," ##.## %","   .84 %"," ##.## %"," ##.## %","  3.67 %"," 84.48 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-14","   .25 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-99.46 %"," ##.## %","  1.06 %","  1.09 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .40 %"," ##.## %"," ##.## %","   .75 %"," ##.## %"," ##.## %","  2.98 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-15","   .40 %","  -.13 %","-71.52 %","-12.73 %"," 17.20 %"," ##.## %","-39.98 %","  1.10 %","  1.00 %","-33.70 %","-32.93 %","-59.75 %"," -5.44 %"," 23.85 %","-16.81 %","-64.82 %","","-26.38 %","-18.96 %"," -5.07 %","-13.62 %"," -9.25 %"," 14.13 %","-12.39 %","   .75 %","-23.40 %","-31.07 %","  2.82 %","-17.86 %","-22.50 %"," 88.05 %","   .00 %"," -7.08 %","-39.98 %"
"2020-10-16","   .25 %"," ##.## %",""," ##.## %"," ##.## %","   .41 %"," ##.## %","  1.07 %","   .96 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," 24.61 %"," -9.73 %","  6.27 %"," ##.## %"," ##.## %","   .86 %"," ##.## %"," ##.## %","  2.07 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-17","   .27 %"," ##.## %"," ##.## %"," 91.83 %"," ##.## %","   .37 %"," ##.## %","  1.00 %","   .92 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," -9.67 %"," ##.## %"," ##.## %","   .65 %"," ##.## %"," ##.## %","  2.36 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-18","   .62 %"," 38.28 %"," ##.## %"," 14.45 %"," 28.95 %","   .47 %"," ##.## %","  1.01 %","   .55 %"," 41.02 %"," 60.22 %"," ##.## %"," 57.83 %"," 54.65 %"," 66.65 %"," ##.## %",""," 81.54 %"," 55.55 %"," ##.## %"," ##.## %"," -5.85 %"," 74.68 %"," 79.48 %","   .49 %"," 60.19 %"," 69.60 %","  1.92 %"," 36.38 %"," 54.84 %"," 73.54 %"," 45.86 %"," 79.77 %"," 58.50 %"
"2020-10-19","   .44 %","-12.29 %"," ##.## %","-19.48 %","-17.79 %","-99.18 %","-50.64 %","   .65 %","   .46 %","-44.16 %","-44.08 %","-64.57 %","-27.28 %","-21.18 %","-21.56 %","-65.88 %","","-41.33 %","-42.31 %"," -4.07 %","  4.68 %","-97.30 %"," ##.## %","-18.78 %","   .32 %","-45.65 %","-42.40 %","   .25 %","-20.44 %","-31.78 %"," ##.## %","-22.77 %","-31.93 %","-39.13 %"
"2020-10-20","   .37 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," -1.41 %","  1.07 %","   .83 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," -1.09 %"," ##.## %"," -5.06 %"," ##.## %","   .62 %"," ##.## %"," ##.## %","  2.63 %"," ##.## %"," ##.## %","  -.34 %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-21","   .66 %"," ##.## %"," -5.86 %"," ##.## %"," -6.30 %","   .40 %"," ##.## %","  1.09 %","   .89 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-20.18 %","-12.49 %","  2.97 %","-11.17 %"," ##.## %","   .51 %"," ##.## %"," ##.## %","  2.08 %"," ##.## %"," ##.## %"," -5.56 %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-22","   .39 %"," -9.52 %"," ##.## %"," -2.54 %"," 33.86 %","   .37 %","-30.13 %","  1.14 %","   .71 %","-32.87 %","-33.33 %","-57.16 %","-11.38 %"," 24.74 %","-11.60 %","-61.51 %","","-24.39 %","-21.42 %"," -1.13 %",""," -5.42 %"," ##.## %","  2.78 %","   .62 %","-26.16 %","-30.42 %","  2.99 %","-14.25 %","-19.65 %","  2.76 %"," -3.43 %"," -9.83 %","-34.76 %"
"2020-10-23","   .56 %","  8.27 %"," 15.05 %","-11.25 %","  9.20 %","   .52 %"," 28.21 %","  1.19 %","   .64 %"," 10.74 %"," 12.32 %"," 19.35 %"," 10.95 %","  8.53 %"," 16.86 %"," 45.98 %",""," 16.39 %"," 12.89 %"," 28.57 %"," 20.30 %","  6.40 %"," 18.71 %"," 15.55 %","   .46 %","-99.61 %"," 19.68 %","  2.50 %","  9.43 %","  6.90 %","  8.60 %","  9.03 %"," 11.04 %"," 20.24 %"
"2020-10-24","   .43 %","  9.51 %"," 16.71 %"," 10.74 %"," 10.46 %","   .41 %"," 32.53 %","  1.18 %","   .62 %"," 13.37 %"," 14.31 %"," 21.93 %"," 12.62 %","  3.84 %"," 19.40 %"," 52.37 %",""," 18.53 %"," 14.35 %"," 74.34 %"," 24.70 %"," 13.30 %"," 20.82 %"," 17.76 %","   .37 %","  7.70 %"," 22.62 %",""," 10.76 %","  3.66 %"," 10.42 %"," 10.35 %","-98.28 %"," 23.23 %"
"2020-10-25","   .48 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .44 %"," ##.## %","  1.17 %","   .59 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","-14.26 %"," ##.## %"," ##.## %","   .24 %"," ##.## %"," ##.## %","   .91 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-26","   .19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .34 %"," ##.## %","   .79 %","   .81 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.99 %"," ##.## %"," ##.## %","   .42 %"," ##.## %"," ##.## %","   .28 %"," ##.## %","-15.73 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-27","   .50 %"," -7.31 %"," 48.65 %","  8.37 %"," -7.01 %","   .48 %","-30.67 %","  1.35 %","   .59 %","-24.99 %","-33.59 %","-51.53 %","-16.38 %"," -2.49 %","-10.34 %","-44.45 %","","-23.67 %","-13.09 %","-97.46 %"," 18.83 %"," 12.49 %","-12.34 %"," -4.39 %","   .43 %","-15.72 %","-31.76 %","  1.29 %","-10.97 %","-14.92 %"," ##.## %","-14.43 %","-24.41 %","-29.42 %"
"2020-10-28","   .36 %","-10.67 %"," 46.66 %","-33.02 %","-19.46 %","   .43 %","-54.46 %","  1.56 %","   .61 %","-45.91 %","-43.92 %","-62.45 %","-26.33 %","-24.07 %","-20.84 %","-60.61 %","","-44.45 %","-49.05 %","-96.34 %","-10.61 %"," -2.68 %","-16.59 %","-14.96 %","   .29 %","-48.71 %","-41.78 %","   .66 %","-20.31 %","-24.12 %"," 18.03 %","-26.32 %","-34.57 %","-34.57 %"
"2020-10-29","   .38 %"," -7.56 %"," ##.## %"," -7.14 %","   .61 %","   .57 %","-37.37 %","  1.55 %","   .64 %","-34.63 %","-34.33 %","-53.47 %"," -9.14 %"," -1.62 %","-12.99 %","-57.80 %","","-31.07 %","-29.74 %","-95.84 %","-13.61 %","  4.81 %"," ##.## %"," -6.62 %","   .51 %","-35.45 %","-32.69 %","   .99 %","-14.79 %","-17.43 %"," ##.## %","-13.69 %","-14.83 %","-29.54 %"
"2020-10-30","   .28 %"," -6.17 %"," 46.38 %","  1.17 %","-10.88 %","   .42 %","-25.77 %","  1.57 %","   .58 %","-21.99 %","-28.21 %","-50.37 %"," -9.10 %"," -9.90 %"," -8.60 %","-37.77 %","","-22.34 %"," -7.96 %","-93.68 %"," -4.59 %"," 14.48 %"," 29.01 %"," -9.51 %","   .42 %","-15.01 %","-28.97 %","  1.09 %"," -9.39 %","-36.85 %"," 32.83 %","-14.43 %","-21.65 %","-26.26 %"
"2020-10-31","   .35 %"," 20.96 %"," 58.67 %","-23.93 %"," 20.42 %","   .47 %"," 72.67 %","  1.33 %","   .57 %"," 27.68 %"," 33.33 %"," 52.49 %"," 29.82 %"," 24.99 %"," 41.38 %"," ##.## %",""," 38.01 %"," 28.21 %","-85.42 %"," 78.95 %","-12.06 %"," 56.07 %"," 38.44 %","   .30 %"," 19.59 %"," 50.54 %","  1.45 %"," 23.64 %"," 33.45 %"," 28.47 %"," 23.28 %"," 29.30 %"," 49.20 %"
"2020-11-01","   .19 %"," -5.39 %"," ##.## %"," -1.58 %"," -4.38 %","   .41 %","-22.16 %","  1.46 %","   .38 %","-20.49 %","-28.84 %","-48.07 %","-14.75 %"," -2.83 %"," -7.45 %","-33.10 %","","-20.38 %"," ##.## %","-93.06 %","  -.62 %","-12.95 %","-11.84 %"," -4.92 %","   .27 %","-13.67 %","-28.15 %","   .95 %"," -8.32 %","-11.37 %"," 21.05 %","-12.89 %","-19.49 %","-24.04 %"
"2020-11-02","   .28 %","  3.90 %","   .97 %","-10.06 %","  3.63 %","   .36 %"," 11.98 %","  1.02 %","   .50 %","  6.37 %"," 10.32 %"," 11.90 %","  6.15 %","  2.48 %","  5.21 %"," 20.30 %","","  3.78 %","   .52 %","  6.58 %","-16.67 %"," 32.15 %","  6.51 %","  6.84 %","   .20 %","  3.25 %"," 10.94 %","   .47 %","  3.92 %","  6.08 %","  3.42 %","  4.69 %","  5.11 %"," 13.16 %"
"2020-11-03","   .47 %"," ##.## %"," -3.53 %"," ##.## %"," ##.## %","   .60 %"," ##.## %","  1.70 %","   .63 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-33.34 %","-17.92 %"," -2.59 %","-20.64 %"," ##.## %","   .42 %"," ##.## %"," ##.## %","  1.94 %"," ##.## %"," ##.## %"," -7.73 %"," ##.## %","-49.26 %"," ##.## %"
"2020-11-04","   .39 %"," -5.17 %"," ##.## %","-10.31 %"," 45.77 %","   .65 %","-27.59 %","  1.70 %","   .48 %","-22.70 %","-19.57 %","-48.42 %"," -4.53 %"," 27.47 %"," -7.36 %","-47.21 %","","-21.09 %","-10.98 %"," 41.43 %","   .57 %"," -8.07 %","-11.17 %","  7.25 %","   .29 %","-14.01 %","-22.99 %","  3.18 %","-10.22 %","-12.65 %"," ##.## %","  1.40 %","-13.51 %","-24.24 %"
"2020-11-05","   .32 %"," 11.43 %"," 15.41 %"," -7.15 %"," 12.97 %","   .63 %"," 39.91 %","  1.64 %","   .45 %"," 18.02 %"," 25.81 %"," 37.99 %"," 17.05 %"," 12.61 %"," 19.72 %"," 66.70 %",""," 20.37 %"," 15.81 %"," 51.16 %"," 27.07 %","  6.57 %"," 43.66 %"," 20.74 %","   .34 %","  9.78 %"," 31.23 %","  1.44 %"," 12.83 %","-15.39 %"," 10.45 %"," 12.89 %"," 15.83 %"," 35.19 %"
"2020-11-06","   .39 %"," 84.58 %"," ##.## %"," 99.14 %"," 57.64 %","   .90 %"," ##.## %","  1.72 %","   .53 %"," 79.27 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","-11.86 %"," ##.## %"," ##.## %","   .35 %"," ##.## %"," ##.## %","  2.40 %"," 67.65 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-11-07","   .48 %"," -4.08 %"," 31.95 %"," -7.35 %"," -3.28 %","   .66 %","-23.55 %","  1.64 %","   .44 %","-21.16 %","-21.56 %","-44.00 %"," -7.46 %","  1.83 %"," -6.83 %","-36.13 %","","-21.20 %","-10.54 %","   .27 %"," 17.78 %"," 17.83 %"," -6.30 %"," -2.60 %","   .19 %","-12.66 %","-22.47 %","  2.44 %"," -7.67 %","-34.61 %"," 72.98 %"," -8.77 %","-19.95 %","-21.15 %"
