"date","Alabama/Autauga","Alabama/Baldwin","Alabama/Barbour","Alabama/Bibb","Alabama/Blount","Alabama/Bullock","Alabama/Butler","Alabama/Calhoun","Alabama/Chambers","Alabama/Cherokee","Alabama/Chilton","Alabama/Choctaw","Alabama/Clarke","Alabama/Clay","Alabama/Cleburne","Alabama/Coffee","Alabama/Colbert","Alabama/Conecuh","Alabama/Coosa","Alabama/Covington","Alabama/Crenshaw","Alabama/Cullman","Alabama/Dale","Alabama/Dallas","Alabama/DeKalb","Alabama/Elmore","Alabama/Escambia","Alabama/Etowah","Alabama/Fayette","Alabama/Franklin","Alabama/Geneva","Alabama/Greene","Alabama/Hale","Alabama/Henry","Alabama/Houston","Alabama/Jackson","Alabama/Jefferson","Alabama/Lamar","Alabama/Lauderdale","Alabama/Lawrence","Alabama/Lee","Alabama/Limestone","Alabama/Lowndes","Alabama/Macon","Alabama/Madison","Alabama/Marengo","Alabama/Marion","Alabama/Marshall","Alabama/Mobile","Alabama/Monroe","Alabama/Montgomery","Alabama/Morgan","Alabama/Out of AL","Alabama/Perry","Alabama/Pickens","Alabama/Pike","Alabama/Randolph","Alabama/Russell","Alabama/Shelby","Alabama/St. Clair","Alabama/Sumter","Alabama/Talladega","Alabama/Tallapoosa","Alabama/Tuscaloosa","Alabama/Unassigned","Alabama/Walker","Alabama/Washington","Alabama/Wilcox","Alabama/Winston"
"2020-06-22","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .80 %","   .00 %","   .82 %","  4.00 %","   .00 %","  1.82 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.83 %"," 10.00 %"," -4.00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .31 %","   .00 %","  2.18 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.95 %","   .00 %","  1.82 %","   .00 %","   .29 %","  4.49 %"," 12.22 %","  6.67 %","   .00 %","   .00 %","   .00 %"
"2020-06-23","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","  1.57 %","  5.00 %","   .82 %","  7.33 %","   .00 %","  1.82 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","  3.82 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  3.83 %"," 10.00 %"," -4.00 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","  3.33 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .31 %","   .00 %","  3.13 %","   .00 %","","   .00 %","   .00 %","  6.67 %","  2.50 %","   .00 %","  1.95 %","   .00 %","   .00 %","   .00 %","   .29 %","  4.67 %","  2.22 %","  5.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-24","  7.86 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .77 %","  5.00 %","  -.71 %","  3.33 %","   .00 %","  1.82 %","  6.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %"," 40.00 %","   .00 %"," 40.00 %","   .00 %","  3.33 %","   .00 %","  1.82 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  3.61 %"," 16.67 %","   .00 %","   .00 %","   .96 %","   .00 %","   .00 %","   .00 %","   .57 %","   .00 %","  4.10 %","  3.33 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .46 %","   .00 %","  3.06 %","   .00 %","","   .00 %","   .00 %","  6.67 %","  2.50 %","   .00 %","  1.86 %","   .00 %","   .00 %","   .00 %","   .29 %","  3.96 %","  4.00 %","  9.00 %","   .00 %","   .00 %"," 20.00 %"
"2020-06-25","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .77 %","  5.00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  6.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %"," 35.00 %","   .00 %"," 40.00 %","   .00 %","  3.33 %","   .00 %","  1.82 %","  4.00 %","  1.67 %","   .00 %","  2.00 %","   .00 %","  4.00 %","  1.11 %","  6.67 %","   .00 %"," -6.67 %","   .79 %","   .00 %","   .00 %","   .00 %","   .57 %","   .00 %","  4.10 %","  3.33 %"," -3.33 %","   .00 %","   .00 %","   .00 %","   .30 %","   .00 %","  2.22 %","   .00 %","","   .00 %","   .00 %","  6.67 %","  2.50 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %"," 10.67 %","  9.00 %","   .00 %","   .00 %"," 20.00 %"
"2020-06-26","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .77 %","  5.00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  6.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %"," 41.67 %","   .00 %"," 40.00 %","   .00 %","  6.19 %","   .00 %","  3.48 %","   .00 %","  1.67 %","   .00 %","  2.00 %","   .00 %","  4.00 %","  1.11 %","  6.67 %"," -5.00 %"," -6.67 %","   .64 %","   .00 %","   .00 %","   .00 %","   .57 %","   .00 %","  4.10 %","  3.33 %","   .67 %","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","  2.90 %"," 10.00 %","","   .00 %","   .00 %"," 11.67 %","  2.50 %","   .00 %","   .91 %","   .00 %","   .00 %"," -3.33 %","   .00 %","  2.58 %"," 15.67 %"," 10.67 %","   .00 %","   .00 %"," 20.00 %"
"2020-06-27","  7.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .77 %","  5.00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %"," 21.67 %","   .00 %"," 40.00 %","   .00 %","  6.19 %","   .00 %","  3.48 %","   .00 %","  1.67 %","   .00 %","  2.00 %","   .00 %","  7.33 %","  2.16 %","  6.67 %","  1.67 %"," -6.67 %","  1.26 %","   .00 %","   .00 %","   .00 %","   .57 %","   .00 %","  4.10 %","  3.33 %","   .67 %","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","  3.12 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","  2.50 %","   .00 %","   .91 %","   .00 %","   .00 %"," -3.33 %","   .00 %","  3.15 %"," 16.67 %"," 10.67 %","   .00 %","   .00 %"," 30.00 %"
"2020-06-28","  7.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %"," 21.67 %","   .00 %","   .00 %","   .00 %","  6.19 %","   .00 %","  1.67 %","   .00 %","  1.67 %","   .00 %","  2.00 %","   .00 %","  3.33 %","  2.16 %","  6.67 %","  1.67 %"," -6.67 %","  1.10 %","   .00 %","   .00 %","   .00 %","   .57 %","   .00 %","  2.67 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","  1.60 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %"," -3.33 %","   .00 %","   .57 %"," 16.67 %","  5.67 %","   .00 %","   .00 %"," 30.00 %"
"2020-06-29","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  3.21 %","   .00 %","  1.67 %","   .00 %","  2.00 %","   .00 %","  3.33 %","  1.05 %"," -5.00 %","  1.67 %"," -6.67 %","   .77 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","  1.18 %","  2.86 %","   .67 %","   .00 %","   .00 %","   .00 %","  -.15 %","   .00 %","  1.35 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -3.33 %","   .00 %","   .57 %"," 15.52 %","  4.74 %","   .00 %","   .00 %"," 10.00 %"
"2020-06-30","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 16.67 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","  3.33 %","  1.05 %"," -5.00 %","  1.67 %","   .00 %","  1.51 %","   .00 %","  5.00 %","   .00 %","   .56 %","   .00 %","  2.29 %","  2.86 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .57 %","  8.86 %","  7.41 %","  3.33 %","   .00 %"," 10.00 %"
"2020-07-01","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 10.00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","  3.33 %","  2.05 %"," -5.00 %","  6.67 %","   .00 %","  1.95 %","   .00 %","  9.00 %","   .00 %","   .56 %","   .00 %","  3.34 %","  2.86 %","  3.33 %","   .00 %","   .00 %","  2.22 %","   .15 %","   .00 %","  1.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","  1.68 %","  4.69 %"," 12.80 %","  3.33 %","   .00 %"," 10.00 %"
"2020-07-02","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %"," 13.33 %","   .00 %","  6.67 %","   .00 %","  2.50 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","  5.17 %","   .00 %","  2.86 %","  1.00 %"," -5.00 %","   .00 %","   .00 %","  1.47 %","   .00 %","  9.00 %","   .00 %","   .56 %","   .00 %","  3.34 %","  2.86 %","  3.33 %","   .00 %","  1.67 %","  2.22 %","   .15 %","   .00 %","  2.10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","  1.64 %","  2.89 %"," 12.80 %","  3.33 %","   .00 %","   .00 %"
"2020-07-03","  1.82 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," -2.00 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %"," 20.00 %","  4.00 %"," 23.33 %","   .00 %"," 13.33 %","   .00 %","  6.67 %","   .00 %","  2.50 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","  5.17 %","   .00 %","  2.86 %","  1.00 %"," -5.00 %","   .00 %","   .00 %","  2.73 %","   .00 %","  9.00 %","   .00 %","   .56 %","   .00 %","  4.34 %","  5.36 %","  3.33 %","   .00 %","  1.67 %","  2.22 %","   .15 %","   .00 %","  2.30 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","  3.18 %","  2.06 %"," 13.67 %","  3.33 %","   .00 %","   .00 %"
"2020-07-04","  1.82 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.22 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %"," 20.00 %","  4.00 %"," 16.67 %","   .00 %"," 13.33 %","   .00 %","  6.67 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.17 %","   .00 %","  2.86 %","  1.00 %","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %","  3.16 %","  2.50 %","  3.33 %","   .00 %","  1.67 %","  2.22 %","   .15 %","   .00 %","  2.08 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","  3.18 %","  -.80 %"," 10.60 %","  3.33 %","   .00 %","   .00 %"
"2020-07-05","  1.82 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.22 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  6.67 %","   .00 %","  3.33 %","   .00 %","  6.67 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","  2.86 %","  1.00 %","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  2.05 %","  2.50 %","  3.33 %","   .00 %","  1.67 %","  2.22 %","   .00 %","   .00 %","  1.87 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  3.18 %","  -.80 %","  7.93 %","   .00 %","   .00 %","   .00 %"
"2020-07-06","  1.82 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.22 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 13.33 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","  2.50 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .80 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.06 %"," -1.63 %","   .87 %","   .00 %","   .00 %","   .00 %"
"2020-07-07","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.22 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  4.00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  1.43 %","  6.67 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  1.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","  2.50 %","  2.86 %","   .00 %","   .00 %","  2.00 %","   .30 %","   .00 %","   .58 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.49 %","  1.78 %","  1.70 %","   .00 %","   .00 %","   .00 %"
"2020-07-08","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  8.57 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  6.76 %","  6.67 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .95 %","   .00 %"," 10.00 %","   .00 %","  1.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .95 %","   .00 %","  2.86 %","   .00 %","  1.54 %","  2.00 %","   .30 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.77 %","  2.61 %","   .83 %","   .00 %","   .00 %","   .00 %"
"2020-07-09","  1.67 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %"," 10.57 %","   .00 %","  5.00 %","   .00 %","   .00 %","  4.00 %","  6.76 %","  6.67 %","  1.54 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .95 %","   .00 %"," 10.00 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .95 %","   .00 %","  2.86 %","   .00 %","  1.54 %","  2.00 %","   .45 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.77 %","  2.61 %","  2.43 %","   .00 %","   .00 %","   .00 %"
"2020-07-10","  3.21 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  2.86 %","   .00 %"," 12.39 %","   .00 %","  9.00 %","   .00 %","   .00 %","  7.33 %","  8.87 %","  6.67 %","  1.54 %","   .00 %","  2.86 %","   .00 %","  2.50 %","  1.86 %","   .00 %"," 10.00 %","   .00 %","  1.91 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .95 %","   .00 %","  5.36 %","   .00 %","  1.54 %","  2.00 %","   .59 %"," 10.00 %","  1.52 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","  1.67 %","   .00 %","   .00 %","  4.44 %","  3.38 %","  5.40 %","   .00 %","   .00 %"," 13.33 %"
"2020-07-11","  3.21 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  2.86 %","   .00 %"," 12.39 %","   .00 %","  9.00 %","   .00 %","   .00 %","  7.33 %","  7.91 %","  6.67 %","  1.54 %","   .00 %","  2.86 %","   .00 %","  2.50 %","  1.86 %","   .00 %"," 13.33 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .95 %","   .00 %","  5.36 %","   .00 %","  1.54 %","  2.00 %","   .74 %"," 10.00 %","  1.70 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.70 %"," 10.00 %","  1.67 %","   .00 %","   .00 %","  4.82 %","  4.12 %","  5.40 %","  2.86 %","   .00 %"," 13.33 %"
"2020-07-12","  4.63 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  2.86 %","   .00 %"," 12.39 %","   .00 %","  4.00 %","   .00 %","   .00 %","  7.33 %","  7.49 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","  2.50 %","  1.86 %","   .00 %","  3.33 %","   .00 %","  1.87 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .95 %","   .00 %","  2.50 %","   .00 %","  1.54 %","   .00 %","   .58 %"," 10.00 %","  1.31 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %"," 10.00 %","  1.67 %","   .00 %","   .00 %","  3.87 %","  1.51 %","  5.21 %","  2.86 %","   .00 %"," 13.33 %"
"2020-07-13","  4.63 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  2.86 %","   .00 %","  3.82 %","   .00 %","  4.00 %","   .00 %","   .00 %","  7.33 %","  3.11 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .91 %","   .00 %","  3.33 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  1.82 %","   .58 %"," 10.00 %","   .55 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %"," 10.00 %","  1.67 %","   .00 %","   .00 %","  2.05 %","  1.51 %","  5.21 %","  5.36 %","   .00 %"," 13.33 %"
"2020-07-14","  5.63 %","  2.00 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","  2.09 %","  4.00 %","  3.56 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  3.48 %","   .00 %","  4.00 %"," 20.00 %","  2.22 %","  3.33 %","  4.92 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.50 %","   .91 %","   .00 %","  3.33 %","   .00 %","  1.45 %","   .00 %","  3.33 %","   .00 %","   .00 %"," 46.67 %","   .91 %","   .00 %","  2.50 %","   .00 %","   .00 %","  1.82 %","  1.43 %"," 10.00 %","   .90 %","  4.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.22 %","   .00 %","  1.63 %"," 10.00 %","  1.67 %","   .00 %","   .00 %","  2.43 %","  1.51 %","  5.48 %","  3.13 %","   .00 %"," 21.33 %"
"2020-07-15","  5.27 %","  1.82 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","  1.38 %","  4.00 %","  3.56 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %"," 30.00 %","  6.22 %","   .00 %","  3.65 %"," 10.00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %"," 10.00 %","  1.06 %","   .00 %","  3.33 %","   .00 %","   .00 %","  6.67 %","   .91 %","   .00 %","  6.67 %","   .00 %","   .00 %","  3.48 %","  2.65 %","   .00 %","  1.24 %","  7.33 %","   .00 %","   .00 %","  3.33 %","  4.00 %","  2.22 %","   .00 %","  2.40 %"," 16.67 %","   .00 %","   .00 %","   .87 %","   .76 %","   .74 %","  3.66 %","  5.63 %","   .00 %","  8.00 %"
"2020-07-16","  6.38 %","  3.48 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","  1.38 %","  4.00 %","  3.56 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %"," 30.00 %","  6.22 %","   .00 %","  5.40 %"," 10.00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %"," 10.00 %","  1.27 %","   .00 %","  3.33 %","   .00 %","   .00 %","  6.67 %","   .91 %","   .00 %","  8.33 %","   .00 %","   .00 %","  3.48 %","  2.63 %","   .00 %","  1.06 %","  7.33 %","   .00 %"," 10.00 %","  3.33 %","  4.00 %","  2.22 %","   .00 %","  1.57 %","  6.67 %","   .00 %","   .00 %","   .87 %","   .38 %","  1.43 %","  6.91 %","  2.78 %","   .00 %","  8.00 %"
"2020-07-17","  6.01 %","  3.48 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","  2.02 %","  4.00 %","  1.33 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  2.50 %","   .00 %","  6.06 %","   .00 %","  3.33 %"," 30.00 %","  7.89 %","   .00 %","  5.17 %"," 11.67 %","  1.43 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %"," 10.00 %","  1.38 %","   .00 %","  6.19 %","   .00 %","   .54 %"," 11.67 %","   .91 %","  2.22 %","  9.87 %","   .00 %","   .00 %","  3.48 %","  2.87 %","   .00 %","  1.57 %"," 15.90 %","   .00 %"," 10.00 %","  3.33 %","  4.00 %","  2.22 %","   .00 %","  1.57 %","  6.67 %","   .00 %","  2.86 %","   .87 %","   .75 %","  3.43 %","  8.59 %","  2.78 %","   .00 %","  8.00 %"
"2020-07-18","  6.01 %","  5.02 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","  2.02 %","  4.00 %","  1.96 %","   .00 %"," 10.00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  9.17 %","  2.50 %","   .00 %","  6.06 %","   .00 %","  3.33 %"," 30.00 %","  7.89 %","   .00 %","  4.22 %"," 11.67 %","  1.43 %"," 43.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %"," 10.00 %","  1.49 %","   .00 %","  6.19 %","   .00 %","   .54 %"," 11.67 %","   .91 %","  2.22 %","  9.87 %","   .00 %","  2.86 %"," 10.90 %","  2.87 %","   .00 %","  1.90 %"," 15.90 %","   .00 %"," 10.00 %","  3.33 %","  4.00 %","  2.22 %","   .00 %","  1.57 %","  6.67 %","   .00 %","  2.86 %","   .87 %","   .75 %","  3.43 %","  9.42 %","   .28 %","  2.50 %"," 10.86 %"
"2020-07-19","  3.34 %","  5.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  9.17 %","  2.50 %","   .00 %","  4.40 %","   .00 %","  3.33 %"," 10.00 %","  5.67 %","   .00 %","  2.40 %"," 11.67 %","  1.43 %"," 23.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %"," 10.00 %","  1.02 %","   .00 %","  2.86 %","   .00 %","   .54 %","  5.00 %","   .00 %","  2.22 %","  9.87 %","   .00 %","  2.86 %"," 10.90 %","  1.87 %","   .00 %","  1.70 %"," 11.90 %","   .00 %"," 10.00 %","  3.33 %","  4.00 %","   .00 %","   .00 %","   .77 %","  6.67 %","   .00 %","  2.86 %","   .87 %","   .37 %","  3.43 %","  7.55 %","  2.50 %","  2.50 %","  2.86 %"
"2020-07-20","  2.16 %","  3.21 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  2.50 %","  2.50 %","   .00 %","  2.86 %","   .00 %","  3.33 %","  6.67 %","  1.67 %","   .00 %","  1.57 %","   .13 %","  1.43 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","  2.86 %","   .00 %","   .54 %","  5.00 %","   .00 %","  2.22 %","  3.21 %","   .00 %","  2.86 %","  9.23 %","   .51 %","   .00 %","  1.00 %","  8.57 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .37 %","  4.03 %","  6.40 %","   .00 %","  2.50 %","  2.86 %"
